Timestamp,(Position_Blue_X,Position_Blue_Y),Rotation_Blue,(Position_Purple_X,Position_Purple_Y),Rotation_Purple
14:25:50.399,(16,8.66),180,(15.99935,-35.02332),358.8911
14:25:51.131,(15.99999,8.660021),181.875,(16.88239,-34.54683),4.146003
14:25:51.250,(15.99998,8.660058),181.875,(18.63733,-33.29394),353.9056
14:25:51.352,(15.99997,8.66011),181.875,(19.67528,-32.55289),337.0364
14:25:51.448,(15.99995,8.660154),181.875,(20.21134,-32.09506),326.6256
14:25:51.530,(16.01213,9.032619),181.875,(19.89689,-31.7367),305.6185
14:25:51.674,(16.04785,10.12459),181.875,(18.85559,-32.00395),281.2101
14:25:51.740,(16.06609,10.68221),181.875,(18.16001,-32.46104),264.7208
14:25:51.846,(16.07581,10.97941),181.875,(17.70601,-33.08879),256.0491
14:25:51.940,(16.07994,11.10534),181.875,(17.27841,-33.77578),269.4687
14:25:52.045,(16.08011,11.11093),184.994,(16.83901,-34.13329),284.871
14:25:52.154,(16.0801,11.11099),185.25,(16.09138,-33.91828),293.5115
14:25:52.240,(16.08009,11.11104),185.25,(15.62099,-32.95621),306.3578
14:25:52.331,(16.08007,11.11109),185.25,(15.19798,-31.19211),298.3362
14:25:52.445,(16.08006,11.11115),185.25,(15.35807,-31.22762),284.27
14:25:52.541,(16.32229,11.08895),185.25,(15.65934,-31.33498),276.6664
14:25:52.638,(17.20162,11.00817),185.25,(15.3706,-31.65534),290.8174
14:25:52.749,(18.20142,10.91634),185.25,(14.68533,-31.69203),295.171
14:25:52.853,(19.20827,10.82393),185.25,(13.90879,-31.58543),279.4767
14:25:52.945,(20.09308,10.74295),185.25,(13.7321,-31.45368),272.4134
14:25:53.047,(20.9814,10.66159),185.25,(13.06858,-31.59152),285.5594
14:25:53.144,(21.97128,10.57081),185.25,(12.16456,-31.34909),287.1749
14:25:53.243,(22.65163,10.20935),185.25,(11.52451,-31.09786),275.5632
14:25:53.339,(23.03868,9.311522),185.25,(10.25465,-29.80421),274.0802
14:25:53.436,(23.20151,8.460944),185.25,(9.16427,-28.36837),269.8599
14:25:53.545,(23.27321,7.471233),185.25,(9.399298,-27.35227),258.3051
14:25:53.638,(23.27688,6.602142),185.25,(9.408827,-26.8814),256.4829
14:25:53.746,(23.24201,5.609219),185.25,(9.499232,-26.62712),254.5838
14:25:53.841,(22.90884,4.814222),185.25,(9.398057,-26.42996),258.1078
14:25:53.934,(22.29468,4.185773),185.25,(9.771888,-26.57907),250.8848
14:25:54.038,(21.38766,3.794572),185.25,(9.58303,-26.80212),230.1112
14:25:54.137,(20.37656,3.60504),185.25,(9.390049,-27.32583),214.8024
14:25:54.256,(19.38262,3.53747),185.25,(9.339854,-28.12284),205.7935
14:25:54.335,(18.49395,3.534425),185.25,(9.321056,-28.80526),194.9975
14:25:54.454,(17.76324,3.985361),185.25,(9.72014,-29.62471),173.5502
14:25:54.546,(17.44892,4.78449),185.25,(11.17872,-30.5338),156.971
14:25:54.654,(17.18419,5.719416),185.25,(12.7667,-31.40209),155.3792
14:25:54.747,(16.54556,6.293332),185.25,(12.94196,-32.14449),134.3706
14:25:54.856,(15.66618,6.769495),185.25,(13.32221,-32.91543),110.5115
14:25:54.947,(15.18641,7.453114),185.25,(14.04539,-33.16594),89.73843
14:25:55.053,(14.90755,8.398429),185.25,(14.94624,-33.0273),75.11087
14:25:55.145,(15.07325,9.228972),185.25,(15.68722,-32.88987),54.10263
