Timestamp,(Position_Blue_X,Position_Blue_Y),Rotation_Blue,(Position_Purple_X,Position_Purple_Y),Rotation_Purple
16:02:46.684,(16,8.66),180,(15.99944,-35.02813),358.7025
16:02:47.871,(15.99999,9.038),180,(17.3346,-34.91748),5.633136
16:02:47.972,(15.99998,9.898893),180,(19.07839,-34.5373),352.2979
16:02:48.062,(15.99997,10.50288),180,(20.16139,-34.30119),338.7541
16:02:48.169,(15.99996,10.86164),180,(20.95898,-34.12796),327.926
16:02:48.262,(15.99994,10.98145),180,(21.19936,-33.70545),308.2257
16:02:48.373,(15.99993,10.99322),180,(20.92799,-32.89805),296.8448
16:02:48.461,(15.99992,10.99326),180,(20.5502,-32.18057),302.0002
16:02:48.571,(15.99991,10.99332),180,(20.22797,-31.34692),302.6553
16:02:48.665,(15.9999,10.99336),180,(20.15238,-30.51757),313.888
16:02:48.777,(15.99988,10.24809),180,(20.12517,-29.53372),326.479
16:02:48.867,(15.99987,9.428405),180,(20.18838,-28.64705),329.9849
16:02:48.968,(15.99986,8.862924),180,(20.51089,-27.45155),343.5133
16:02:49.062,(15.99984,8.62341),180,(21.53389,-25.61072),332.0859
16:02:49.167,(16.10227,8.539961),180,(22.27768,-24.27231),310.5324
16:02:49.264,(16.97912,8.520641),180,(22.67752,-23.49324),301.5967
16:02:49.379,(17.97399,8.507269),180,(22.92731,-22.56849),314.6041
16:02:49.467,(18.57794,8.500714),180,(23.07767,-21.69382),329.7509
16:02:49.573,(19.28081,8.496768),180,(23.26989,-20.71518),315.8156
16:02:49.683,(20.29546,8.494619),180,(23.37684,-19.72491),308.8057
16:02:49.774,(20.73174,8.494107),180,(23.40868,-18.83586),323.154
16:02:49.866,(20.89714,8.493924),180,(23.32958,-17.99226),321.554
16:02:49.980,(20.9295,8.493934),180,(23.29651,-16.87646),307.704
16:02:50.074,(20.9295,8.493977),180,(22.94623,-15.08613),299.4933
16:02:50.177,(20.9295,8.369794),180,(22.5373,-13.3097),280.9806
16:02:50.272,(20.9295,7.376098),180,(22.43939,-12.11139),256.971
16:02:50.381,(20.9295,6.558159),180,(22.12419,-12.42057),241.6794
16:02:50.468,(20.9295,5.68868),180,(21.78753,-13.21736),244.9664
16:02:50.567,(20.9295,4.694989),180,(21.44782,-14.15283),243.1761
16:02:50.674,(20.9295,3.701294),180,(21.84627,-15.56111),239.5441
16:02:50.776,(20.9295,2.831805),180,(22.30839,-16.44543),222.9916
16:02:50.872,(20.9295,1.838105),180,(21.84886,-17.2212),206.6977
16:02:50.973,(20.9295,0.9686206),180,(21.36692,-17.9234),196.9837
16:02:51.070,(20.9295,-0.02507596),180,(20.83273,-20.0429),176.0751
16:02:51.169,(20.9295,-0.8945607),180,(20.52128,-22.28683),157.7756
16:02:51.275,(20.9295,-1.888257),180,(20.70399,-24.58741),144.0871
16:02:51.373,(20.9295,-2.757746),180,(20.74277,-25.77042),139.0388
16:02:51.466,(20.9295,-3.627235),180,(20.77163,-26.62201),118.032
16:02:51.576,(20.9295,-4.620928),180,(21.00981,-27.58004),94.02225
16:02:51.674,(20.9295,-5.614618),180,(21.50745,-28.34087),70.01267
16:02:51.780,(20.9295,-6.608309),180,(22.39649,-28.69264),46.00293
16:02:51.873,(20.9295,-7.477788),180,(23.21261,-28.85609),24.99461
16:02:51.974,(20.9295,-8.347278),180,(24.09167,-28.80668),3.986201
16:02:52.075,(20.9295,-9.340991),180,(25.01782,-28.46755),339.9767
16:02:52.177,(20.9295,-10.21049),180,(25.68255,-27.96157),321.4965
16:02:52.272,(20.9295,-11.2042),180,(24.84404,-27.19202),308.232
16:02:52.378,(20.9295,-12.0737),180,(23.79121,-26.7946),290.3241
16:02:52.465,(20.9295,-12.9432),180,(22.93438,-26.76537),288.3414
16:02:52.577,(20.9295,-13.93691),180,(21.94466,-26.71513),287.8815
16:02:52.682,(20.85669,-14.91023),180,(21.04015,-26.39174),303.0225
16:02:52.778,(20.27493,-15.67627),180,(20.34315,-25.7198),287.5941
16:02:52.871,(19.4834,-16.07295),180,(19.81159,-25.00898),293.8805
16:02:52.968,(18.68451,-16.31322),180,(19.3496,-24.27226),281.4135
16:02:53.071,(18.08318,-16.47158),180,(18.77253,-23.47241),266.6809
16:02:53.168,(17.82001,-16.5409),180,(18.1985,-22.81109),265.1393
16:02:53.272,(17.71668,-16.5681),180,(17.94302,-22.37972),242.7602
16:02:53.372,(17.71474,-16.56861),180,(18.90502,-24.13552),236.0138
16:02:53.473,(17.71474,-16.07175),180,(19.62004,-25.4941),250.9738
16:02:53.590,(17.71474,-15.07804),180,(19.95702,-26.33147),249.7311
16:02:53.673,(17.71474,-14.29011),180,(20.14699,-27.06421),259.1814
16:02:53.776,(17.98768,-13.82502),180,(20.23627,-27.91496),244.4652
16:02:53.863,(18.73794,-13.53058),180,(20.15453,-28.69976),223.4567
16:02:53.975,(19.23006,-13.34716),180,(20.16385,-29.62093),202.9764
16:02:54.069,(19.44872,-13.26566),180,(20.15437,-30.13007),178.9672
16:02:54.181,(19.49307,-13.24912),180,(20.68562,-29.88746),161.1599
16:02:54.287,(19.49307,-13.24912),180,(21.45794,-29.92033),145.4897
16:02:54.380,(19.49307,-13.91387),180,(22.49979,-30.25363),128.1752
16:02:54.466,(19.49307,-14.78337),180,(24.49814,-30.93326),121.0765
16:02:54.578,(19.49307,-15.90129),180,(26.04088,-31.45797),112.8693
16:02:54.668,(19.49307,-16.77079),180,(26.79339,-31.80582),114.4993
16:02:54.778,(19.49307,-17.54764),180,(27.4778,-32.4851),97.92739
16:02:54.868,(19.49307,-17.90955),180,(28.0212,-33.12978),85.86435
16:02:54.967,(19.9672,-18.08837),180,(28.44438,-33.84547),78.92259
16:02:55.071,(20.95405,-18.20375),180,(28.83316,-34.73903),54.91459
16:02:55.171,(21.82245,-18.26631),180,(29.28848,-35.36934),41.10115
16:02:55.274,(22.48651,-18.30655),180,(30.09695,-35.82185),17.0926
16:02:55.374,(22.78328,-18.32454),180,(30.72165,-36.04125),356.2726
16:02:55.465,(22.90282,-18.3318),180,(29.81927,-35.01046),336.0649
16:02:55.583,(22.91451,-18.33252),180,(28.21641,-33.4098),340.7317
16:02:55.668,(22.91451,-18.33252),180,(27.46372,-32.65695),338.0202
16:02:55.786,(23.15128,-18.33252),180,(26.70242,-32.32262),315.7156
16:02:55.875,(24.02144,-18.33252),180,(25.90322,-32.34369),313.1024
16:02:55.979,(24.72548,-18.33252),180,(25.09589,-32.46736),310.4684
16:02:56.066,(25.12241,-18.33252),180,(24.28103,-32.35303),313.7565
16:02:56.176,(25.33519,-18.33252),180,(23.38389,-31.96794),327.2934
16:02:56.275,(25.35554,-18.33252),180,(22.82014,-31.33758),333.0047
16:02:56.381,(25.35554,-18.33252),180,(22.21115,-30.57001),341.7299
16:02:56.471,(25.35554,-18.33252),180,(21.61186,-30.07794),344.4413
16:02:56.568,(24.99384,-18.33252),180,(20.84306,-29.77294),2.504017
16:02:56.674,(23.97858,-18.33252),180,(21.99475,-29.42036),26.51317
16:02:56.774,(23.31367,-18.33252),180,(23.71813,-29.3685),11.79695
16:02:56.877,(22.59517,-18.33252),180,(24.95943,-29.33045),347.7874
16:02:56.980,(21.57961,-18.33252),180,(25.34276,-29.33875),323.7778
16:02:57.068,(20.70174,-18.33252),180,(24.52144,-29.26763),320.8264
16:02:57.181,(19.93135,-18.33252),180,(23.59222,-29.13209),327.7601
16:02:57.270,(19.57333,-18.33252),180,(22.87764,-28.73547),334.406
16:02:57.367,(20.06543,-18.33252),180,(22.56503,-28.08916),345.5546
16:02:57.474,(21.07766,-18.33252),180,(22.47791,-27.2122),340.1914
16:02:57.577,(21.9721,-18.33252),180,(22.60283,-26.40154),340.6366
16:02:57.663,(22.78497,-18.33252),180,(22.36986,-25.6204),352.8435
16:02:57.782,(23.37528,-18.33252),180,(20.80515,-27.26264),358.7461
16:02:57.870,(23.57735,-18.33252),180,(19.05928,-29.77537),358.7511
16:02:57.975,(23.63223,-18.33252),180,(18.74715,-30.64585),7.049928
16:02:58.063,(23.63224,-18.33252),180,(19.24926,-30.38291),41.10582
16:02:58.178,(23.63224,-18.33252),180,(19.47751,-30.05276),64.10643
16:02:58.264,(23.63224,-18.33252),180,(19.53516,-29.77509),87.07475
16:02:58.369,(23.63224,-18.33252),180,(19.54014,-29.55156),92.31487
16:02:58.475,(23.63224,-18.33252),180,(19.54533,-29.42046),92.33322
16:02:58.571,(23.63224,-18.33252),180,(19.54924,-29.32378),92.33937
16:02:58.676,(23.63224,-18.33252),180,(19.55009,-29.30228),92.34555
16:02:58.774,(23.63224,-18.33252),180,(19.54551,-29.4138),92.34786
