Timestamp,(Position_Blue_X,Position_Blue_Y),Rotation_Blue,(Position_Purple_X,Position_Purple_Y),Rotation_Purple
16:35:48.682,(16,-24),180,(14.96239,-69.0197),352.068
16:35:51.774,(16.19125,-23.59265),205.15,(14.66781,-68.82762),355.3325
16:35:51.913,(16.54773,-22.83338),205.15,(13.86912,-68.26649),357.198
16:35:51.963,(16.72927,-22.4467),179.1552,(13.21105,-67.87689),354.9287
16:35:52.060,(16.89479,-22.09415),161.8501,(12.4152,-67.30025),342.7784
16:35:52.178,(17.00156,-21.86671),161.2499,(11.51183,-66.90044),341.2706
16:35:52.268,(17.07043,-21.71999),161.2499,(10.65884,-66.49033),347.7428
16:35:52.365,(17.10552,-21.64526),160.5999,(10.49042,-65.75562),2.128211
16:35:52.498,(17.1406,-21.598),156.1501,(10.49051,-64.58333),2.060652
16:35:52.548,(17.15602,-21.60193),155.25,(10.51052,-63.77766),12.72445
16:35:52.665,(17.53881,-22.3988),155.2499,(10.70317,-62.59998),18.12435
16:35:52.784,(17.91496,-23.19805),155.2499,(11.02826,-61.58896),19.66257
16:35:52.863,(18.2891,-23.99825),155.2499,(11.3226,-60.77251),17.90207
16:35:52.958,(18.66187,-24.7991),155.25,(11.86524,-60.10912),10.50488
16:35:53.065,(19.08677,-25.71487),155.2499,(12.91301,-59.79796),20.55145
16:35:53.177,(19.66928,-26.53317),155.2499,(14.03134,-59.63335),22.69363
16:35:53.272,(20.59576,-26.93626),155.2499,(14.92379,-59.42976),14.17672
16:35:53.404,(21.49755,-26.98867),155.2499,(15.92413,-59.426),14.37772
16:35:53.458,(22.39331,-26.87527),155.2499,(16.95501,-59.60297),28.58244
16:35:53.599,(23.40456,-26.6302),155.2499,(18.09954,-59.63831),32.07939
16:35:53.661,(24.26821,-26.35625),155.2499,(19.05695,-59.60007),45.65685
16:35:53.762,(25.18146,-26.16489),155.2499,(19.87821,-59.47686),32.51495
16:35:53.864,(25.91615,-26.579),155.2499,(19.71011,-58.52701),10.65023
16:35:53.964,(26.52844,-27.18822),155.2499,(19.30217,-57.70097),8.176665
16:35:54.068,(27.18721,-28.08831),155.2499,(19.22543,-56.56728),25.84109
16:35:54.154,(27.63706,-28.83177),155.2499,(19.51317,-55.67862),32.05139
16:35:54.254,(28.05045,-29.58671),155.2499,(19.91855,-54.84222),30.27939
16:35:54.377,(27.93282,-30.39344),155.2499,(20.04389,-53.75441),18.63479
16:35:54.538,(27.03754,-30.70033),155.6498,(19.98526,-52.81281),17.73325
16:35:54.595,(26.18534,-30.64711),156.6499,(19.67264,-51.81326),9.761911
16:35:54.662,(25.38976,-30.51804),156.7499,(19.40187,-50.89446),352.8839
16:35:54.754,(24.51724,-30.07503),156.7499,(18.94556,-50.03062),351.3775
16:35:54.880,(23.78409,-29.39282),156.7499,(18.23034,-49.36153),355.1914
16:35:54.956,(23.30808,-28.80655),156.7499,(17.56191,-48.9296),352.2338
16:35:55.066,(22.67855,-27.86304),156.7499,(16.48855,-48.4465),356.1117
16:35:55.161,(22.23783,-27.09797),156.7499,(16.21165,-47.69572),13.2304
16:35:55.268,(21.76881,-26.20426),156.7499,(16.15594,-46.67815),15.54151
16:35:55.375,(21.25265,-25.48849),156.75,(16.20471,-45.73903),7.174554
16:35:55.482,(20.32939,-25.08954),156.75,(16.27934,-44.7444),22.10585
16:35:55.560,(19.42652,-25.03045),156.75,(16.65515,-43.94238),26.98576
16:35:55.664,(18.39883,-25.14857),156.75,(17.23174,-43.03209),45.15652
16:35:55.763,(17.51035,-25.35008),156.75,(17.23662,-42.40397),30.05881
16:35:55.867,(16.51635,-25.6434),156.75,(16.9997,-42.31738),24.25828
16:35:55.959,(15.65601,-25.93805),156.7501,(16.20871,-41.75382),29.17735
16:35:56.069,(14.6813,-26.30094),156.7501,(16.20061,-41.81857),36.01792
16:35:56.167,(13.8396,-26.63223),156.7501,(16.8347,-42.41959),21.59161
16:35:56.286,(12.87319,-27.02504),156.7501,(17.41123,-42.4867),36.39697
16:35:56.371,(12.0458,-27.36795),156.7501,(17.59987,-42.91029),23.93342
16:35:56.494,(11.33048,-27.66691),156.7501,(18.53219,-43.3336),20.73422
16:35:56.557,(10.99726,-27.80615),156.7501,(18.86733,-43.57766),7.648149
16:35:56.673,(10.83613,-27.87345),156.7501,(17.76683,-43.08479),341.8213
16:35:56.747,(10.8174,-27.88124),156.6501,(17.35588,-43.26877),345.423
16:35:56.857,(10.81738,-27.8812),156.6501,(16.36525,-42.31756),342.2245
16:35:56.967,(10.81736,-27.88116),156.6501,(15.52475,-41.44023),342.8117
16:35:57.075,(10.81733,-27.88113),156.6501,(14.94051,-40.70417),339.2146
16:35:57.199,(10.81731,-27.88109),156.6501,(14.15912,-40.26133),335.6792
16:35:57.263,(11.39883,-27.63004),156.6501,(13.78553,-39.64749),341.4769
16:35:57.401,(12.21474,-27.27777),156.6501,(13.19063,-39.04672),341.3363
16:35:57.462,(12.47613,-27.16488),156.6501,(12.07236,-38.77483),345.1762
16:35:57.614,(12.54438,-27.13537),156.6501,(11.14602,-38.69692),344.2857
