Timestamp,EventType,BlueBallsLeft,PurpleBallsLeft,BlueLives,PurpleLives,Corner
21:05:33.004,Init,0,3,3,0
21:05:33.004,ResetScene,0,0,3,3,0
21:05:37.320,S,0,0,3,3,0
21:05:40.508,BluePickedUpBall,1,0,3,3,0
21:05:40.694,BlueThrewBall,0,0,3,3,0
21:05:42.137,PurplePickedUpBall,0,1,3,3,0
21:05:43.009,BluePickedUpBall,1,1,3,3,0
21:05:44.040,PurpleThrewBall,1,0,3,3,0
21:05:45.693,BluePickedUpBall,2,0,3,3,0
21:05:47.298,BlueThrewBall,1,0,3,3,0
21:05:47.399,HitPurple,1,0,3,2,0
21:05:47.895,BlueThrewBall,0,0,3,2,0
21:05:50.420,BluePickedUpBall,1,0,3,2,0
21:05:51.112,BluePickedUpBall,2,0,3,2,0
21:05:51.964,BluePickedUpBall,3,0,3,2,0
21:05:52.980,BluePickedUpBall,4,0,3,2,0
21:05:57.879,BlueThrewBall,3,0,3,2,0
21:05:57.965,HitPurple,3,0,3,1,0
21:05:58.512,BlueThrewBall,2,0,3,1,0
21:05:59.573,BlueThrewBall,1,0,3,1,0
21:05:59.826,HitPurple,1,0,3,0,0
21:05:59.830,GameEnd,1,0,3,0,0
21:06:01.932,WinScreenStart,1,0,3,0,0
21:06:02.998,ResetScene,0,0,3,3,0
21:06:09.549,BluePickedUpBall,1,0,3,3,4
21:06:09.964,BluePickedUpBall,2,0,3,3,4
21:06:14.815,BluePickedUpBall,3,0,3,3,0
21:06:15.592,BlueThrewBall,2,0,3,3,0
21:06:16.421,BlueThrewBall,1,0,3,3,0
21:06:18.252,BluePickedUpBall,2,0,3,3,0
21:06:18.740,PurplePickedUpBall,2,1,3,3,0
21:06:19.027,BluePickedUpBall,3,1,3,3,0
21:06:20.115,BluePickedUpBall,4,1,3,3,0
21:06:21.010,PurpleThrewBall,4,0,3,3,0
21:06:21.016,HitBlue,4,0,2,3,0
21:06:21.389,BlueThrewBall,3,0,2,3,0
21:06:23.549,PurplePickedUpBall,3,1,2,3,0
21:06:24.667,BlueThrewBall,2,1,2,3,0
21:06:24.746,PurpleThrewBall,2,0,2,3,0
21:06:24.929,HitBlue,2,0,1,3,0
21:06:25.134,BlueThrewBall,1,0,1,3,0
21:06:29.080,BluePickedUpBall,2,0,1,3,0
21:06:30.298,BluePickedUpBall,3,0,1,3,0
21:06:35.502,BlueThrewBall,2,0,1,3,0
21:06:35.504,HitPurple,2,0,1,2,0
21:06:35.504,BluePickedUpBall,3,0,1,2,0
21:06:35.909,BlueThrewBall,2,0,1,2,0
21:06:39.943,BlueThrewBall,1,0,1,2,0
21:06:41.937,BlueThrewBall,0,0,1,2,0
21:06:44.643,BluePickedUpBall,1,0,1,2,0
21:06:44.731,PurplePickedUpBall,1,1,1,2,0
21:06:50.246,BlueThrewBall,0,1,1,2,0
21:06:50.374,HitPurple,0,1,1,1,0
21:06:50.762,PurpleThrewBall,0,0,1,1,0
21:06:53.988,BluePickedUpBall,1,0,1,1,0
21:06:58.860,BlueThrewBall,0,0,1,1,0
21:07:01.050,BluePickedUpBall,1,0,1,1,0
21:07:03.697,BluePickedUpBall,2,0,1,1,0
21:07:04.534,BluePickedUpBall,3,0,1,1,0
21:07:10.669,BlueThrewBall,2,0,1,1,0
21:07:11.725,BlueThrewBall,1,0,1,1,0
21:07:12.897,BlueThrewBall,0,0,1,1,0
21:07:15.338,BluePickedUpBall,1,0,1,1,0
21:07:15.434,BluePickedUpBall,2,0,1,1,0
21:07:16.136,BlueThrewBall,1,0,1,1,0
21:07:16.224,HitPurple,1,0,1,0,0
21:07:16.227,GameEnd,1,0,1,0,0
21:07:18.258,WinScreenStart,1,0,1,0,0
21:07:19.317,ResetScene,0,0,3,3,0
21:07:25.422,BluePickedUpBall,1,0,3,3,4
21:07:26.284,BluePickedUpBall,2,0,3,3,4
21:07:27.517,BluePickedUpBall,3,0,3,3,0
21:07:28.888,BlueThrewBall,2,0,3,3,0
21:07:29.174,PurplePickedUpBall,2,1,3,3,0
21:07:31.231,BluePickedUpBall,3,1,3,3,0
21:07:32.045,PurpleThrewBall,3,0,3,3,0
21:07:32.054,HitBlue,3,0,2,3,0
21:07:34.351,BluePickedUpBall,4,0,2,3,0
21:07:35.763,BlueThrewBall,3,0,2,3,0
21:07:35.764,HitPurple,3,0,2,2,0
21:07:37.334,BlueThrewBall,2,0,2,2,0
21:07:40.943,BlueThrewBall,1,0,2,2,0
21:07:43.467,PurplePickedUpBall,1,1,2,2,0
21:07:44.958,PurpleThrewBall,1,0,2,2,0
21:07:44.961,HitBlue,1,0,1,2,0
21:07:45.356,BlueThrewBall,0,0,1,2,0
21:07:46.216,BluePickedUpBall,1,0,1,2,0
21:07:47.562,PurplePickedUpBall,1,1,1,2,0
21:07:48.541,PurpleThrewBall,1,0,1,2,0
21:07:50.855,BluePickedUpBall,2,0,1,2,0
21:07:53.987,BluePickedUpBall,3,0,1,2,0
21:07:55.457,BluePickedUpBall,4,0,1,2,0
21:07:56.009,PurplePickedUpBall,4,1,1,2,0
21:07:56.885,PurpleThrewBall,4,0,1,2,0
21:07:57.457,BlueThrewBall,3,0,1,2,0
21:07:58.843,BlueThrewBall,2,0,1,2,0
21:07:58.857,HitPurple,2,0,1,1,0
21:07:59.653,BlueThrewBall,1,0,1,1,0
21:07:59.877,HitPurple,1,0,1,0,0
21:07:59.879,GameEnd,1,0,1,0,0
21:08:01.958,WinScreenStart,1,0,1,0,0
21:08:03.049,ResetScene,0,0,3,3,0
21:08:08.919,BluePickedUpBall,1,0,3,3,4
21:08:09.237,BluePickedUpBall,2,0,3,3,4
21:08:10.917,BluePickedUpBall,3,0,3,3,0
21:08:12.952,BlueThrewBall,2,0,3,3,0
