,elapsed_time,EventType,BlueBallsLeft,PurpleBallsLeft,BlueLives,PurpleLives,Corner
2,0.0,S,0,0,3,3,0.0
3,0.052,PurpleDash,0,0,3,3,0.0
4,0.688,PurplePickedUpBall,0,1,3,3,0.0
5,0.807,PurpleThrewBall,0,0,3,3,0.0
6,0.875,PurplePickedUpBall,0,1,3,3,0.0
7,1.086,PurplePickedUpBall,0,2,3,3,0.0
8,1.179,PurpleDash,0,2,3,3,0.0
9,1.28,PurplePickedUpBall,0,3,3,3,0.0
10,1.706,BluePickedUpBall,1,3,3,3,0.0
11,2.128,PurplePickedUpBall,1,4,3,3,0.0
12,2.278,PurpleDash,1,4,3,3,0.0
13,3.389,PurpleDash,1,4,3,3,0.0
14,4.459,PurpleDash,1,4,3,3,0.0
15,5.006,PurpleThrewBall,1,3,3,3,0.0
16,5.363,PurplePickedUpBall,1,4,3,3,0.0
17,5.535,PurpleThrewBall,1,3,3,3,0.0
18,5.537,PurpleDash,1,3,3,3,0.0
19,6.594,PurpleDash,1,3,3,3,0.0
20,7.654,PurpleDash,1,3,3,3,0.0
21,7.743,PurpleThrewBall,1,2,3,3,0.0
22,8.85,PurpleDash,1,2,3,3,0.0
23,9.05,PurpleThrewBall,1,1,3,3,0.0
24,9.322,PurpleThrewBall,1,0,3,3,0.0
25,9.766,PurplePickedUpBall,1,1,3,3,0.0
26,9.805,PurpleThrewBall,1,0,3,3,0.0
27,9.909,PurplePickedUpBall,1,1,3,3,0.0
28,9.915,PurpleDash,1,1,3,3,0.0
29,10.064,PurpleThrewBall,1,0,3,3,0.0
30,10.076,HitBlue,1,0,2,3,0.0
31,10.33,PurplePickedUpBall,1,1,2,3,0.0
32,10.399,PurpleThrewBall,1,0,2,3,0.0
33,10.405,HitBlue,1,0,1,3,0.0
34,11.256,PurplePickedUpBall,1,1,1,3,0.0
35,11.313,PurpleDash,1,1,1,3,0.0
36,11.926,PurpleThrewBall,1,0,1,3,0.0
37,12.077,BluePickedUpBall,2,0,1,3,0.0
38,12.422,PurpleDash,2,0,1,3,0.0
39,12.521,PurplePickedUpBall,2,1,1,3,0.0
40,12.673,PurpleThrewBall,2,0,1,3,0.0
41,13.614,PurpleDash,2,0,1,3,0.0
42,13.835,BluePickedUpBall,3,0,1,3,0.0
43,14.676,PurpleDash,3,0,1,3,0.0
44,15.794,PurplePickedUpBall,3,1,1,3,0.0
45,15.816,PurpleDash,3,1,1,3,0.0
46,16.402,PurplePickedUpBall,3,2,1,3,0.0
47,16.855,PurpleDash,3,2,1,3,0.0
48,17.928,PurpleDash,3,2,1,3,0.0
49,18.989,PurpleDash,3,2,1,3,0.0
50,19.589,PurpleThrewBall,3,1,1,3,0.0
51,20.043,PurpleDash,3,1,1,3,0.0
52,21.328,PurpleThrewBall,3,0,1,3,0.0
53,21.329,PurpleDash,3,0,1,3,0.0
54,21.332,BluePickedUpBall,4,0,1,3,0.0
55,22.363,BlueThrewBall,3,0,1,3,0.0
56,22.58,PurpleDash,3,0,1,3,0.0
57,23.647,PurpleDash,3,0,1,3,0.0
58,23.735,PurplePickedUpBall,3,1,1,3,0.0
59,24.775,PurpleDash,3,1,1,3,0.0
60,25.851,PurpleDash,3,1,1,3,0.0
61,26.404,PurplePickedUpBall,3,2,1,3,0.0
62,26.657,PurpleThrewBall,3,1,1,3,0.0
63,26.921,PurpleDash,3,1,1,3,0.0
64,26.998,PurpleThrewBall,3,0,1,3,0.0
65,28.042,PurpleDash,3,0,1,3,0.0
66,29.191,PurpleDash,3,0,1,3,0.0
67,29.273,PurplePickedUpBall,3,1,1,3,0.0
68,29.332,PurpleThrewBall,3,0,1,3,0.0
69,29.476,HitBlue,3,0,0,3,0.0
70,29.494,GameEnd,0,0,0,3,0.0
71,30.366,PurpleDash,0,0,0,3,0.0
72,31.491,WinScreenStart,0,0,0,3,0.0
73,31.512,PurpleDash,0,0,0,3,0.0
74,31.688,PurplePickedUpBall,0,1,0,3,0.0
75,32.587,PurpleDash,0,1,0,3,0.0
76,33.647,PurpleThrewBall,0,0,0,3,0.0
77,33.652,PurplePickedUpBall,0,1,0,3,0.0
78,34.031,PurpleDash,0,1,0,3,0.0
79,35.109,PurpleDash,0,1,0,3,0.0
80,36.171,PurpleDash,0,1,0,3,0.0
81,36.494,PurpleThrewBall,0,0,0,3,0.0
82,37.436,PurpleDash,0,0,0,3,0.0
83,38.548,PurpleDash,0,0,0,3,0.0
84,38.688,PurplePickedUpBall,0,1,0,3,0.0
85,39.367,PurpleThrewBall,0,0,0,3,0.0
86,39.602,PurpleDash,0,0,0,3,0.0
87,40.663,PurpleDash,0,0,0,3,0.0
88,41.735,PurpleDash,0,0,0,3,0.0
89,42.879,PurpleDash,0,0,0,3,0.0
90,43.911,PurplePickedUpBall,0,1,0,3,0.0
91,43.946,PurpleDash,0,1,0,3,0.0
92,45.003,PurpleDash,0,1,0,3,0.0
93,45.262,PurpleThrewBall,0,0,0,3,0.0
94,45.599,ResetScene,0,0,3,3,0.0
95,50.184,PurpleDash,0,0,3,3,0.0
96,51.385,PurpleDash,0,0,3,3,0.0
97,51.761,BluePickedUpBall,1,0,3,3,0.0
98,52.577,PurpleDash,1,0,3,3,0.0
