Timestamp,(Position_Blue_X,Position_Blue_Y),Rotation_Blue,(Position_Purple_X,Position_Purple_Y),Rotation_Purple
13:01:36.107,(16,-24),180,(15.40668,-69.08754),7.998001
13:01:40.206,(15.95812,-23.57288),174.4,(15.13779,-68.50462),7.998001
13:01:40.304,(15.8726,-22.70077),174.4,(15.1046,-67.6259),25.32701
13:01:40.409,(15.8047,-22.00829),174.4,(15.06166,-66.59094),34.65801
13:01:40.506,(15.77653,-21.72102),174.4,(15.15981,-65.71217),49.98751
13:01:40.606,(15.814,-22.10341),174.4,(15.77122,-65.58446),57.98551
13:01:40.705,(15.89883,-22.96875),174.4,(16.557,-65.63495),75.98101
13:01:40.806,(15.99578,-23.9577),174.4,(17.40072,-65.60851),85.31201
13:01:40.911,(16.0806,-24.82303),174.4,(18.01707,-65.30635),63.3175
13:01:41.004,(16.37031,-25.65904),174.4,(19.79873,-64.57021),55.3195
13:01:41.107,(17.01032,-26.46888),174.4,(21.15371,-64.01632),37.324
13:01:41.206,(17.81684,-27.12746),174.4,(22.02106,-63.46666),27.99299
13:01:41.304,(18.57708,-27.61442),174.4,(22.50345,-62.58112),7.331493
13:01:41.408,(19.51075,-28.11256),174.4,(23.24755,-61.74867),356.001
13:01:41.506,(20.34326,-28.51024),174.4,(24.02606,-61.14992),356.6675
13:01:41.598,(21.17188,-28.88),174.4,(24.9202,-60.49811),8.664515
13:01:41.703,(22.11802,-29.43636),174.4,(25.51147,-59.71419),346.67
13:01:41.802,(22.10228,-29.83096),174.4,(25.6185,-58.69273),334.673
13:01:41.906,(21.11881,-30.21853),174.4,(25.36693,-57.82731),335.3395
13:01:42.004,(20.24361,-30.46369),174.4,(24.52234,-56.98688),324.009
13:01:42.106,(19.24013,-30.67183),174.4,(23.4787,-55.79475),344.6705
13:01:42.203,(18.64085,-30.24383),174.4,(22.88401,-55.07084),356.001
13:01:42.303,(18.73977,-29.26114),174.4,(22.7488,-54.17431),356.001
13:01:42.404,(19.2105,-28.49278),174.4,(23.08738,-53.12814),7.331511
13:01:42.503,(20.01892,-27.86038),174.4,(23.31992,-51.80824),7.998025
13:01:42.604,(20.88325,-27.60565),174.4,(23.2868,-50.7823),357.334
13:01:42.701,(21.92164,-27.57159),174.4001,(23.04582,-49.63547),358.0005
13:01:42.803,(22.37394,-27.90203),174.4001,(22.60716,-48.57195),9.997522
13:01:42.901,(21.75216,-28.76005),174.4001,(21.95617,-47.19434),10.66404
13:01:43.007,(21.154,-29.55688),174.4001,(21.65664,-46.23429),359.3335
13:01:43.107,(20.87542,-30.37136),174.4001,(20.99568,-45.32146),358.667
13:01:43.199,(20.08332,-30.43742),174.4001,(20.63594,-44.6854),9.331033
13:01:43.309,(18.74617,-29.69686),174.4001,(20.33384,-42.79662),32.65854
13:01:43.408,(17.98617,-29.67027),174.4001,(20.0758,-41.19415),21.32804
13:01:43.503,(17.35974,-30.32504),174.4001,(19.95103,-40.25823),21.99454
13:01:43.607,(16.51195,-30.86345),174.4001,(20.00782,-39.2458),33.32504
