Timestamp,(Position_Blue_X,Position_Blue_Y),Rotation_Blue,(Position_Purple_X,Position_Purple_Y),Rotation_Purple
12:13:35.674,(16,8.66),180,(15.99944,-35.02813),358.7025
12:13:40.297,(16.42259,9.341973),47.76893,(17.3346,-34.91748),5.633136
12:13:40.392,(16.56709,10.27558),154.6063,(19.07839,-34.5373),352.2082
12:13:40.499,(16.88522,11.20332),0.5861901,(20.28585,-34.27404),336.1842
12:13:40.596,(17.37936,11.85775),9.225812,(20.99503,-34.04852),330.105
12:13:40.698,(17.6894,12.2784),304.3898,(21.49355,-33.36964),307.7874
12:13:40.799,(17.82607,12.16696),217.2502,(21.48712,-32.56496),295.0807
12:13:40.896,(18.76648,11.63198),2.823105,(21.27385,-31.62785),301.7596
12:13:41.003,(17.85795,11.60223),33.60393,(21.05805,-30.68034),307.4254
12:13:41.084,(17.22907,11.6045),52.79425,(21.03345,-29.94606),325.4325
12:13:41.195,(17.08667,11.25359),52.82953,(21.10221,-28.96905),346.5147
12:13:41.292,(17.08666,11.25365),52.82949,(21.3099,-27.98179),343.9292
12:13:41.396,(17.08665,11.2537),49.97022,(21.66691,-26.91267),340.6701
12:13:41.494,(17.43937,11.06407),19.61569,(22.37907,-24.68883),325.6835
12:13:41.614,(17.89649,10.46448),17.55428,(22.81468,-23.32861),303.8716
12:13:41.701,(17.51789,10.49897),350.7919,(23.03545,-22.51243),289.7741
12:13:41.789,(17.38292,10.69515),70.00192,(22.86509,-21.765),300.8272
12:13:41.897,(18.01276,10.8478),87.92326,(22.3694,-20.90117),293.8572
12:13:42.000,(18.3348,11.67557),87.94744,(21.72949,-20.16692),273.3181
12:13:42.089,(18.36359,12.39377),87.94717,(21.26617,-19.60284),264.1782
12:13:42.197,(18.35886,12.46824),85.43238,(20.61909,-18.83406),278.6158
12:13:42.285,(18.22862,12.41218),79.44901,(20.09016,-18.14353),285.0435
12:13:42.397,(18.32976,12.17889),232.5478,(19.57575,-17.30483),276.071
12:13:42.503,(18.32577,12.149),259.3845,(18.3915,-15.75475),273.0084
12:13:42.598,(17.96955,12.25643),325.2813,(17.23758,-14.35081),273.2454
12:13:42.696,(17.66886,12.17883),64.3288,(16.70763,-13.37642),265.1882
12:13:42.800,(18.46597,12.24793),83.07084,(16.22853,-12.65329),254.2734
12:13:42.898,(19.24,12.20164),70.59746,(15.74477,-11.98536),245.8679
12:13:42.995,(19.38261,12.32615),338.1253,(15.63146,-12.06059),234.4548
12:13:43.094,(19.28837,12.27227),262.7656,(16.27509,-12.78308),212.4987
12:13:43.201,(19.28178,12.20798),255.792,(16.87122,-13.49681),188.489
12:13:43.286,(19.28178,12.20803),251.473,(17.27438,-14.09012),172.6036
12:13:43.403,(19.26653,12.16219),248.9663,(17.86536,-14.84109),157.4174
12:13:43.486,(19.26652,12.16225),248.9662,(18.2506,-15.56503),137.1431
12:13:43.599,(19.22231,12.26499),238.0283,(18.95619,-15.89407),113.1336
