Timestamp,EventType,BlueBallsLeft,PurpleBallsLeft,BlueLives,PurpleLives,Corner
15:54:12.196,Init,0,3,3,0
15:54:12.196,ResetScene,0,0,3,3,0
15:54:15.673,S,0,0,3,3,0
15:54:16.917,BluePickedUpBall,1,0,3,3,0
15:54:17.383,PurplePickedUpBall,1,1,3,3,0
15:54:17.836,BluePickedUpBall,2,1,3,3,0
15:54:19.383,PurplePickedUpBall,2,2,3,3,0
15:54:21.572,BluePickedUpBall,3,2,3,3,0
15:54:22.610,BlueThrewBall,2,2,3,3,0
15:54:22.718,HitPurple,2,2,3,2,0
15:54:23.193,BlueThrewBall,1,2,3,2,0
15:54:23.943,BluePickedUpBall,2,2,3,2,0
15:54:24.183,PurpleThrewBall,2,1,3,2,0
15:54:24.206,HitBlue,2,1,2,2,0
15:54:24.249,BlueThrewBall,1,1,2,2,0
15:54:25.539,BlueThrewBall,0,1,2,2,0
15:54:26.009,PurpleThrewBall,0,0,2,2,0
15:54:26.076,HitBlue,0,0,1,2,0
15:54:27.621,BluePickedUpBall,1,0,1,2,0
15:54:28.716,BluePickedUpBall,2,0,1,2,0
15:54:28.768,BluePickedUpBall,3,0,1,2,0
15:54:29.889,BluePickedUpBall,4,0,1,2,0
15:54:31.217,PurplePickedUpBall,4,1,1,2,0
15:54:32.737,BlueThrewBall,3,1,1,2,0
