,elapsed_time,EventType,BlueBallsLeft,PurpleBallsLeft,BlueLives,PurpleLives,Corner
2,0.0,S,0,0,3,3,0.0
3,0.916,PurplePickedUpBall,0,1,3,3,0.0
4,3.182,PurplePickedUpBall,0,2,3,3,0.0
5,4.45,PurplePickedUpBall,0,3,3,3,0.0
6,5.004,PurpleThrewBall,0,2,3,3,0.0
7,5.586,PurplePickedUpBall,0,3,3,3,0.0
8,5.67,BluePickedUpBall,1,3,3,3,0.0
9,5.747,BluePickedUpBall,2,3,3,3,0.0
10,5.839,BluePickedUpBall,3,3,3,3,0.0
11,6.269,PurpleThrewBall,3,2,3,3,0.0
12,6.543,PurpleThrewBall,3,1,3,3,0.0
13,6.811,PurpleThrewBall,3,0,3,3,0.0
14,6.885,HitBlue,3,0,2,3,0.0
15,6.904,BlueThrewBall,2,0,2,3,0.0
16,7.304,BluePickedUpBall,3,0,2,3,0.0
17,8.906,PurplePickedUpBall,3,1,2,3,0.0
18,9.278,PurpleThrewBall,3,0,2,3,0.0
19,14.891,BlueThrewBall,2,0,2,3,0.0
20,14.984,HitPurple,2,0,2,2,0.0
21,15.667,BlueThrewBall,1,0,2,2,0.0
22,15.969,HitPurple,1,0,2,1,0.0
23,17.527,BlueThrewBall,0,0,2,1,0.0
24,17.717,BluePickedUpBall,1,0,2,1,0.0
25,18.159,BlueThrewBall,0,0,2,1,0.0
26,18.849,BluePickedUpBall,1,0,2,1,0.0
27,19.606,PurplePickedUpBall,1,1,2,1,0.0
28,19.971,PurplePickedUpBall,1,2,2,1,0.0
29,20.335,PurpleThrewBall,1,1,2,1,0.0
30,20.564,BlueThrewBall,0,1,2,1,0.0
31,20.599,PurpleThrewBall,0,0,2,1,0.0
32,20.64,PurplePickedUpBall,0,1,2,1,0.0
33,20.936,PurpleThrewBall,0,0,2,1,0.0
34,21.306,PurplePickedUpBall,0,1,2,1,0.0
35,21.329,PurpleThrewBall,0,0,2,1,0.0
36,21.413,BluePickedUpBall,1,0,2,1,0.0
37,23.701,PurplePickedUpBall,1,1,2,1,0.0
38,25.166,BluePickedUpBall,2,1,2,1,0.0
39,25.541,PurplePickedUpBall,2,2,2,1,0.0
40,26.097,PurplePickedUpBall,2,3,2,1,0.0
41,26.663,PurpleThrewBall,2,2,2,1,0.0
42,27.006,PurpleThrewBall,2,1,2,1,0.0
43,28.54,PurpleThrewBall,2,0,2,1,0.0
44,28.62,HitBlue,2,0,1,1,0.0
45,30.52,BlueThrewBall,1,0,1,1,0.0
46,31.089,PurplePickedUpBall,1,1,1,1,0.0
47,31.14,PurpleThrewBall,1,0,1,1,0.0
48,31.179,HitBlue,1,0,0,1,0.0
49,31.185,GameEnd,0,0,0,1,0.0
50,31.847,PurplePickedUpBall,0,1,0,1,0.0
51,32.078,PurplePickedUpBall,0,2,0,1,0.0
52,32.496,PurplePickedUpBall,0,3,0,1,0.0
53,32.542,PurpleThrewBall,0,2,0,1,0.0
54,33.181,WinScreenStart,0,2,0,1,0.0
55,34.201,ResetScene,0,0,3,3,0.0
56,40.333,PurplePickedUpBall,0,1,3,3,0.0
57,40.549,PurpleThrewBall,0,0,3,3,0.0
58,41.652,PurplePickedUpBall,0,1,3,3,0.0
59,41.912,PurplePickedUpBall,0,2,3,3,0.0
60,42.609,PurplePickedUpBall,0,3,3,3,0.0
61,42.914,PurplePickedUpBall,0,4,3,3,0.0
62,44.025,PurpleThrewBall,0,3,3,3,0.0
63,45.245,PurplePickedUpBall,0,4,3,3,0.0
64,47.87,BluePickedUpBall,1,4,3,3,0.0
65,48.192,BluePickedUpBall,2,4,3,3,0.0
66,49.512,PurpleThrewBall,2,3,3,3,0.0
67,49.514,PurplePickedUpBall,2,4,3,3,0.0
68,49.613,HitBlue,2,4,2,3,0.0
69,49.981,PurpleThrewBall,2,3,2,3,0.0
70,50.029,HitBlue,2,3,1,3,0.0
71,50.313,PurpleThrewBall,2,2,1,3,0.0
72,50.806,BluePickedUpBall,3,2,1,3,0.0
73,51.174,PurpleThrewBall,3,1,1,3,0.0
74,51.644,PurpleThrewBall,3,0,1,3,0.0
75,51.645,HitBlue,3,0,0,3,0.0
76,51.648,GameEnd,0,0,0,3,0.0
77,53.644,WinScreenStart,0,0,0,3,0.0
78,54.65,ResetScene,0,0,3,3,0.0
79,61.43,BluePickedUpBall,1,0,3,3,0.0
80,61.642,PurplePickedUpBall,1,1,3,3,0.0
81,61.659,BluePickedUpBall,2,1,3,3,0.0
82,62.235,PurplePickedUpBall,2,2,3,3,0.0
83,62.334,PurplePickedUpBall,2,3,3,3,0.0
84,63.011,PurpleThrewBall,2,2,3,3,0.0
85,63.852,BluePickedUpBall,3,2,3,3,0.0
86,63.986,BluePickedUpBall,4,2,3,3,0.0
87,64.737,PurpleThrewBall,4,1,3,3,0.0
88,65.814,PurpleThrewBall,4,0,3,3,0.0
89,65.892,HitBlue,4,0,2,3,0.0
90,67.186,BlueThrewBall,3,0,2,3,0.0
91,67.288,PurplePickedUpBall,3,1,2,3,0.0
92,67.474,PurpleThrewBall,3,0,2,3,0.0
93,70.679,PurplePickedUpBall,3,1,2,3,0.0
94,71.014,BlueThrewBall,2,1,2,3,0.0
95,71.94,PurplePickedUpBall,2,2,2,3,0.0
96,72.509,PurplePickedUpBall,2,3,2,3,0.0
97,72.809,PurpleThrewBall,2,2,2,3,0.0
98,72.912,BlueThrewBall,1,2,2,3,0.0
99,73.807,PurpleThrewBall,1,1,2,3,0.0
100,74.848,PurplePickedUpBall,1,2,2,3,0.0
101,75.533,PurpleThrewBall,1,1,2,3,0.0
102,75.663,HitBlue,1,1,1,3,0.0
103,75.803,PurplePickedUpBall,1,2,1,3,0.0
104,76.408,PurpleThrewBall,1,1,1,3,0.0
105,76.579,BlueThrewBall,0,1,1,3,0.0
106,77.144,PurpleThrewBall,0,0,1,3,0.0
107,79.079,PurplePickedUpBall,0,1,1,3,0.0
108,79.221,PurplePickedUpBall,0,2,1,3,0.0
109,79.48,BluePickedUpBall,1,2,1,3,0.0
110,79.914,PurplePickedUpBall,1,3,1,3,0.0
111,80.069,PurpleThrewBall,1,2,1,3,0.0
112,80.611,PurpleThrewBall,1,1,1,3,3.0
113,81.007,PurpleThrewBall,1,0,1,3,0.0
114,82.033,BluePickedUpBall,2,0,1,3,0.0
115,83.738,PurplePickedUpBall,2,1,1,3,0.0
116,84.749,PurplePickedUpBall,2,2,1,3,0.0
117,84.8,PurpleThrewBall,2,1,1,3,0.0
118,84.831,HitBlue,2,1,0,3,0.0
119,84.833,GameEnd,0,1,0,3,0.0
120,85.519,PurplePickedUpBall,0,2,0,3,0.0
121,86.838,WinScreenStart,0,2,0,3,0.0
122,87.091,PurplePickedUpBall,0,3,0,3,0.0
123,87.84,ResetScene,0,0,3,3,0.0
124,93.522,PurplePickedUpBall,0,1,3,3,0.0
125,93.898,PurplePickedUpBall,0,2,3,3,0.0
126,93.955,PurplePickedUpBall,0,3,3,3,0.0
127,94.209,PurpleThrewBall,0,2,3,3,0.0
128,96.212,PurpleThrewBall,0,1,3,3,0.0
129,96.89,BluePickedUpBall,1,1,3,3,0.0
130,97.896,BluePickedUpBall,2,1,3,3,0.0
