Time: 20:00:15.001, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 20:01:10.640, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 20:01:33.405, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 20:01:56.752, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 20:02:52.131, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 20:04:04.676, Winner: Blue, Blue lives left: 2, Purple lives left: 0
Time: 20:05:25.022, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 20:05:51.747, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 20:06:31.571, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 20:07:20.025, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 20:07:57.334, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 20:08:56.581, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 20:09:28.355, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 20:10:01.662, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 20:11:08.241, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 20:11:37.190, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 20:12:14.005, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 20:12:44.434, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 20:13:39.542, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 20:14:21.838, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 20:15:07.754, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 20:15:48.189, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 20:16:14.886, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 20:17:10.027, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 20:18:00.331, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 20:18:44.312, Winner: Purple, Blue lives left: 0, Purple lives left: 1
