User,Win ratio FSM (user),Win ratio RL (user),Hit ratio FSM (user),Hit ratio RL (user),Precision FSM (user),Precision RL (user),Pick-up time FSM (user),Pick-up time RL (user),Throw time FSM (user),Throw time RL (user),Ball hold FSM (user),Ball hold RL (user),Throw distance FSM (user),Throw distance RL (user),Throw angle FSM (user),Throw angle RL (user),Rotation change FSM (user),Rotation change RL (user),Opponent observation FSM (user),Opponent observation RL (user),Approach FSM (user),Approach RL (user),Retreat FSM (user),Retreat RL (user),Aggressive movements FSM (user),Aggressive movements RL (user),Defensive movements FSM (user),Defensive movements RL (user),Hiding FSM (user),Hiding RL (user),Court half favor FSM (user),Court half favor RL (user),Middle court favor FSM (user),Middle court favor RL (user),Agent distance FSM,Agent distance RL,Game duration FSM,Game duration RL,Number of games FSM,Number of games RL,Result FSM,Result RL
29.46666666666669,0.0,100.0,0.0,60.0,0.0,37.5,3.762,4.172,2.01,8.061,0.687,1.806,7.252,9.559,64.7,72.458,29.091,18.75,15.909,11.538,60.455,45.433,30.455,54.087,42.857,22.603,2.381,5.479,0.455,16.587,86.818,43.75,39.091,36.538,9.686,14.736,13.05,35.553,1,1,0-1,1-0
29.500000000000025,0.0,0.0,0.0,40.0,0.0,33.333,7.134,4.643,1.143,1.144,0.173,0.269,14.37,7.262,100.573,99.343,24.937,25.74,4.534,5.03,39.547,48.521,42.065,39.349,4.854,46.154,3.883,3.846,11.839,2.071,60.957,42.012,54.66,24.852,15.677,10.162,33.66,25.859,1,1,0-1,0-1
29.53333333333336,0.0,100.0,0.0,60.0,0.0,60.0,10.908,4.528,8.976,9.428,0.912,2.004,10.164,12.122,69.074,39.355,29.137,19.624,4.496,55.376,33.993,25.269,41.547,74.194,2.941,13.397,35.294,2.871,6.475,2.957,43.165,94.086,25.0,33.871,17.676,17.094,41.629,25.163,1,1,0-1,1-0
29.566666666666695,0.0,0.0,25.0,25.0,25.0,50.0,7.26,7.055,2.845,2.976,0.429,0.64,9.739,12.099,24.386,95.044,20.556,8.812,9.722,5.364,71.667,26.437,25.556,10.728,60.0,16.667,8.889,0.0,26.389,0.766,53.611,28.736,43.333,12.261,13.596,8.371,27.037,12.11,1,1,0-1,0-1
29.60000000000003,0.0,0.0,0.0,0.0,0.0,0.0,10.603,18.977,5.167,2.69,0.547,0.164,9.455,15.317,105.296,1.958,14.423,19.679,5.769,14.458,26.603,44.177,25.0,50.602,54.545,51.351,4.545,10.811,0.962,0.0,16.667,18.072,23.718,38.153,17.134,18.831,19.206,16.982,1,1,0-1,0-1
29.633333333333365,0.0,0.0,0.0,0.0,0.0,0.0,4.489,6.746,1.675,1.925,0.479,0.343,16.82,3.731,49.61,54.202,12.0,16.216,8.0,1.622,61.333,27.027,19.556,24.865,0.0,25.0,0.0,0.0,0.0,0.0,34.667,96.757,79.111,23.243,17.502,16.88,11.467,11.5,1,1,0-1,0-1
29.6666666666667,0.0,0.0,25.0,25.0,100.0,16.667,6.142,6.579,0.77,11.279,0.794,1.888,14.686,14.382,44.209,28.715,16.901,21.882,4.577,12.235,27.817,41.882,20.775,36.471,0.0,41.429,26.667,30.0,5.986,0.0,59.155,68.941,22.887,66.353,15.229,18.271,16.424,37.476,1,1,0-1,0-1
29.700000000000035,0.0,0.0,0.0,0.0,0.0,0.0,7.766,5.09,2.548,8.426,0.388,1.851,11.93,11.173,117.934,101.82,18.545,20.818,0.727,0.743,19.273,37.361,24.364,40.892,0.0,0.0,0.0,0.0,5.818,3.903,0.364,89.219,6.545,42.379,21.689,19.304,13.538,43.809,1,1,0-1,0-1
29.73333333333337,0.0,0.0,0.0,0.0,0.0,0.0,5.465,12.113,3.156,0.641,0.544,0.064,9.183,4.59,108.912,145.939,28.738,16.77,5.14,11.801,29.673,24.845,37.15,22.36,24.138,35.0,37.931,45.0,1.402,1.242,67.757,38.509,23.364,28.571,19.025,17.836,30.796,10.107,1,1,0-1,0-1
29.766666666666705,0.0,0.0,0.0,0.0,0.0,0.0,8.573,5.582,2.23,1.817,0.268,0.484,7.537,7.748,90.435,21.979,35.417,9.868,3.194,4.605,33.611,30.263,49.583,32.237,38.71,0.0,6.452,0.0,5.0,0.0,54.583,75.658,29.028,26.316,15.533,15.671,58.006,9.161,1,1,0-1,0-1
29.80000000000004,0.0,0.0,25.0,0.0,33.333,0.0,5.428,4.864,1.677,1.573,0.383,0.445,13.499,9.941,50.393,71.014,16.254,10.769,9.187,0.513,25.795,20.0,22.261,31.795,74.074,0.0,3.704,0.0,59.011,0.513,19.435,17.949,26.855,43.59,22.24,13.064,14.279,12.59,1,1,0-1,0-1
29.833333333333375,0.0,0.0,0.0,0.0,0.0,0.0,6.455,4.63,6.211,3.499,1.166,0.893,15.304,8.02,105.977,60.597,21.293,13.966,39.924,4.469,47.909,22.346,27.376,34.078,10.0,0.0,5.455,0.0,3.802,4.469,87.833,0.559,29.658,33.52,17.042,15.727,17.361,11.892,1,1,0-1,0-1
29.86666666666671,0.0,0.0,25.0,40.0,50.0,33.333,5.0,5.476,1.655,4.29,0.261,0.858,6.851,16.116,44.431,115.455,27.308,21.002,6.154,2.625,58.077,46.778,23.462,39.618,77.778,40.0,0.0,0.0,0.769,3.58,95.769,45.107,51.538,16.945,7.84,23.066,12.997,30.857,1,1,0-1,0-1
29.900000000000045,0.0,0.0,0.0,0.0,0.0,0.0,12.523,4.918,2.45,1.15,0.257,0.254,11.947,9.755,79.88,31.435,31.801,14.537,5.364,7.489,29.885,25.11,69.732,18.943,71.429,61.905,0.0,14.286,6.13,0.881,47.893,33.921,53.64,16.74,12.126,11.291,20.172,12.753,1,1,0-1,0-1
29.93333333333338,0.0,0.0,0.0,25.0,0.0,33.333,13.444,7.037,2.28,9.673,0.197,1.147,16.622,15.655,67.813,25.774,34.951,24.927,2.265,5.572,48.867,44.282,34.304,34.897,0.0,42.857,0.0,28.571,29.126,4.985,25.89,55.425,25.89,84.751,14.671,14.04,24.887,26.153,1,1,0-1,0-1
29.966666666666715,0.0,0.0,25.0,40.0,10.0,25.0,3.463,4.169,3.144,5.124,0.967,1.401,11.567,7.649,74.975,95.603,33.945,29.279,5.046,3.829,38.761,34.459,33.945,30.18,51.515,36.364,15.152,13.636,2.752,1.577,40.367,17.342,36.468,29.054,15.941,9.705,32.629,31.354,1,1,0-1,0-1
30.00000000000005,0.0,0.0,0.0,0.0,0.0,0.0,4.608,10.826,7.35,0.444,1.45,0.59,8.576,4.964,62.377,0.329,24.412,16.12,8.824,3.279,19.706,15.847,46.471,40.984,31.429,20.0,31.429,48.0,1.765,0.0,72.941,30.055,56.765,12.568,13.076,16.563,23.038,21.652,0,0,0-1,0-1
30.06250000000005,0.0,100.0,0.0,60.0,0.0,30.0,6.103,7.291,6.505,14.611,1.034,1.89,5.181,9.119,69.286,113.963,23.148,18.969,2.778,3.599,20.062,44.747,44.136,54.377,42.857,47.826,0.0,13.043,15.432,8.658,18.21,33.074,15.123,23.444,12.656,25.113,22.406,92.786,1,1,0-1,1-0
30.12500000000005,0.0,100.0,0.0,75.0,0.0,27.273,4.3,5.485,1.462,8.29,0.337,1.39,12.24,6.009,88.8,111.242,13.898,21.39,4.068,22.727,61.356,52.54,36.61,47.326,41.176,10.383,11.765,10.929,2.712,3.476,25.763,71.925,18.983,29.813,17.992,17.11,19.499,63.82,1,1,0-1,1-0
30.18750000000005,0.0,100.0,25.0,100.0,14.286,37.5,4.476,6.424,4.554,18.968,1.035,2.434,5.77,9.25,47.389,73.693,21.461,22.792,7.534,3.704,55.936,43.732,35.388,53.989,13.889,22.581,66.667,32.258,4.11,8.832,44.292,39.174,15.297,22.65,19.657,14.584,33.81,62.244,1,1,0-1,1-0
30.25000000000005,0.0,0.0,0.0,0.0,0.0,0.0,4.061,3.195,3.115,3.938,1.023,1.12,10.123,4.703,117.178,109.833,15.775,8.951,12.113,3.086,42.254,17.284,40.0,38.58,38.636,0.0,25.0,0.0,1.972,0.0,26.197,66.975,25.634,20.37,17.706,10.849,30.493,20.369,1,1,0-1,0-1
30.31250000000005,0.0,0.0,40.0,25.0,25.0,6.667,3.937,4.655,3.388,7.082,0.968,1.578,6.414,7.528,63.572,108.072,25.472,20.916,7.547,3.589,40.566,41.213,58.962,39.604,17.949,38.235,28.205,26.471,2.358,5.446,50.708,64.233,44.34,20.916,17.057,19.846,33.427,67.812,1,1,0-1,0-1
30.37500000000005,0.0,0.0,40.0,25.0,20.0,33.333,3.898,6.604,4.069,4.464,1.128,1.014,7.292,6.776,85.479,21.168,24.0,8.915,12.0,10.078,55.4,32.171,36.4,27.907,42.254,25.0,23.944,46.429,10.8,8.527,66.8,6.589,64.8,32.171,12.216,10.434,36.987,17.807,1,1,0-1,0-1
30.43750000000005,0.0,0.0,40.0,40.0,28.571,33.333,4.354,10.913,6.372,25.063,1.602,2.454,10.449,6.152,102.26,70.875,15.152,17.063,7.163,6.154,39.945,40.559,59.78,45.455,58.621,38.776,17.241,20.408,6.336,11.189,42.975,83.776,24.793,30.629,13.822,22.459,28.336,63.479,1,1,0-1,0-1
30.50000000000005,0.0,0.0,25.0,40.0,25.0,28.571,3.96,7.517,1.3,12.445,0.437,1.78,7.766,6.419,68.867,56.511,26.263,23.642,11.616,7.029,63.131,46.645,36.364,40.735,64.0,40.741,24.0,35.185,4.545,3.834,14.141,38.179,23.737,26.997,19.725,16.698,13.843,50.616,1,1,0-1,0-1
30.56250000000005,100.0,100.0,60.0,60.0,60.0,18.75,4.633,8.015,5.925,-1,1.062,2.235,11.248,9.886,130.0,70.521,35.833,24.681,7.708,8.702,29.583,43.586,53.958,55.964,39.474,39.583,28.947,36.806,7.5,11.628,33.333,81.995,49.375,23.031,16.933,24.422,35.054,135.789,1,1,1-0,1-0
30.62500000000005,0.0,0.0,40.0,40.0,15.385,20.0,4.739,4.528,8.645,6.992,1.896,1.905,8.199,6.037,82.06,90.821,32.101,20.08,5.03,7.356,30.917,36.581,53.994,42.942,41.86,42.222,11.628,24.444,7.249,4.573,57.101,29.622,22.041,69.583,13.786,14.295,59.609,43.287,1,1,0-1,0-1
30.68750000000005,0.0,0.0,25.0,0.0,33.333,0.0,6.646,8.175,9.647,34.074,1.533,2.528,17.085,11.17,81.611,131.274,27.14,16.242,7.307,4.848,24.843,34.545,73.904,53.333,48.837,21.277,18.605,21.277,19.207,30.182,45.511,24.485,20.877,20.364,24.161,20.596,37.871,71.58,1,1,0-1,0-1
30.75000000000005,0.0,100.0,25.0,100.0,16.667,50.0,4.676,7.739,4.42,24.503,0.881,3.087,10.633,10.003,33.452,123.4,10.594,12.832,12.92,6.49,43.411,35.398,32.3,64.454,28.07,34.043,45.614,40.426,8.01,13.127,34.625,58.26,25.323,25.959,14.684,23.793,30.734,59.904,1,1,0-1,1-0
30.81250000000005,0.0,0.0,25.0,25.0,100.0,33.333,15.084,6.423,1.596,14.206,0.155,2.323,4.499,8.382,167.874,118.558,24.887,9.786,3.167,3.976,71.041,29.358,27.602,35.168,77.778,0.0,0.0,0.0,3.62,41.59,0.452,28.746,6.335,21.713,8.751,24.383,13.08,23.693,1,1,0-1,0-1
30.87500000000005,0.0,0.0,0.0,40.0,0.0,25.0,5.055,6.983,6.921,11.458,1.498,1.776,9.167,9.975,47.836,69.17,20.354,18.115,8.673,8.689,41.947,34.462,40.708,53.019,51.515,13.143,21.212,17.714,4.071,13.697,60.0,76.583,19.292,31.222,20.288,21.182,48.556,60.85,1,1,0-1,0-1
30.93750000000005,0.0,0.0,0.0,25.0,0.0,5.882,5.017,5.283,11.204,14.3,2.317,2.638,6.956,9.698,67.23,63.584,20.115,15.657,7.28,4.473,42.146,43.523,35.249,45.853,38.636,8.824,27.273,44.118,7.854,12.022,46.36,45.573,20.881,24.231,18.821,24.28,38.138,98.37,1,1,0-1,0-1
