User,Win ratio FSM (user),Win ratio RL (user),Hit ratio FSM (user),Hit ratio RL (user),Precision FSM (user),Precision RL (user),Pick-up time FSM (user),Pick-up time RL (user),Throw time FSM (user),Throw time RL (user),Ball hold FSM (user),Ball hold RL (user),Throw distance FSM (user),Throw distance RL (user),Throw angle FSM (user),Throw angle RL (user),Rotation change FSM (user),Rotation change RL (user),Opponent observation FSM (user),Opponent observation RL (user),Approach FSM (user),Approach RL (user),Retreat FSM (user),Retreat RL (user),Aggressive movements FSM (user),Aggressive movements RL (user),Defensive movements FSM (user),Defensive movements RL (user),Hiding FSM (user),Hiding RL (user),Court half favor FSM (user),Court half favor RL (user),Middle court favor FSM (user),Middle court favor RL (user),Agent distance FSM,Agent distance RL,Game duration FSM,Game duration RL,Number of games FSM,Number of games RL,Result FSM,Result RL
19.500000000000007,100.0,100.0,75.0,100.0,50.0,42.857,3.475,4.694,2.057,5.193,0.656,1.184,9.637,21.24,71.748,51.562,31.274,19.588,11.969,8.763,47.876,36.598,32.819,63.144,2.941,28.205,14.706,33.333,6.95,5.67,47.876,80.155,21.622,29.124,12.172,22.86,18.85,30.857,1,1,1-0,1-0
19.58333333333334,0.0,100.0,25.0,60.0,16.667,30.0,5.626,3.755,3.11,4.909,0.509,1.277,11.853,12.931,74.32,98.645,42.212,30.867,6.546,4.651,53.273,38.901,46.501,60.888,41.667,33.333,11.111,16.667,26.637,11.628,47.178,68.076,30.474,47.357,15.507,21.412,37.384,39.303,1,1,0-1,1-0
19.66666666666667,0.0,100.0,0.0,75.0,0.0,25.0,3.688,4.268,1.06,4.992,0.262,1.221,12.199,17.7,70.33,65.188,41.414,27.491,4.545,5.326,42.929,42.784,46.465,57.045,30.0,17.949,0.0,30.769,1.515,6.529,0.505,67.698,81.818,30.412,12.625,24.44,12.74,49.22,1,1,0-1,1-0
19.750000000000004,0.0,0.0,0.0,25.0,-100,25.0,-1,3.499,-1,3.642,-1,1.054,-1,12.469,-1,75.138,19.85,14.902,15.356,10.196,44.569,30.588,35.206,19.216,44.681,14.286,10.638,42.857,13.483,3.529,56.554,30.196,37.079,84.706,18.598,12.016,21.746,15.501,1,1,0-1,0-1
19.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,5.316,4.444,3.065,4.363,0.653,1.374,12.886,13.586,40.953,126.743,21.516,27.536,10.758,10.145,40.342,32.367,28.362,28.019,42.857,71.429,26.531,9.524,7.335,3.865,42.054,36.232,25.183,70.531,14.051,16.818,29.902,15.779,1,1,0-1,0-1
19.916666666666668,0.0,0.0,0.0,25.0,0.0,16.667,7.82,3.675,5.409,3.344,0.87,0.777,14.528,14.947,51.501,77.113,18.667,21.123,15.778,8.556,37.111,35.294,43.556,31.016,33.735,44.186,40.964,37.209,5.556,6.417,100.0,54.813,23.778,23.262,19.103,21.643,37.112,27.415,1,1,0-1,0-1
20.0,100.0,0.0,60.0,0.0,42.857,0.0,4.489,7.133,11.846,5.59,2.359,1.039,11.448,5.239,63.742,173.454,30.337,20.721,38.39,4.505,32.959,29.73,65.543,59.009,19.196,0.0,13.393,30.769,4.12,6.757,16.667,100.0,63.483,7.207,24.884,20.73,40.397,14.266,0,0,1-0,0-1
20.11111111111111,0.0,100.0,40.0,60.0,25.0,20.0,9.118,7.318,6.063,8.144,0.741,1.065,16.977,11.45,11.746,41.896,9.103,27.682,24.317,9.827,49.675,36.609,41.873,63.166,45.622,16.961,39.171,23.322,1.17,5.401,0.13,14.479,44.733,46.287,21.719,28.276,70.945,122.394,1,1,0-1,1-0
20.22222222222222,0.0,0.0,25.0,40.0,50.0,16.667,6.041,4.987,1.144,4.3,0.326,1.037,10.304,13.144,22.34,87.92,19.244,26.441,10.653,7.644,20.619,37.218,57.388,56.516,46.154,13.636,30.769,34.848,6.186,6.266,26.46,38.847,30.241,35.965,15.871,19.874,16.127,72.797,1,1,0-1,0-1
20.333333333333332,0.0,100.0,25.0,60.0,16.667,27.273,3.93,7.743,6.109,10.27,1.457,1.248,8.345,13.981,91.063,58.768,9.841,16.481,17.143,7.28,50.159,44.894,44.444,55.005,16.667,29.897,61.667,29.897,4.127,3.134,0.317,7.988,26.349,32.861,17.542,26.158,25.505,90.915,1,1,0-1,1-0
20.444444444444443,0.0,100.0,0.0,75.0,0.0,42.857,3.856,7.135,4.883,4.708,1.429,0.689,11.346,14.443,37.034,81.418,12.251,20.037,5.128,6.865,24.217,35.065,30.769,62.152,27.273,31.707,36.364,29.268,4.843,11.317,100.0,30.241,67.806,37.477,13.895,18.742,21.132,47.946,1,1,0-1,1-0
20.555555555555554,100.0,0.0,60.0,50.0,18.75,10.526,7.781,7.206,7.242,-1,0.946,2.431,11.429,15.946,51.72,56.358,24.791,22.431,13.232,7.052,34.449,44.186,61.521,55.514,34.934,41.964,38.865,26.786,3.878,8.852,56.654,49.137,27.376,46.137,20.387,25.268,122.488,136.912,1,1,1-0,0-1
20.666666666666664,0.0,50.0,40.0,25.0,25.0,8.333,4.996,4.785,5.782,3.259,1.239,0.715,20.096,17.055,29.549,69.393,5.97,16.715,22.388,8.79,61.194,32.565,37.313,43.66,36.22,37.313,47.244,40.299,0.213,3.602,29.638,40.346,64.819,24.64,19.261,17.81,37.962,55.427,1,1,0-1,1-1
20.777777777777775,0.0,50.0,0.0,75.0,0.0,30.0,5.307,5.726,4.71,9.325,0.986,1.7,17.795,12.279,2.805,62.498,5.025,11.437,20.352,20.642,31.156,37.796,36.181,62.064,22.727,19.653,60.227,28.902,2.01,5.718,1.005,0.139,32.663,45.746,23.58,26.948,29.84,66.709,1,1,0-1,1-1
20.888888888888886,0.0,50.0,25.0,0.0,16.667,0.0,4.144,6.557,8.134,5.135,1.866,0.801,14.025,12.967,25.234,19.949,18.325,10.018,11.257,10.018,47.382,35.325,52.356,37.258,26.316,44.928,50.877,31.884,4.188,4.745,89.267,99.473,25.654,29.174,18.543,15.728,31.158,43.89,1,1,0-1,1-1
