User,Win ratio FSM (user),Win ratio RL (user),Hit ratio FSM (user),Hit ratio RL (user),Precision FSM (user),Precision RL (user),Pick-up time FSM (user),Pick-up time RL (user),Throw time FSM (user),Throw time RL (user),Ball hold FSM (user),Ball hold RL (user),Throw distance FSM (user),Throw distance RL (user),Throw angle FSM (user),Throw angle RL (user),Rotation change FSM (user),Rotation change RL (user),Opponent observation FSM (user),Opponent observation RL (user),Approach FSM (user),Approach RL (user),Retreat FSM (user),Retreat RL (user),Aggressive movements FSM (user),Aggressive movements RL (user),Defensive movements FSM (user),Defensive movements RL (user),Hiding FSM (user),Hiding RL (user),Court half favor FSM (user),Court half favor RL (user),Middle court favor FSM (user),Middle court favor RL (user),Agent distance FSM,Agent distance RL,Game duration FSM,Game duration RL,Number of games FSM,Number of games RL,Result FSM,Result RL
32,0.0,0.0,0.0,25.0,0.0,9.091,4.334,6.643,4.623,9.161,0.788,1.448,5.68,9.047,103.895,60.049,12.883,22.473,6.748,7.134,37.73,56.599,31.288,42.687,79.167,29.412,0.0,42.647,0.307,6.778,62.883,63.615,13.804,20.333,17.674,17.535,21.669,73.072,0,0,0-1,0-1
32.05,0.0,100.0,40.0,60.0,50.0,33.333,4.648,7.831,7.931,7.534,1.614,0.885,10.402,12.624,122.383,67.546,17.677,15.713,3.03,4.995,64.899,52.029,33.586,47.867,40.0,23.611,26.667,40.278,5.303,6.66,78.03,42.144,43.939,28.616,17.339,19.17,30.535,84.146,1,1,0-1,1-0
32.099999999999994,100.0,0.0,75.0,0.0,60.0,-100,4.05,3.347,4.082,-1,1.125,1.22,10.301,-1,61.923,-1,14.901,4.911,6.291,0.893,23.841,20.536,74.503,18.75,36.0,0.0,28.0,0.0,0.993,0.893,90.397,75.446,21.192,83.482,9.526,17.3,18.254,11.386,1,1,1-0,0-1
32.14999999999999,0.0,100.0,0.0,100.0,0.0,50.0,5.993,6.995,6.895,11.556,1.614,1.531,12.982,10.438,50.882,94.71,18.571,17.185,7.143,5.548,41.905,42.219,47.381,57.645,46.875,7.547,15.625,18.868,3.81,7.037,78.81,45.467,13.81,22.869,14.261,21.313,27.963,60.951,1,1,0-1,1-0
32.19999999999999,0.0,0.0,0.0,40.0,0.0,22.222,7.185,5.185,5.878,9.353,1.314,1.921,16.791,11.621,77.268,73.221,12.422,16.946,5.901,8.939,37.578,35.568,61.18,42.458,30.769,48.148,11.538,24.074,3.727,5.028,74.845,71.881,11.491,20.112,13.182,14.793,21.213,44.666,1,1,0-1,0-1
32.249999999999986,0.0,100.0,0.0,60.0,0.0,15.789,6.523,4.689,7.108,6.671,0.901,1.452,13.647,16.804,57.163,72.618,11.85,22.827,7.069,6.495,42.827,44.604,32.225,42.407,53.488,14.607,18.605,52.809,7.069,6.686,39.085,35.339,18.087,43.649,21.884,19.56,37.141,91.787,1,1,0-1,1-0
32.29999999999998,0.0,0.0,25.0,25.0,12.5,14.286,6.397,6.626,13.76,10.536,2.26,2.109,8.725,12.775,89.439,93.359,19.35,15.549,21.362,4.878,63.003,39.177,34.365,43.75,16.049,33.333,12.346,26.19,10.062,6.707,56.347,30.488,23.994,27.744,16.773,18.092,55.58,57.633,1,1,0-1,0-1
32.34999999999998,0.0,0.0,25.0,0.0,16.667,0.0,4.776,6.119,4.389,11.838,1.051,1.603,13.033,12.273,77.033,71.355,11.658,13.417,8.031,4.822,28.238,37.945,40.674,28.931,29.545,32.432,27.273,32.432,3.109,3.354,17.617,58.491,57.254,27.673,14.1,14.733,26.66,34.716,1,1,0-1,0-1
32.39999999999998,0.0,0.0,25.0,25.0,20.0,25.0,7.045,6.736,6.287,5.548,1.034,0.883,14.515,21.646,114.483,58.259,21.628,15.899,7.634,9.908,27.226,41.244,71.247,42.166,41.463,44.068,14.634,32.203,8.142,6.682,45.038,53.456,21.12,21.429,15.702,19.797,33.221,38.417,1,1,0-1,0-1
32.449999999999974,0.0,0.0,0.0,40.0,0.0,66.667,6.87,6.472,2.87,6.247,0.675,0.819,20.465,11.476,88.952,133.764,9.873,12.321,13.376,5.158,43.631,29.513,28.025,33.524,45.833,33.333,39.583,33.333,10.828,6.59,17.197,32.665,23.567,26.648,18.73,14.515,25.482,23.888,1,1,0-1,0-1
32.49999999999997,0.0,0.0,0.0,0.0,0.0,0.0,6.857,5.38,12.01,4.337,1.668,1.241,12.332,13.34,102.372,20.053,19.12,4.485,11.533,9.763,45.22,29.288,35.812,30.079,40.449,54.167,24.719,18.75,8.194,4.222,74.659,18.734,23.672,24.274,19.904,14.24,52.859,24.902,1,1,0-1,0-1
32.54999999999997,50.0,0.0,50.0,0.0,30.0,0.0,4.16,4.237,4.711,2.315,1.193,0.578,9.661,4.418,113.185,65.424,22.177,11.299,4.234,3.39,41.331,33.333,34.879,29.379,63.333,0.0,10.0,14.286,4.032,1.695,81.048,93.785,15.927,14.689,18.386,9.563,39.663,10.715,1,1,1-1,0-1
