User,Win ratio FSM (user),Win ratio RL (user),Hit ratio FSM (user),Hit ratio RL (user),Precision FSM (user),Precision RL (user),Pick-up time FSM (user),Pick-up time RL (user),Throw time FSM (user),Throw time RL (user),Ball hold FSM (user),Ball hold RL (user),Throw distance FSM (user),Throw distance RL (user),Throw angle FSM (user),Throw angle RL (user),Rotation change FSM (user),Rotation change RL (user),Opponent observation FSM (user),Opponent observation RL (user),Approach FSM (user),Approach RL (user),Retreat FSM (user),Retreat RL (user),Aggressive movements FSM (user),Aggressive movements RL (user),Defensive movements FSM (user),Defensive movements RL (user),Hiding FSM (user),Hiding RL (user),Court half favor FSM (user),Court half favor RL (user),Middle court favor FSM (user),Middle court favor RL (user),Agent distance FSM,Agent distance RL,Game duration FSM,Game duration RL,Number of games FSM,Number of games RL,Result FSM,Result RL
31,0.0,0.0,0.0,0.0,0.0,0.0,7.476,4.547,4.1,6.29,0.993,1.324,33.419,13.798,0.456,149.912,20.43,17.969,6.093,7.422,29.749,23.828,19.713,27.344,21.053,29.167,52.632,54.167,7.168,3.906,98.925,100.0,13.62,32.422,18.37,18.436,14.953,13.642,0,0,0-1,0-1
31.032258064516128,0.0,0.0,0.0,0.0,0.0,0.0,19.226,8.244,1.269,3.993,0.317,0.754,25.07,22.07,71.373,72.142,28.675,34.717,8.434,7.547,41.687,65.283,37.59,34.34,19.149,34.615,48.936,15.385,11.325,0.0,79.277,30.189,45.542,12.453,18.618,18.537,36.453,14.489,1,1,0-1,0-1
31.064516129032256,0.0,0.0,0.0,0.0,0.0,0.0,6.881,8.585,5.666,6.594,0.968,0.828,19.543,9.27,24.776,18.995,19.554,30.314,15.594,12.544,35.644,44.251,63.119,34.495,37.349,57.895,39.759,26.316,6.931,5.575,100.0,59.233,49.257,20.906,17.355,12.713,32.41,23.762,1,1,0-1,0-1
31.096774193548384,0.0,100.0,25.0,60.0,50.0,42.857,7.129,3.355,4.343,6.236,0.454,1.778,5.189,5.183,30.044,100.875,21.502,42.071,8.874,9.709,32.765,77.67,33.788,22.006,25.714,70.27,17.143,8.108,2.73,3.883,21.843,22.977,29.352,76.052,15.464,11.514,19.379,24.839,1,1,0-1,1-0
31.129032258064512,100.0,0.0,60.0,0.0,37.5,0.0,3.374,5.375,4.756,5.668,1.526,1.202,15.626,12.556,10.661,50.082,0.571,27.962,31.143,1.422,39.714,48.341,38.286,37.915,41.667,16.667,31.061,16.667,0.571,3.791,54.571,95.735,62.286,73.46,14.072,24.273,24.987,14.12,1,1,1-0,0-1
31.16129032258064,0.0,0.0,0.0,25.0,0.0,25.0,4.485,5.607,2.188,4.785,0.433,0.719,10.253,12.133,22.255,92.384,10.204,27.926,15.986,7.713,59.524,53.457,38.776,23.404,81.481,55.556,11.111,2.778,6.463,8.245,60.204,33.777,51.361,48.138,14.043,19.281,20.424,31.643,1,1,0-1,0-1
31.19354838709677,0.0,0.0,40.0,25.0,25.0,33.333,5.242,5.52,3.692,6.773,0.741,1.821,9.232,12.314,34.171,52.688,20.227,35.354,15.879,9.848,47.07,54.04,28.544,33.333,50.962,55.319,23.077,21.277,6.049,0.253,10.775,17.677,33.081,32.071,15.983,18.129,39.93,25.599,1,1,0-1,0-1
31.225806451612897,0.0,0.0,0.0,25.0,0.0,25.0,4.994,4.448,2.033,3.304,0.537,0.883,4.048,17.21,117.282,16.159,26.0,17.982,6.5,28.07,30.0,42.544,25.5,21.053,78.571,70.588,0.0,10.294,0.0,44.737,45.5,100.0,17.5,37.281,12.559,20.574,12.982,15.787,1,1,0-1,0-1
31.258064516129025,0.0,0.0,0.0,0.0,0.0,0.0,5.61,3.7,12.508,5.718,2.252,1.104,6.98,10.541,92.507,171.696,32.857,17.89,6.571,11.009,47.143,34.862,35.714,12.844,46.154,59.375,30.769,21.875,5.429,1.376,50.0,33.486,22.286,22.477,15.544,11.312,26.054,12.791,1,1,0-1,0-1
31.290322580645153,0.0,100.0,0.0,100.0,0.0,50.0,4.522,5.265,2.167,5.55,0.515,1.129,12.799,11.032,35.78,98.001,27.366,16.8,16.368,6.133,53.453,46.4,46.036,53.333,52.439,23.529,37.805,23.529,6.905,8.267,40.153,24.0,33.248,31.2,18.462,22.762,34.027,29.595,1,1,0-1,1-0
