Timestamp,(Position_Blue_X,Position_Blue_Y),Rotation_Blue,(Position_Purple_X,Position_Purple_Y),Rotation_Purple
18:28:50.239,(16,-24),180,(15.06547,-68.90604),7.998001
18:32:03.800,(16,-23.99999),180,(15.05818,-68.66109),7.998001
18:32:03.905,(16,-23.99999),180,(14.89946,-67.6796),25.32701
18:32:04.007,(15.99999,-23.99997),180,(15.47773,-66.83553),34.65801
18:32:04.102,(15.99998,-23.99992),180,(16.23773,-66.32137),51.98701
18:32:04.207,(15.99996,-23.99987),180,(17.43498,-65.95259),59.98501
18:32:04.302,(15.99995,-23.99982),180,(18.16165,-65.56505),59.985
18:32:04.405,(15.99993,-23.99977),180,(19.06289,-64.93805),51.3205
18:32:04.508,(15.99992,-23.99973),180,(19.81966,-64.4628),32.6585
18:32:04.603,(15.99991,-23.99968),180,(20.46609,-63.5568),22.661
18:32:04.707,(15.9999,-23.99963),180,(20.85513,-62.55963),0.6664945
18:32:04.798,(15.99988,-23.99958),180,(20.98491,-61.59079),12.6635
18:32:04.906,(15.99987,-23.99953),180,(20.94752,-60.64943),13.33
18:32:04.998,(15.99985,-23.99949),180,(20.60784,-59.7033),1.999507
18:32:05.104,(15.99984,-23.99943),180,(20.30954,-58.67402),2.666012
18:32:05.202,(15.99982,-23.62676),180,(20.54602,-57.54871),14.66301
18:32:05.306,(15.99981,-22.7985),180,(21.08714,-56.43458),15.32951
18:32:05.404,(15.9998,-22.36376),180,(21.47454,-55.16763),3.999012
18:32:05.501,(15.9998,-22.19994),180,(21.72648,-54.03873),3.999031
18:32:05.601,(15.99979,-22.16838),180,(21.99355,-53.04108),352.6685
18:32:05.701,(15.99978,-22.16833),180,(22.25402,-51.97781),353.335
18:32:05.798,(15.99977,-22.16828),180,(22.34425,-51.06558),5.332038
18:32:05.905,(15.99977,-22.16822),180,(22.59607,-50.13657),5.998538
18:32:06.005,(15.99977,-22.16817),180,(21.89877,-49.23551),17.99554
18:32:06.103,(15.99976,-22.16812),180,(21.22604,-48.59139),18.66204
18:32:06.205,(15.99975,-22.16807),180,(20.12601,-47.90335),7.331541
18:32:06.307,(15.99973,-22.16802),180,(19.82084,-47.53916),30.65904
18:32:06.407,(15.99972,-22.16796),180,(21.11919,-47.82027),19.99505
18:32:06.508,(15.99971,-22.16792),180,(21.97459,-47.9229),20.66155
18:32:06.605,(15.9997,-22.16786),180,(22.30555,-46.87449),10.66405
18:32:06.710,(15.99969,-21.43118),180,(22.29297,-45.68542),12.66355
18:32:06.803,(15.99967,-21.56393),180,(22.13287,-44.81396),1.999551
18:32:06.908,(15.99966,-21.5776),180,(21.52723,-43.99261),25.32705
18:32:07.000,(15.99965,-21.57755),180,(20.81947,-43.36154),13.99655
18:32:07.101,(15.99964,-21.57748),180,(19.78955,-42.74129),14.66305
