Timestamp,(Position_Blue_X,Position_Blue_Y),Rotation_Blue,(Position_Purple_X,Position_Purple_Y),Rotation_Purple
14:36:33.079,(16,8.66),180,(15.99944,-35.02813),358.7025
14:37:53.008,(15.82255,8.993756),152,(17.3346,-34.91748),5.633136
14:37:53.105,(15.49203,9.615393),152,(19.07839,-34.5373),352.2082
14:37:53.200,(15.30569,9.965875),152,(20.16139,-34.30119),338.8676
14:37:53.311,(15.21106,10.14386),152,(20.9527,-34.13985),328.7704
14:37:53.400,(15.19626,10.17173),152,(21.14048,-33.771),308.6205
14:37:53.504,(15.19624,10.17177),152,(20.52834,-33.36804),295.4232
14:37:53.599,(15.19623,10.17181),152,(19.78377,-33.09762),302.1295
14:37:53.711,(15.19622,10.17187),152,(19.04131,-33.10499),300.4706
14:37:53.801,(15.1962,10.17191),152,(19.16463,-32.45316),310.0985
14:37:53.909,(15.19619,10.17196),152,(19.27415,-31.61331),317.319
14:37:54.004,(15.19617,10.17202),152,(19.57797,-30.66636),321.443
14:37:54.109,(15.19616,10.17206),152,(19.979,-29.61756),330.7517
14:37:54.205,(15.19614,10.17213),152,(20.97094,-27.49962),320.0985
14:37:54.305,(15.19613,10.17218),152,(21.51931,-26.32877),303.1691
14:37:54.411,(15.19612,10.17224),152,(21.92731,-25.42487),295.7772
14:37:54.507,(15.1961,10.17228),152,(22.109,-24.64181),305.2055
14:37:54.601,(15.2284,10.11155),152,(22.15571,-23.75706),306.1353
14:37:54.708,(15.45943,9.677066),152.0001,(22.10046,-22.76815),289.2254
14:37:54.802,(15.75556,9.12012),152,(22.00865,-21.91973),278.46
14:37:54.910,(16.10793,8.457448),152,(21.76577,-20.93694),291.5657
14:37:54.999,(16.41332,7.883118),152,(21.48291,-20.11263),283.7542
14:37:55.112,(16.63262,7.470676),152,(21.0767,-19.2102),270.776
14:37:55.199,(16.7169,7.312188),152,(19.99096,-18.02743),261.0409
14:37:55.311,(16.73595,7.276392),152,(18.38595,-16.59995),254.6625
