,elapsed_time,EventType,BlueBallsLeft,PurpleBallsLeft,BlueLives,PurpleLives,Corner
2,0.0,S,0,0,3,3,0.0
3,0.133,PurplePickedUpBall,0,1,3,3,0.0
4,0.874,PurplePickedUpBall,0,2,3,3,0.0
5,2.232,PurplePickedUpBall,0,3,3,3,0.0
6,2.332,BluePickedUpBall,1,3,3,3,0.0
7,2.71,PurplePickedUpBall,1,4,3,3,0.0
8,2.815,PurpleThrewBall,1,3,3,3,0.0
9,2.867,PurplePickedUpBall,1,4,3,3,0.0
10,3.028,BluePickedUpBall,2,4,3,3,0.0
11,5.931,BlueThrewBall,1,4,3,3,0.0
12,5.993,HitPurple,1,4,3,2,0.0
13,6.679,PurpleThrewBall,1,3,3,2,0.0
14,7.161,PurpleThrewBall,1,2,3,2,0.0
15,7.166,BlueThrewBall,0,2,3,2,0.0
16,7.425,PurpleThrewBall,0,1,3,2,0.0
17,7.899,PurpleThrewBall,0,0,3,2,0.0
18,8.126,PurplePickedUpBall,0,1,3,2,0.0
19,10.016,BluePickedUpBall,1,1,3,2,0.0
20,12.109,PurplePickedUpBall,1,2,3,2,0.0
21,13.382,PurplePickedUpBall,1,3,3,2,0.0
22,13.483,PurplePickedUpBall,1,4,3,2,0.0
23,13.888,BlueThrewBall,0,4,3,2,0.0
24,14.206,BluePickedUpBall,1,4,3,2,0.0
25,14.527,PurpleThrewBall,1,3,3,2,0.0
26,14.529,HitBlue,1,3,2,2,0.0
27,17.08,BlueThrewBall,0,3,2,2,0.0
28,19.342,BluePickedUpBall,1,3,2,2,0.0
29,20.391,PurplePickedUpBall,1,4,2,2,0.0
30,23.284,PurpleThrewBall,1,3,2,2,0.0
31,23.391,BlueThrewBall,0,3,2,2,0.0
32,23.627,PurpleThrewBall,0,2,2,2,0.0
33,24.724,PurpleThrewBall,0,1,2,2,0.0
34,24.784,HitBlue,0,1,1,2,0.0
35,26.226,PurpleThrewBall,0,0,1,2,0.0
36,27.986,BluePickedUpBall,1,0,1,2,0.0
37,28.085,BluePickedUpBall,2,0,1,2,0.0
38,28.829,PurplePickedUpBall,2,1,1,2,0.0
39,29.689,BluePickedUpBall,3,1,1,2,0.0
40,31.329,PurpleThrewBall,3,0,1,2,0.0
41,31.483,HitBlue,3,0,0,2,0.0
42,31.49,GameEnd,0,0,0,2,0.0
43,31.575,PurplePickedUpBall,0,1,0,2,0.0
44,33.485,WinScreenStart,0,1,0,2,0.0
45,34.51,ResetScene,0,0,3,3,0.0
46,39.705,PurplePickedUpBall,0,1,3,3,0.0
47,40.586,BluePickedUpBall,1,1,3,3,0.0
48,40.588,PurplePickedUpBall,1,2,3,3,0.0
49,40.74,PurpleThrewBall,1,1,3,3,0.0
50,40.817,BluePickedUpBall,2,1,3,3,0.0
51,40.879,PurplePickedUpBall,2,2,3,3,0.0
52,41.191,PurplePickedUpBall,2,3,3,3,0.0
53,41.365,PurplePickedUpBall,2,4,3,3,0.0
54,41.642,BluePickedUpBall,3,4,3,3,0.0
55,43.461,BlueThrewBall,2,4,3,3,0.0
56,44.613,BlueThrewBall,1,4,3,3,0.0
57,45.11,PurpleThrewBall,1,3,3,3,0.0
58,45.223,HitBlue,1,3,2,3,0.0
59,45.482,PurplePickedUpBall,1,4,2,3,0.0
60,46.122,BlueThrewBall,0,4,2,3,0.0
61,46.243,HitPurple,0,4,2,2,0.0
