,elapsed_time,EventType,BlueBallsLeft,PurpleBallsLeft,BlueLives,PurpleLives,Corner
2,0.0,S,0,0,3,3,0.0
3,0.533,PurplePickedUpBall,0,1,3,3,0.0
4,1.284,BluePickedUpBall,1,1,3,3,0.0
5,2.052,PurplePickedUpBall,1,2,3,3,0.0
6,2.449,PurplePickedUpBall,1,3,3,3,0.0
7,3.084,BluePickedUpBall,2,3,3,3,0.0
8,3.847,BluePickedUpBall,3,3,3,3,0.0
9,5.574,PurpleThrewBall,3,2,3,3,0.0
10,5.581,HitBlue,3,2,2,3,0.0
11,5.582,BluePickedUpBall,4,2,2,3,0.0
12,6.876,PurplePickedUpBall,4,3,2,3,0.0
13,11.11,PurplePickedUpBall,4,4,2,3,0.0
14,14.756,BlueThrewBall,3,4,2,3,0.0
15,16.196,PurpleThrewBall,3,3,2,3,0.0
16,18.004,PurpleThrewBall,3,2,2,3,0.0
17,18.011,HitBlue,3,2,1,3,0.0
18,18.089,BluePickedUpBall,4,2,1,3,0.0
19,18.272,PurplePickedUpBall,4,3,1,3,0.0
20,18.462,PurpleThrewBall,4,2,1,3,0.0
21,20.385,PurplePickedUpBall,4,3,1,3,0.0
22,24.445,PurplePickedUpBall,4,4,1,3,0.0
23,26.903,BlueThrewBall,3,4,1,3,0.0
24,27.087,PurpleThrewBall,3,3,1,3,0.0
25,27.092,HitBlue,3,3,0,3,0.0
26,27.097,GameEnd,0,3,0,3,0.0
27,27.099,PurplePickedUpBall,0,4,0,3,0.0
28,29.092,WinScreenStart,0,4,0,3,0.0
29,30.163,ResetScene,0,0,3,3,0.0
30,34.409,BluePickedUpBall,1,0,3,3,0.0
31,34.89,BluePickedUpBall,2,0,3,3,0.0
32,35.196,PurplePickedUpBall,2,1,3,3,0.0
33,35.89,BlueThrewBall,1,1,3,3,0.0
34,36.374,PurpleThrewBall,1,0,3,3,0.0
35,36.378,HitBlue,1,0,2,3,0.0
36,36.379,BluePickedUpBall,2,0,2,3,0.0
37,36.805,PurplePickedUpBall,2,1,2,3,0.0
38,36.904,BluePickedUpBall,3,1,2,3,0.0
39,37.489,PurplePickedUpBall,3,2,2,3,0.0
40,40.203,PurplePickedUpBall,3,3,2,3,0.0
41,40.308,PurplePickedUpBall,3,4,2,3,0.0
42,40.627,PurpleThrewBall,3,3,2,3,0.0
43,40.632,HitBlue,3,3,1,3,0.0
44,40.633,BluePickedUpBall,4,3,1,3,0.0
45,42.408,PurpleThrewBall,4,2,1,3,0.0
46,42.413,HitBlue,4,2,0,3,0.0
47,42.416,GameEnd,0,2,0,3,0.0
48,43.787,PurplePickedUpBall,0,3,0,3,0.0
49,44.578,WinScreenStart,0,3,0,3,0.0
50,45.679,ResetScene,0,0,3,3,0.0
51,50.511,BluePickedUpBall,1,0,3,3,0.0
52,50.804,BluePickedUpBall,2,0,3,3,0.0
53,50.811,PurplePickedUpBall,2,1,3,3,0.0
54,51.195,BluePickedUpBall,3,1,3,3,0.0
55,51.389,PurpleThrewBall,3,0,3,3,0.0
56,53.241,PurplePickedUpBall,3,1,3,3,0.0
57,53.509,PurpleThrewBall,3,0,3,3,0.0
58,53.515,HitBlue,3,0,2,3,0.0
59,53.517,BluePickedUpBall,4,0,2,3,0.0
60,54.248,PurplePickedUpBall,4,1,2,3,0.0
61,54.612,PurplePickedUpBall,4,2,2,3,0.0
62,54.616,BlueThrewBall,3,2,2,3,0.0
63,56.394,PurplePickedUpBall,3,3,2,3,0.0
64,60.391,PurpleThrewBall,3,2,2,3,0.0
65,61.117,PurplePickedUpBall,3,3,2,3,0.0
66,61.492,PurplePickedUpBall,3,4,2,3,0.0
67,63.218,PurpleThrewBall,3,3,2,3,0.0
68,63.691,PurpleThrewBall,3,2,2,3,0.0
69,63.787,HitBlue,3,2,1,3,0.0
70,63.789,BluePickedUpBall,4,2,1,3,0.0
71,64.081,PurpleThrewBall,4,1,1,3,0.0
72,64.166,HitBlue,4,1,0,3,0.0
73,64.169,GameEnd,0,1,0,3,0.0
74,64.841,PurplePickedUpBall,0,2,0,3,0.0
75,66.26,WinScreenStart,0,2,0,3,0.0
76,66.436,PurplePickedUpBall,0,3,0,3,0.0
77,67.337,ResetScene,0,0,3,3,0.0
78,72.081,BluePickedUpBall,1,0,3,3,0.0
79,72.268,BlueThrewBall,0,0,3,3,0.0
80,72.275,PurplePickedUpBall,0,1,3,3,0.0
81,72.477,BluePickedUpBall,1,1,3,3,0.0
82,72.77,BluePickedUpBall,2,1,3,3,0.0
83,73.054,BluePickedUpBall,3,1,3,3,0.0
84,73.336,PurplePickedUpBall,3,2,3,3,0.0
85,73.817,PurplePickedUpBall,3,3,3,3,0.0
86,77.604,PurplePickedUpBall,3,4,3,3,0.0
87,88.936,PurpleThrewBall,3,3,3,3,0.0
88,88.941,HitBlue,3,3,2,3,0.0
89,88.942,BluePickedUpBall,4,3,2,3,0.0
90,91.151,PurplePickedUpBall,4,4,2,3,0.0
91,94.546,BlueThrewBall,3,4,2,3,0.0
92,98.844,BluePickedUpBall,4,4,2,3,0.0
93,102.066,BlueThrewBall,3,4,2,3,0.0
94,105.172,BluePickedUpBall,4,4,2,3,0.0
95,110.841,PurpleThrewBall,4,3,2,3,0.0
96,116.921,PurplePickedUpBall,4,4,2,3,0.0
97,119.811,PurpleThrewBall,4,3,2,3,0.0
98,119.894,HitBlue,4,3,1,3,0.0
99,124.475,BlueThrewBall,3,3,1,3,0.0
100,133.668,PurpleThrewBall,3,2,1,3,0.0
101,133.763,HitBlue,3,2,0,3,0.0
102,133.766,GameEnd,0,2,0,3,0.0
103,135.825,WinScreenStart,0,2,0,3,0.0
104,136.881,ResetScene,0,0,3,3,0.0
105,141.605,PurplePickedUpBall,0,1,3,3,0.0
106,142.095,BluePickedUpBall,1,1,3,3,0.0
107,142.376,PurpleThrewBall,1,0,3,3,0.0
108,142.761,BluePickedUpBall,2,0,3,3,0.0
109,143.591,BlueThrewBall,1,0,3,3,0.0
110,143.764,BluePickedUpBall,2,0,3,3,0.0
111,144.419,BluePickedUpBall,3,0,3,3,0.0
112,144.566,BluePickedUpBall,4,0,3,3,0.0
113,145.662,PurplePickedUpBall,4,1,3,3,0.0
114,151.069,PurplePickedUpBall,4,2,3,3,0.0
115,152.269,PurplePickedUpBall,4,3,3,3,0.0
116,154.468,PurplePickedUpBall,4,4,3,3,0.0
117,155.559,BlueThrewBall,3,4,3,3,0.0
118,155.56,HitPurple,3,4,3,2,0.0
119,155.561,BluePickedUpBall,4,4,3,2,0.0
120,155.561,PurpleThrewBall,4,3,3,2,0.0
121,155.563,HitBlue,4,3,2,2,0.0
122,156.107,PurpleThrewBall,4,2,2,2,0.0
123,156.197,HitBlue,4,2,1,2,0.0
124,156.199,BlueThrewBall,3,2,1,2,0.0
125,156.202,PurplePickedUpBall,3,3,1,2,0.0
126,156.203,HitPurple,3,3,1,1,0.0
127,156.487,PurpleThrewBall,3,2,1,1,0.0
128,156.494,HitBlue,3,2,0,1,0.0
129,156.496,GameEnd,0,2,0,1,0.0
130,156.779,PurpleThrewBall,0,1,0,1,0.0
131,156.885,PurplePickedUpBall,0,2,0,1,0.0
132,157.876,PurplePickedUpBall,0,3,0,1,0.0
133,158.592,WinScreenStart,0,3,0,1,0.0
134,159.491,PurplePickedUpBall,0,4,0,1,0.0
135,159.677,ResetScene,0,0,3,3,0.0
136,163.904,BluePickedUpBall,1,0,3,3,0.0
137,164.478,BluePickedUpBall,2,0,3,3,0.0
138,165.023,PurplePickedUpBall,2,1,3,3,0.0
139,165.356,PurpleThrewBall,2,0,3,3,0.0
140,166.025,BluePickedUpBall,3,0,3,3,0.0
141,166.218,PurplePickedUpBall,3,1,3,3,0.0
142,166.869,PurplePickedUpBall,3,2,3,3,0.0
143,170.405,PurpleThrewBall,3,1,3,3,0.0
144,170.411,HitBlue,3,1,2,3,0.0
145,170.495,BluePickedUpBall,4,1,2,3,0.0
146,170.897,PurpleThrewBall,4,0,2,3,0.0
147,170.985,HitBlue,4,0,1,3,0.0
148,172.456,PurplePickedUpBall,4,1,1,3,0.0
149,175.208,PurplePickedUpBall,4,2,1,3,0.0
150,178.591,PurplePickedUpBall,4,3,1,3,0.0
151,179.899,PurplePickedUpBall,4,4,1,3,0.0
152,186.01,BlueThrewBall,3,4,1,3,0.0
153,192.67,PurpleThrewBall,3,3,1,3,0.0
154,192.681,HitBlue,3,3,0,3,0.0
155,192.684,GameEnd,0,3,0,3,0.0
156,194.764,WinScreenStart,0,3,0,3,0.0
157,195.831,ResetScene,0,0,3,3,0.0
158,200.765,PurplePickedUpBall,0,1,3,3,0.0
159,201.273,BluePickedUpBall,1,1,3,3,0.0
160,201.28,PurplePickedUpBall,1,2,3,3,0.0
161,201.47,BluePickedUpBall,2,2,3,3,0.0
162,202.528,BluePickedUpBall,3,2,3,3,0.0
163,202.838,BluePickedUpBall,4,2,3,3,0.0
164,203.878,PurplePickedUpBall,4,3,3,3,0.0
165,205.644,PurplePickedUpBall,4,4,3,3,0.0
166,206.888,PurpleThrewBall,4,3,3,3,0.0
167,207.357,PurpleThrewBall,4,2,3,3,0.0
168,207.359,HitBlue,4,2,2,3,0.0
169,207.537,PurplePickedUpBall,4,3,2,3,0.0
170,209.189,PurplePickedUpBall,4,4,2,3,0.0
171,209.928,PurpleThrewBall,4,3,2,3,0.0
172,209.934,HitBlue,4,3,1,3,0.0
173,213.711,PurplePickedUpBall,4,4,1,3,0.0
174,217.756,BlueThrewBall,3,4,1,3,0.0
175,217.843,HitPurple,3,4,1,2,0.0
176,220.762,PurpleThrewBall,3,3,1,2,0.0
177,220.937,PurplePickedUpBall,3,4,1,2,0.0
178,221.204,PurpleThrewBall,3,3,1,2,0.0
179,221.296,HitBlue,3,3,0,2,0.0
180,221.3,GameEnd,0,3,0,2,0.0
181,221.714,PurplePickedUpBall,0,4,0,2,0.0
182,223.373,WinScreenStart,0,4,0,2,0.0
183,224.414,ResetScene,0,0,3,3,0.0
184,229.128,BluePickedUpBall,1,0,3,3,0.0
185,229.618,PurplePickedUpBall,1,1,3,3,0.0
186,229.711,BluePickedUpBall,2,1,3,3,0.0
187,229.808,PurpleThrewBall,2,0,3,3,0.0
188,229.948,BluePickedUpBall,3,0,3,3,0.0
189,231.069,PurplePickedUpBall,3,1,3,3,0.0
190,231.079,PurplePickedUpBall,3,2,3,3,0.0
191,232.201,PurplePickedUpBall,3,3,3,3,0.0
192,232.403,PurpleThrewBall,3,2,3,3,0.0
193,232.411,BluePickedUpBall,4,2,3,3,0.0
194,234.038,PurplePickedUpBall,4,3,3,3,0.0
195,236.516,PurplePickedUpBall,4,4,3,3,0.0
196,237.69,BlueThrewBall,3,4,3,3,0.0
197,243.105,PurpleThrewBall,3,3,3,3,0.0
198,243.108,HitBlue,3,3,2,3,0.0
199,243.307,BluePickedUpBall,4,3,2,3,0.0
200,245.088,PurpleThrewBall,4,2,2,3,0.0
201,245.089,HitBlue,4,2,1,3,0.0
202,245.361,PurplePickedUpBall,4,3,1,3,0.0
203,245.456,BlueThrewBall,3,3,1,3,0.0
204,247.927,PurplePickedUpBall,3,4,1,3,0.0
