,elapsed_time,EventType,BlueBallsLeft,PurpleBallsLeft,BlueLives,PurpleLives,Corner
2,0.0,S,0,0,3,3,0.0
3,1.233,BluePickedUpBall,1,0,3,3,0.0
4,1.524,BluePickedUpBall,2,0,3,3,0.0
5,2.364,BluePickedUpBall,3,0,3,3,0.0
6,3.052,PurplePickedUpBall,3,1,3,3,0.0
7,3.143,PurplePickedUpBall,3,2,3,3,0.0
8,3.971,BluePickedUpBall,4,2,3,3,0.0
9,4.965,PurplePickedUpBall,4,3,3,3,0.0
10,5.163,PurpleThrewBall,4,2,3,3,0.0
11,5.174,HitBlue,4,2,2,3,0.0
12,5.177,BlueThrewBall,3,2,2,3,0.0
13,5.774,PurpleThrewBall,3,1,2,3,0.0
14,5.894,HitBlue,3,1,1,3,0.0
15,6.461,BlueThrewBall,2,1,1,3,0.0
16,6.661,PurpleThrewBall,2,0,1,3,0.0
17,6.756,HitBlue,2,0,0,3,0.0
18,6.762,GameEnd,0,0,0,3,0.0
19,7.553,PurplePickedUpBall,0,1,0,3,0.0
20,7.668,PurpleThrewBall,0,0,0,3,0.0
21,8.926,WinScreenStart,0,0,0,3,0.0
22,9.954,ResetScene,0,0,3,3,0.0
23,15.678,BluePickedUpBall,1,0,3,3,0.0
24,15.777,BluePickedUpBall,2,0,3,3,0.0
25,16.201,BluePickedUpBall,3,0,3,3,0.0
26,16.296,PurplePickedUpBall,3,1,3,3,0.0
27,16.681,PurplePickedUpBall,3,2,3,3,0.0
28,17.421,BluePickedUpBall,4,2,3,3,0.0
29,18.891,PurpleThrewBall,4,1,3,3,0.0
30,19.257,BlueThrewBall,3,1,3,3,0.0
31,19.591,BlueThrewBall,2,1,3,3,0.0
32,19.801,PurplePickedUpBall,2,2,3,3,0.0
33,20.045,PurpleThrewBall,2,1,3,3,0.0
34,20.053,HitBlue,2,1,2,3,0.0
35,20.055,BlueThrewBall,1,1,2,3,0.0
36,27.462,PurpleThrewBall,1,0,2,3,0.0
37,27.757,PurplePickedUpBall,1,1,2,3,0.0
38,28.062,PurplePickedUpBall,1,2,2,3,0.0
39,28.607,BlueThrewBall,0,2,2,3,0.0
40,28.716,PurpleThrewBall,0,1,2,3,0.0
41,31.588,PurpleThrewBall,0,0,2,3,0.0
42,31.592,HitBlue,0,0,1,3,0.0
43,33.85,BluePickedUpBall,1,0,1,3,0.0
44,34.152,PurplePickedUpBall,1,1,1,3,0.0
45,40.322,PurpleThrewBall,1,0,1,3,0.0
46,40.412,HitBlue,1,0,0,3,0.0
47,40.416,GameEnd,0,0,0,3,0.0
48,41.118,PurplePickedUpBall,0,1,0,3,0.0
49,42.524,WinScreenStart,0,1,0,3,0.0
50,43.586,ResetScene,0,0,3,3,0.0
51,48.841,PurplePickedUpBall,0,1,3,3,0.0
52,49.04,BluePickedUpBall,1,1,3,3,0.0
53,50.885,PurpleThrewBall,1,0,3,3,0.0
54,51.199,BlueThrewBall,0,0,3,3,0.0
55,53.03,BluePickedUpBall,1,0,3,3,0.0
56,53.736,PurplePickedUpBall,1,1,3,3,0.0
57,54.408,PurplePickedUpBall,1,2,3,3,0.0
58,54.606,BluePickedUpBall,2,2,3,3,0.0
59,55.286,BlueThrewBall,1,2,3,3,0.0
60,56.578,PurplePickedUpBall,1,3,3,3,0.0
61,57.516,PurplePickedUpBall,1,4,3,3,0.0
62,57.915,BluePickedUpBall,2,4,3,3,0.0
63,58.65,BlueThrewBall,1,4,3,3,0.0
64,59.136,PurpleThrewBall,1,3,3,3,0.0
65,59.647,BlueThrewBall,0,3,3,3,0.0
66,60.681,PurpleThrewBall,0,2,3,3,0.0
67,60.787,HitBlue,0,2,2,3,0.0
68,60.997,PurpleThrewBall,0,1,2,3,0.0
69,61.793,PurpleThrewBall,0,0,2,3,0.0
70,61.893,HitBlue,0,0,1,3,0.0
71,65.775,BluePickedUpBall,1,0,1,3,0.0
72,66.441,BlueThrewBall,0,0,1,3,0.0
73,67.597,BluePickedUpBall,1,0,1,3,0.0
74,70.811,BluePickedUpBall,2,0,1,3,0.0
75,71.966,PurplePickedUpBall,2,1,1,3,0.0
76,74.404,BluePickedUpBall,3,1,1,3,0.0
77,75.746,PurplePickedUpBall,3,2,1,3,0.0
78,78.896,PurpleThrewBall,3,1,1,3,0.0
79,79.112,HitBlue,3,1,0,3,0.0
80,79.116,GameEnd,0,1,0,3,0.0
81,79.829,PurplePickedUpBall,0,2,0,3,0.0
82,81.131,WinScreenStart,0,2,0,3,0.0
83,82.142,ResetScene,0,0,3,3,0.0
84,87.546,PurplePickedUpBall,0,1,3,3,0.0
85,87.549,BluePickedUpBall,1,1,3,3,0.0
86,87.652,PurplePickedUpBall,1,2,3,3,0.0
87,87.854,BluePickedUpBall,2,2,3,3,0.0
88,88.561,BluePickedUpBall,3,2,3,3,0.0
89,88.748,PurplePickedUpBall,3,3,3,3,0.0
90,88.969,BluePickedUpBall,4,3,3,3,0.0
91,89.969,PurpleThrewBall,4,2,3,3,0.0
92,90.74,PurpleThrewBall,4,1,3,3,0.0
93,90.959,BlueThrewBall,3,1,3,3,0.0
94,91.171,HitPurple,3,1,3,2,0.0
95,91.566,BlueThrewBall,2,1,3,2,0.0
96,91.919,BlueThrewBall,1,1,3,2,0.0
97,92.242,BlueThrewBall,0,1,3,2,0.0
98,94.059,PurplePickedUpBall,0,2,3,2,0.0
99,95.02,BluePickedUpBall,1,2,3,2,0.0
100,97.221,PurplePickedUpBall,1,3,3,2,0.0
101,98.004,PurplePickedUpBall,1,4,3,2,0.0
102,99.479,BluePickedUpBall,2,4,3,2,0.0
103,100.351,BluePickedUpBall,3,4,3,2,0.0
104,104.567,BlueThrewBall,2,4,3,2,0.0
105,106.302,BlueThrewBall,1,4,3,2,0.0
106,106.901,BlueThrewBall,0,4,3,2,0.0
107,107.573,PurpleThrewBall,0,3,3,2,0.0
108,107.575,HitBlue,0,3,2,2,0.0
109,108.409,PurpleThrewBall,0,2,2,2,0.0
110,108.415,HitBlue,0,2,1,2,0.0
111,109.91,PurpleThrewBall,0,1,1,2,0.0
112,110.012,HitBlue,0,1,0,2,0.0
113,110.016,GameEnd,0,1,0,2,0.0
114,111.121,PurplePickedUpBall,0,2,0,2,0.0
115,111.639,PurplePickedUpBall,0,3,0,2,0.0
116,112.049,WinScreenStart,0,3,0,2,0.0
117,113.092,ResetScene,0,0,3,3,0.0
118,118.322,PurplePickedUpBall,0,1,3,3,0.0
119,118.427,PurplePickedUpBall,0,2,3,3,0.0
120,119.122,PurplePickedUpBall,0,3,3,3,0.0
121,119.226,BluePickedUpBall,1,3,3,3,0.0
122,120.005,PurplePickedUpBall,1,4,3,3,0.0
123,120.012,PurpleThrewBall,1,3,3,3,0.0
124,120.129,BluePickedUpBall,2,3,3,3,0.0
125,120.249,HitBlue,2,3,2,3,0.0
126,121.032,PurpleThrewBall,2,2,2,3,0.0
127,121.917,PurplePickedUpBall,2,3,2,3,0.0
128,122.104,PurplePickedUpBall,2,4,2,3,0.0
129,124.894,BluePickedUpBall,3,4,2,3,0.0
