Timestamp,EventType,BlueBallsLeft,PurpleBallsLeft,BlueLives,PurpleLives,Corner
16:31:30.955,Init,0,3,3,0
16:31:30.955,ResetScene,0,0,3,3,0
16:31:34.964,FinishCountDown,0,0,3,3,0
16:32:25.538,S,0,0,3,3,0
16:32:28.011,BluePickedUpBall,1,0,3,3,0
16:32:28.316,PurplePickedUpBall,1,1,3,3,0
16:32:28.441,PurpleThrewBall,1,0,3,3,0
16:32:28.599,HitBlue,1,0,2,3,0
16:32:29.969,PurplePickedUpBall,1,1,2,3,0
16:32:30.067,PurplePickedUpBall,1,2,2,3,0
16:32:30.316,BluePickedUpBall,2,2,2,3,0
16:32:34.384,PurplePickedUpBall,2,3,2,3,0
16:32:34.824,PurplePickedUpBall,2,4,2,3,0
16:32:36.065,BluePickedUpBall,3,4,2,3,0
16:32:37.504,BlueThrewBall,2,4,2,3,0
16:32:37.533,HitPurple,2,4,2,2,0
16:32:38.181,BlueThrewBall,1,4,2,2,0
16:32:38.489,BlueThrewBall,0,4,2,2,0
16:32:38.956,PurpleThrewBall,0,3,2,2,0
16:32:39.379,PurpleThrewBall,0,2,2,2,0
16:32:39.452,HitBlue,0,2,1,2,0
16:32:39.755,PurpleThrewBall,0,1,1,2,0
16:32:39.889,HitBlue,0,1,0,2,0
16:32:39.899,GameEnd,0,1,0,2,0
16:32:41.889,WinScreenStart,0,1,0,2,0
16:32:55.896,ResetScene,0,0,3,3,0
16:32:59.916,FinishCountDown,0,0,3,3,0
16:33:01.388,PurplePickedUpBall,0,1,3,3,0
16:33:01.709,BluePickedUpBall,1,1,3,3,0
16:33:02.257,PurplePickedUpBall,1,2,3,3,0
16:33:02.376,PurplePickedUpBall,1,3,3,3,0
16:33:03.329,BluePickedUpBall,2,3,3,3,0
16:33:03.413,BlueThrewBall,1,3,3,3,0
16:33:03.519,HitPurple,1,3,3,2,0
16:33:05.037,BluePickedUpBall,2,3,3,2,0
16:33:06.522,BlueThrewBall,1,3,3,2,0
16:33:06.954,PurplePickedUpBall,1,4,3,2,0
16:33:07.596,BlueThrewBall,0,4,3,2,0
16:33:07.663,HitPurple,0,4,3,1,0
16:33:08.594,PurpleThrewBall,0,3,3,1,0
16:33:11.012,BlueDash,0,3,3,1,0
16:33:11.612,PurpleThrewBall,0,2,3,1,0
16:33:12.190,BluePickedUpBall,1,2,3,1,0
16:33:12.245,PurpleThrewBall,1,1,3,1,0
16:33:12.395,HitBlue,1,1,2,1,0
16:33:14.017,PurplePickedUpBall,1,2,2,1,0
16:33:14.824,PurplePickedUpBall,1,3,2,1,0
16:33:16.415,PurplePickedUpBall,1,4,2,1,0
16:33:17.920,BlueDash,1,4,2,1,0
16:33:18.458,PurpleThrewBall,1,3,2,1,0
16:33:19.487,PurpleThrewBall,1,2,2,1,0
16:33:19.524,BlueDash,1,2,2,1,0
16:33:19.555,HitBlue,1,2,1,1,0
16:33:19.662,PurplePickedUpBall,1,3,1,1,0
16:33:19.808,PurpleThrewBall,1,2,1,1,0
16:33:19.859,HitBlue,1,2,0,1,0
16:33:19.863,GameEnd,0,2,0,1,0
16:33:21.862,WinScreenStart,0,2,0,1,0
16:33:30.867,ResetScene,0,0,3,3,0
16:33:34.886,FinishCountDown,0,0,3,3,0
16:33:35.924,PurplePickedUpBall,0,1,3,3,0
16:33:36.708,PurplePickedUpBall,0,2,3,3,0
16:33:37.307,BluePickedUpBall,1,2,3,3,0
16:33:37.715,BluePickedUpBall,2,2,3,3,0
16:33:37.782,PurplePickedUpBall,2,3,3,3,0
16:33:38.050,PurplePickedUpBall,2,4,3,3,0
16:33:38.173,BluePickedUpBall,3,4,3,3,0
16:33:38.504,BluePickedUpBall,4,4,3,3,0
16:33:38.773,BlueThrewBall,3,4,3,3,0
16:33:39.332,PurpleThrewBall,3,3,3,3,0
16:33:39.333,BlueThrewBall,2,3,3,3,0
16:33:39.336,HitBlue,2,3,2,3,0
16:33:39.338,BluePickedUpBall,3,3,2,3,0
16:33:39.340,HitPurple,3,3,2,2,0
16:33:39.638,BlueThrewBall,2,3,2,2,0
16:33:39.838,PurplePickedUpBall,2,4,2,2,0
16:33:39.955,PurpleThrewBall,2,3,2,2,0
16:33:40.370,BlueThrewBall,1,3,2,2,0
16:33:41.142,BluePickedUpBall,2,3,2,2,0
16:33:41.204,BlueThrewBall,1,3,2,2,0
16:33:41.704,BlueThrewBall,0,3,2,2,0
16:33:42.036,PurpleThrewBall,0,2,2,2,0
16:33:42.329,PurpleThrewBall,0,1,2,2,0
16:33:42.586,BlueDash,0,1,2,2,0
16:33:43.903,PurplePickedUpBall,0,2,2,2,0
16:33:43.914,BlueDash,0,2,2,2,0
16:33:43.929,PurplePickedUpBall,0,3,2,2,0
16:33:43.993,PurplePickedUpBall,0,4,2,2,0
16:33:45.732,BlueDash,0,4,2,2,0
16:33:46.453,BluePickedUpBall,1,4,2,2,0
