,elapsed_time,EventType,BlueBallsLeft,PurpleBallsLeft,BlueLives,PurpleLives,Corner
2,0.0,S,0,0,3,3,0.0
3,0.818,PurplePickedUpBall,0,1,3,3,0.0
4,1.954,BluePickedUpBall,1,1,3,3,0.0
5,2.039,PurplePickedUpBall,1,2,3,3,0.0
6,2.426,PurplePickedUpBall,1,3,3,3,0.0
7,2.56,BluePickedUpBall,2,3,3,3,0.0
8,2.615,BlueThrewBall,1,3,3,3,0.0
9,2.853,HitPurple,1,3,3,2,0.0
10,2.89,PurplePickedUpBall,1,4,3,2,0.0
11,3.028,BlueThrewBall,0,4,3,2,0.0
12,3.258,HitPurple,0,4,3,1,0.0
13,5.545,PurpleThrewBall,0,3,3,1,0.0
14,6.02,PurplePickedUpBall,0,4,3,1,0.0
15,6.139,PurpleThrewBall,0,3,3,1,0.0
16,6.561,BluePickedUpBall,1,3,3,1,0.0
17,7.408,PurplePickedUpBall,1,4,3,1,0.0
18,7.735,PurpleThrewBall,1,3,3,1,0.0
19,9.09,PurpleThrewBall,1,2,3,1,0.0
20,9.546,PurpleThrewBall,1,1,3,1,0.0
21,9.875,PurpleThrewBall,1,0,3,1,0.0
22,9.884,BlueThrewBall,0,0,3,1,0.0
23,9.939,PurplePickedUpBall,0,1,3,1,0.0
24,9.955,HitPurple,0,1,3,0,0.0
25,9.964,GameEnd,0,0,3,0,0.0
26,11.961,WinScreenStart,0,0,3,0,0.0
27,12.963,ResetScene,0,0,3,3,0.0
28,20.972,PurplePickedUpBall,0,1,3,3,0.0
29,21.206,BluePickedUpBall,1,1,3,3,0.0
30,21.79,PurplePickedUpBall,1,2,3,3,0.0
31,21.934,PurpleThrewBall,1,1,3,3,0.0
32,22.185,BluePickedUpBall,2,1,3,3,0.0
33,22.677,BluePickedUpBall,3,1,3,3,0.0
34,23.405,BlueThrewBall,2,1,3,3,0.0
35,23.91,PurplePickedUpBall,2,2,3,3,0.0
36,24.005,PurpleThrewBall,2,1,3,3,0.0
37,24.025,HitBlue,2,1,2,3,0.0
38,24.604,PurplePickedUpBall,2,2,2,3,0.0
39,24.784,PurplePickedUpBall,2,3,2,3,0.0
40,24.936,PurpleThrewBall,2,2,2,3,0.0
41,25.013,HitBlue,2,2,1,3,0.0
42,25.192,PurpleThrewBall,2,1,1,3,0.0
43,25.207,HitBlue,2,1,0,3,0.0
44,25.21,GameEnd,0,1,0,3,0.0
45,26.203,PurplePickedUpBall,0,2,0,3,0.0
46,27.211,WinScreenStart,0,2,0,3,0.0
47,28.113,PurplePickedUpBall,0,3,0,3,0.0
48,28.214,ResetScene,0,0,3,3,0.0
49,33.37,PurplePickedUpBall,0,1,3,3,0.0
50,33.944,PurplePickedUpBall,0,2,3,3,0.0
51,34.715,PurpleThrewBall,0,1,3,3,0.0
52,34.986,PurpleThrewBall,0,0,3,3,0.0
53,35.136,BluePickedUpBall,1,0,3,3,0.0
54,35.449,BluePickedUpBall,2,0,3,3,0.0
55,37.207,BluePickedUpBall,3,0,3,3,0.0
56,37.207,PurplePickedUpBall,3,1,3,3,0.0
57,37.554,BlueThrewBall,2,1,3,3,0.0
58,37.557,PurplePickedUpBall,2,2,3,3,0.0
59,37.649,HitPurple,2,2,3,2,0.0
60,37.863,BlueThrewBall,1,2,3,2,0.0
61,38.381,PurpleThrewBall,1,1,3,2,0.0
62,38.402,HitBlue,1,1,2,2,0.0
63,38.411,BlueThrewBall,0,1,2,2,0.0
64,38.722,PurpleThrewBall,0,0,2,2,0.0
65,39.02,PurplePickedUpBall,0,1,2,2,0.0
66,39.182,PurpleThrewBall,0,0,2,2,0.0
67,39.231,HitBlue,0,0,1,2,0.0
68,39.248,BluePickedUpBall,1,0,1,2,0.0
69,40.086,BlueThrewBall,0,0,1,2,0.0
70,41.203,PurplePickedUpBall,0,1,1,2,0.0
71,43.235,BluePickedUpBall,1,1,1,2,0.0
72,43.677,PurplePickedUpBall,1,2,1,2,0.0
73,44.586,PurpleThrewBall,1,1,1,2,0.0
74,45.304,BlueThrewBall,0,1,1,2,0.0
75,45.743,PurplePickedUpBall,0,2,1,2,0.0
76,46.039,PurplePickedUpBall,0,3,1,2,0.0
77,46.666,PurpleThrewBall,0,2,1,2,0.0
78,47.714,PurplePickedUpBall,0,3,1,2,0.0
79,48.981,PurplePickedUpBall,0,4,1,2,0.0
80,49.587,PurpleThrewBall,0,3,1,2,0.0
81,49.77,BluePickedUpBall,1,3,1,2,0.0
82,49.869,PurplePickedUpBall,1,4,1,2,0.0
83,53.417,BluePickedUpBall,2,4,1,2,0.0
84,54.043,PurpleThrewBall,2,3,1,2,0.0
85,54.319,BluePickedUpBall,3,3,1,2,0.0
86,55.111,PurplePickedUpBall,3,4,1,2,0.0
87,55.582,PurpleThrewBall,3,3,1,2,0.0
88,55.676,BluePickedUpBall,4,3,1,2,0.0
89,55.809,PurplePickedUpBall,4,4,1,2,0.0
90,55.848,BlueThrewBall,3,4,1,2,0.0
91,56.247,PurpleThrewBall,3,3,1,2,0.0
92,56.269,HitBlue,3,3,0,2,0.0
93,56.272,GameEnd,0,3,0,2,0.0
94,56.944,PurpleThrewBall,0,2,0,2,0.0
95,58.272,WinScreenStart,0,2,0,2,0.0
96,59.279,ResetScene,0,0,3,3,0.0
97,64.547,BluePickedUpBall,1,0,3,3,0.0
98,66.579,BluePickedUpBall,2,0,3,3,0.0
99,66.656,PurplePickedUpBall,2,1,3,3,0.0
100,66.767,PurplePickedUpBall,2,2,3,3,0.0
101,66.862,PurpleThrewBall,2,1,3,3,0.0
102,67.246,BlueThrewBall,1,1,3,3,0.0
103,67.291,BluePickedUpBall,2,1,3,3,0.0
104,67.827,PurplePickedUpBall,2,2,3,3,0.0
105,67.983,PurpleThrewBall,2,1,3,3,0.0
106,68.039,HitBlue,2,1,2,3,0.0
107,68.529,PurpleThrewBall,2,0,2,3,0.0
108,68.534,HitBlue,2,0,1,3,0.0
109,68.715,PurplePickedUpBall,2,1,1,3,0.0
110,68.993,PurpleThrewBall,2,0,1,3,0.0
111,69.047,HitBlue,2,0,0,3,0.0
112,69.049,GameEnd,0,0,0,3,0.0
113,71.025,PurplePickedUpBall,0,1,0,3,0.0
114,71.056,WinScreenStart,0,1,0,3,0.0
115,72.065,ResetScene,0,0,3,3,0.0
116,77.401,BluePickedUpBall,1,0,3,3,0.0
117,78.15,BluePickedUpBall,2,0,3,3,0.0
118,78.728,PurplePickedUpBall,2,1,3,3,0.0
119,79.302,PurplePickedUpBall,2,2,3,3,0.0
