Timestamp,(Position_Blue_X,Position_Blue_Y),Rotation_Blue,(Position_Purple_X,Position_Purple_Y),Rotation_Purple
15:19:11.132,(16,-24),180,(15.09708,-68.84406),7.265162
15:19:16.348,(15.85482,-23.73372),151.4,(14.9464,-69.19429),357.9332
15:19:16.449,(15.37509,-22.85383),151.4,(14.23685,-69.29523),4.330391
15:19:16.547,(15.05168,-22.26066),151.4,(13.71373,-69.18953),358.2697
15:19:16.649,(14.36653,-22.05574),151.4,(13.39935,-68.78624),11.33452
15:19:16.743,(13.48621,-22.24355),151.4,(13.50945,-67.45039),14.20865
15:19:16.846,(12.56582,-22.72601),151.4001,(13.61377,-66.38765),22.36461
15:19:16.944,(11.95395,-23.31604),164.3885,(13.74759,-65.53249),23.26733
15:19:17.048,(11.63305,-24.24219),184.6,(13.65846,-65.37402),30.79114
15:19:17.145,(11.49969,-25.098),187.9996,(14.32931,-65.68997),32.36124
15:19:17.249,(11.73538,-26.09178),189.2001,(15.02215,-65.67775),40.51522
15:19:17.346,(12.18761,-26.87925),179.8489,(15.23593,-65.05291),26.74659
15:19:17.446,(12.84548,-27.65341),165.4485,(15.68106,-65.7226),33.61236
15:19:17.544,(12.77468,-28.52756),152.0108,(15.77882,-66.01639),35.15652
15:19:17.647,(12.80225,-29.08541),146.8009,(16.40623,-65.90556),43.95433
15:19:17.744,(13.73616,-28.8132),142.3811,(16.99098,-65.42125),46.15378
15:19:17.846,(14.7059,-28.50374),146.3997,(17.1246,-64.94019),58.95057
15:19:17.946,(15.05466,-28.97366),152.5902,(17.02827,-65.21548),65.14902
15:19:18.049,(14.59844,-29.86286),157.9997,(17.06068,-65.21127),77.27932
15:19:18.146,(14.28547,-30.34702),160.4001,(17.0761,-65.43777),81.47828
15:19:18.248,(14.10198,-30.63083),156.6299,(17.69242,-65.46204),74.94657
15:19:18.347,(14.87421,-30.31439),141.639,(18.58042,-65.13821),58.48404
15:19:18.449,(15.66466,-29.67021),134.2,(19.26552,-64.5011),33.29034
15:19:18.547,(16.05044,-29.28496),134.2,(19.53087,-63.63667),34.15679
15:19:18.649,(15.29087,-29.95358),134.2,(19.73008,-62.60307),6.999097
15:19:18.747,(14.52438,-30.4478),138.5992,(19.55054,-61.70708),13.88495
15:19:18.847,(13.78662,-30.81223),140.3999,(19.25681,-60.7537),8.034719
15:19:18.947,(14.25481,-30.2852),140.7905,(18.82071,-59.97065),12.92391
15:19:19.046,(14.97946,-29.59106),141.7995,(18.31164,-58.96991),29.76509
15:19:19.147,(15.46945,-29.14531),144.3999,(17.82281,-58.21549),36.00568
15:19:19.247,(16.27573,-28.50195),144.3999,(17.37037,-57.44199),54.13448
15:19:19.349,(17.01254,-27.9711),144.1999,(17.50081,-56.93258),60.99944
15:19:19.447,(17.94417,-27.50413),147.7999,(17.84945,-56.38795),55.13425
15:19:19.544,(18.79737,-27.23899),149.1713,(18.54512,-55.79201),56.00069
15:19:19.648,(19.74464,-27.3138),153.78,(19.37302,-55.1522),45.46999
15:19:19.747,(20.48583,-27.76851),162.9804,(19.82209,-54.51147),30.36484
15:19:19.848,(21.3816,-28.28046),169.5903,(20.09972,-53.67225),5.864859
15:19:19.946,(22.11973,-28.73642),177.5796,(20.60651,-53.09792),355.2737
