Timestamp,EventType,BlueBallsLeft,PurpleBallsLeft,BlueLives,PurpleLives,Corner
15:43:46.083,Init,0,3,3,0
15:43:46.083,ResetScene,0,0,3,3,0
15:43:50.744,S,0,0,3,3,0
15:43:51.548,PurplePickedUpBall,0,1,3,3,0
15:43:51.598,PurpleThrewBall,0,0,3,3,0
15:43:54.561,BluePickedUpBall,1,0,3,3,0
15:43:55.336,PurplePickedUpBall,1,1,3,3,0
15:43:55.639,PurpleThrewBall,1,0,3,3,0
15:43:55.830,HitBlue,1,0,2,3,0
15:43:56.012,PurplePickedUpBall,1,1,2,3,0
15:43:56.105,PurpleThrewBall,1,0,2,3,0
15:43:58.386,BlueThrewBall,0,0,2,3,0
15:43:59.686,BluePickedUpBall,1,0,2,3,0
15:44:00.359,PurplePickedUpBall,1,1,2,3,0
15:44:03.762,PurpleThrewBall,1,0,2,3,0
15:44:08.159,BluePickedUpBall,2,0,2,3,0
15:44:09.940,BluePickedUpBall,3,0,2,3,0
15:44:10.767,PurplePickedUpBall,3,1,2,3,0
15:44:12.236,PurplePickedUpBall,3,2,2,3,0
15:44:13.429,PurpleThrewBall,3,1,2,3,0
15:44:13.431,BlueThrewBall,2,1,2,3,0
15:44:13.641,BluePickedUpBall,3,1,2,3,0
15:44:13.932,PurplePickedUpBall,3,2,2,3,0
15:44:19.416,PurpleThrewBall,3,1,2,3,0
15:44:19.435,BluePickedUpBall,4,1,2,3,0
15:44:19.475,HitBlue,4,1,1,3,0
15:44:19.659,PurpleThrewBall,4,0,1,3,0
15:44:19.727,HitBlue,4,0,0,3,0
15:44:19.760,GameEnd,0,0,0,3,0
15:44:20.997,PurplePickedUpBall,0,1,0,3,0
15:44:21.790,WinScreenStart,0,1,0,3,0
15:44:22.795,PurpleThrewBall,0,0,0,3,0
15:44:22.826,ResetScene,0,0,3,3,0
15:44:29.108,PurplePickedUpBall,0,1,3,3,0
15:44:29.628,PurplePickedUpBall,0,2,3,3,0
15:44:31.063,PurpleThrewBall,0,1,3,3,0
15:44:31.612,PurpleThrewBall,0,0,3,3,0
15:44:33.355,PurplePickedUpBall,0,1,3,3,0
15:44:33.576,PurpleThrewBall,0,0,3,3,0
15:44:33.727,BluePickedUpBall,1,0,3,3,0
15:44:36.351,PurplePickedUpBall,1,1,3,3,0
15:44:37.244,PurplePickedUpBall,1,2,3,3,0
15:44:38.302,BluePickedUpBall,2,2,3,3,0
15:44:38.339,PurpleThrewBall,2,1,3,3,0
15:44:38.510,HitBlue,2,1,2,3,0
15:44:38.689,PurpleThrewBall,2,0,2,3,0
15:44:41.679,PurplePickedUpBall,2,1,2,3,0
15:44:43.412,PurplePickedUpBall,2,2,2,3,0
15:44:43.551,PurpleThrewBall,2,1,2,3,0
15:44:44.579,PurpleThrewBall,2,0,2,3,0
15:44:44.726,HitBlue,2,0,1,3,0
15:44:46.438,BlueThrewBall,1,0,1,3,0
15:44:47.291,BlueThrewBall,0,0,1,3,0
15:44:49.716,BluePickedUpBall,1,0,1,3,0
15:44:51.036,PurplePickedUpBall,1,1,1,3,0
15:44:51.550,PurpleThrewBall,1,0,1,3,0
15:44:53.176,PurplePickedUpBall,1,1,1,3,0
15:44:53.178,PurpleThrewBall,1,0,1,3,0
15:44:53.290,HitBlue,1,0,0,3,0
15:44:53.302,GameEnd,0,0,0,3,0
15:44:54.740,PurplePickedUpBall,0,1,0,3,0
15:44:55.325,WinScreenStart,0,1,0,3,0
15:44:56.357,ResetScene,0,0,3,3,0
15:45:03.032,BluePickedUpBall,1,0,3,3,0
15:45:03.729,PurplePickedUpBall,1,1,3,3,0
15:45:03.832,PurplePickedUpBall,1,2,3,3,0
15:45:03.883,PurpleThrewBall,1,1,3,3,0
15:45:04.327,BluePickedUpBall,2,1,3,3,0
15:45:05.682,PurplePickedUpBall,2,2,3,3,0
15:45:05.775,PurpleThrewBall,2,1,3,3,0
15:45:06.761,PurpleThrewBall,2,0,3,3,0
15:45:06.840,HitBlue,2,0,2,3,0
15:45:10.476,PurplePickedUpBall,2,1,2,3,0
15:45:15.747,BlueThrewBall,1,1,2,3,0
15:45:17.894,BlueThrewBall,0,1,2,3,0
15:45:19.600,PurplePickedUpBall,0,2,2,3,0
15:45:19.753,BluePickedUpBall,1,2,2,3,0
15:45:23.809,PurpleThrewBall,1,1,2,3,0
15:45:24.124,HitBlue,1,1,1,3,0
15:45:24.482,PurpleThrewBall,1,0,1,3,0
15:45:24.489,BluePickedUpBall,2,0,1,3,0
15:45:27.073,PurplePickedUpBall,2,1,1,3,0
15:45:27.462,PurplePickedUpBall,2,2,1,3,0
15:45:30.053,PurpleThrewBall,2,1,1,3,0
15:45:30.198,HitBlue,2,1,0,3,0
15:45:30.208,GameEnd,0,1,0,3,0
15:45:31.278,PurpleThrewBall,0,0,0,3,0
15:45:32.253,WinScreenStart,0,0,0,3,0
15:45:32.690,PurplePickedUpBall,0,1,0,3,0
15:45:33.253,ResetScene,0,0,3,3,0
15:45:40.208,BluePickedUpBall,1,0,3,3,0
15:45:40.596,BluePickedUpBall,2,0,3,3,4
15:45:43.654,BluePickedUpBall,3,0,3,3,0
15:45:45.036,BluePickedUpBall,4,0,3,3,0
15:45:46.141,PurplePickedUpBall,4,1,3,3,0
15:45:47.233,PurplePickedUpBall,4,2,3,3,0
15:45:56.418,PurpleThrewBall,4,1,3,3,0
15:45:58.936,PurpleThrewBall,4,0,3,3,0
15:46:00.393,BlueThrewBall,3,0,3,3,0
15:46:01.520,PurplePickedUpBall,3,1,3,3,0
