,elapsed_time,EventType,BlueBallsLeft,PurpleBallsLeft,BlueLives,PurpleLives,Corner
533,0.0,ResetScene,0,0,3,3,0.0
534,4.021,FinishCountDown,0,0,3,3,0.0
535,6.265,BluePickedUpBall,1,0,3,3,0.0
536,6.267,BluePickedUpBall,2,0,3,3,0.0
537,7.13,PurplePickedUpBall,2,1,3,3,0.0
538,8.043,PurplePickedUpBall,2,2,3,3,0.0
539,8.545,PurpleThrewBall,2,1,3,3,0.0
540,8.766,HitBlue,2,1,2,3,0.0
541,8.826,BluePickedUpBall,3,1,2,3,0.0
542,8.88,PurpleThrewBall,3,0,2,3,0.0
543,8.937,BlueThrewBall,2,0,2,3,0.0
544,9.094,HitBlue,2,0,1,3,0.0
545,9.229,BluePickedUpBall,3,0,1,3,0.0
546,9.335,BlueThrewBall,2,0,1,3,0.0
547,9.723,BlueThrewBall,1,0,1,3,0.0
548,12.463,PurplePickedUpBall,1,1,1,3,0.0
549,12.925,PurplePickedUpBall,1,2,1,3,0.0
550,13.114,BlueThrewBall,0,2,1,3,0.0
551,15.992,PurplePickedUpBall,0,3,1,3,0.0
552,23.729,PurpleThrewBall,0,2,1,3,0.0
553,23.765,HitBlue,0,2,0,3,0.0
554,23.767,GameEnd,0,2,0,3,0.0
555,25.767,WinScreenStart,0,2,0,3,0.0
