Timestamp,EventType,BlueBallsLeft,PurpleBallsLeft,BlueLives,PurpleLives,Corner
14:44:43.638,Init,0,3,3,0
14:44:43.638,ResetScene,0,0,3,3,0
14:44:49.009,S,0,0,3,3,0
14:44:49.742,BluePickedUpBall,1,0,3,3,0
14:44:50.111,PurpleDash,1,0,3,3,0
14:44:51.084,BluePickedUpBall,2,0,3,3,0
14:44:51.214,PurpleDash,2,0,3,3,0
14:44:51.285,PurplePickedUpBall,2,1,3,3,0
14:44:51.434,BluePickedUpBall,3,1,3,3,0
14:44:51.753,BluePickedUpBall,4,1,3,3,0
14:44:51.921,PurpleThrewBall,4,0,3,3,0
14:44:52.219,BlueThrewBall,3,0,3,3,0
14:44:52.300,HitPurple,3,0,3,2,0
14:44:52.336,PurplePickedUpBall,3,1,3,2,0
14:44:52.378,PurpleDash,3,1,3,2,0
14:44:53.516,PurpleDash,3,1,3,2,0
14:44:53.777,PurpleThrewBall,3,0,3,2,0
14:44:54.280,BluePickedUpBall,4,0,3,2,0
14:44:54.849,PurpleDash,4,0,3,2,0
14:44:55.786,PurplePickedUpBall,4,1,3,2,0
14:44:56.177,PurpleDash,4,1,3,2,0
14:44:56.647,PurpleThrewBall,4,0,3,2,0
14:44:57.386,PurpleDash,4,0,3,2,0
14:44:58.446,PurpleDash,4,0,3,2,0
14:44:58.462,PurplePickedUpBall,4,1,3,2,0
14:44:58.929,PurplePickedUpBall,4,2,3,2,0
14:44:59.137,BlueThrewBall,3,2,3,2,0
14:44:59.285,HitPurple,3,2,3,1,0
14:44:59.319,PurplePickedUpBall,3,3,3,1,0
14:44:59.432,PurplePickedUpBall,3,4,3,1,0
14:44:59.574,PurpleDash,3,4,3,1,0
14:45:00.651,PurpleDash,3,4,3,1,0
14:45:00.870,PurpleThrewBall,3,3,3,1,0
14:45:00.990,HitBlue,3,3,2,1,0
14:45:00.996,BluePickedUpBall,4,3,2,1,0
14:45:01.372,PurpleThrewBall,4,2,2,1,0
14:45:01.548,HitBlue,4,2,1,1,0
14:45:01.773,PurpleDash,4,2,1,1,0
14:45:02.528,PurpleThrewBall,4,1,1,1,0
14:45:02.911,PurpleDash,4,1,1,1,0
14:45:03.006,BlueThrewBall,3,1,1,1,0
14:45:03.184,PurpleThrewBall,3,0,1,1,0
14:45:03.983,PurpleDash,3,0,1,1,0
14:45:04.287,BlueThrewBall,2,0,1,1,0
14:45:04.410,HitPurple,2,0,1,0,0
14:45:04.425,GameEnd,2,0,1,0,0
14:45:05.041,BluePickedUpBall,3,0,1,0,0
14:45:06.458,WinScreenStart,3,0,1,0,0
14:45:07.497,ResetScene,0,0,3,3,0
14:45:11.636,PurpleDash,0,0,3,3,0
14:45:12.613,BluePickedUpBall,1,0,3,3,0
14:45:12.722,PurpleDash,1,0,3,3,0
14:45:13.127,BluePickedUpBall,2,0,3,3,0
14:45:13.760,PurplePickedUpBall,2,1,3,3,0
14:45:13.763,PurpleDash,2,1,3,3,0
