Time: 13:31:59.700, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 13:32:51.170, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 13:33:32.586, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 13:34:03.977, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 13:34:42.980, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 13:35:17.410, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 13:36:10.359, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 13:36:40.352, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 13:37:17.405, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 13:38:04.440, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 13:38:25.661, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 13:39:13.413, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 13:40:07.227, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 13:40:41.001, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 13:41:21.450, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 13:41:56.084, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 13:42:15.355, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 13:42:59.049, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 13:43:21.142, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 13:44:03.519, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 13:44:32.382, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 13:45:00.399, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 13:45:45.961, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 13:46:15.455, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 13:46:56.338, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 13:47:27.909, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 13:47:52.005, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 13:48:26.109, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 13:48:53.969, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 13:49:28.013, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 13:50:02.825, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 13:51:07.317, Winner: Purple, Blue lives left: 0, Purple lives left: 2
