Timestamp,EventType,BlueBallsLeft,PurpleBallsLeft,BlueLives,PurpleLives,Corner
12:59:01.142,Init,0,3,3,0
12:59:01.142,ResetScene,0,0,3,3,0
12:59:02.629,S,0,0,3,3,0
12:59:03.348,PurplePickedUpBall,0,1,3,3,0
12:59:03.860,BluePickedUpBall,1,1,3,3,0
12:59:04.671,PurpleThrewBall,1,0,3,3,0
12:59:04.910,PurplePickedUpBall,1,1,3,3,0
12:59:05.124,PurplePickedUpBall,1,2,3,3,0
12:59:05.157,FinishCountDown,1,2,3,3,0
12:59:05.179,BluePickedUpBall,2,2,3,3,0
12:59:05.979,PurplePickedUpBall,2,3,3,3,0
12:59:06.537,BlueThrewBall,1,3,3,3,0
12:59:06.631,HitPurple,1,3,3,2,0
12:59:07.299,BlueDash,1,3,3,2,0
12:59:07.941,PurplePickedUpBall,1,4,3,2,0
12:59:09.906,BluePickedUpBall,2,4,3,2,0
12:59:12.533,BlueThrewBall,1,4,3,2,0
12:59:12.866,HitPurple,1,4,3,1,0
12:59:13.799,BlueThrewBall,0,4,3,1,0
12:59:16.812,PurpleThrewBall,0,3,3,1,0
12:59:17.145,BlueDash,0,3,3,1,0
12:59:17.162,BluePickedUpBall,1,3,3,1,0
12:59:19.731,BlueThrewBall,0,3,3,1,0
12:59:19.733,PurplePickedUpBall,0,4,3,1,0
12:59:20.853,BlueDash,0,4,3,1,0
12:59:23.241,BluePickedUpBall,1,4,3,1,0
12:59:23.759,BluePickedUpBall,2,4,3,1,0
12:59:25.133,BluePickedUpBall,3,4,3,1,0
12:59:25.362,BluePickedUpBall,4,4,3,1,0
12:59:26.264,BlueThrewBall,3,4,3,1,0
12:59:29.613,BlueThrewBall,2,4,3,1,0
12:59:30.369,BluePickedUpBall,3,4,3,1,0
12:59:30.745,BlueThrewBall,2,4,3,1,0
12:59:31.250,BlueThrewBall,1,4,3,1,0
12:59:31.796,BlueThrewBall,0,4,3,1,0
12:59:32.030,PurpleThrewBall,0,3,3,1,0
12:59:32.815,PurplePickedUpBall,0,4,3,1,0
12:59:33.370,PurpleThrewBall,0,3,3,1,0
12:59:36.845,BluePickedUpBall,1,3,3,1,0
12:59:37.645,PurplePickedUpBall,1,4,3,1,0
12:59:39.678,BlueThrewBall,0,4,3,1,0
12:59:42.052,BluePickedUpBall,1,4,3,1,0
12:59:42.791,BlueThrewBall,0,4,3,1,0
12:59:44.061,PurpleThrewBall,0,3,3,1,0
12:59:44.493,PurpleThrewBall,0,2,3,1,0
12:59:46.687,BluePickedUpBall,1,2,3,1,0
12:59:47.813,PurpleThrewBall,1,1,3,1,0
12:59:47.895,HitBlue,1,1,2,1,0
12:59:48.216,PurplePickedUpBall,1,2,2,1,0
12:59:48.533,PurpleThrewBall,1,1,2,1,0
12:59:48.719,HitBlue,1,1,1,1,0
12:59:50.503,PurplePickedUpBall,1,2,1,1,0
12:59:50.709,PurpleThrewBall,1,1,1,1,0
12:59:50.726,HitBlue,1,1,0,1,0
12:59:50.732,GameEnd,0,1,0,1,0
12:59:51.315,PurplePickedUpBall,0,2,0,1,0
12:59:52.738,WinScreenStart,0,2,0,1,0
13:00:05.749,ResetScene,0,0,3,3,0
13:00:09.776,FinishCountDown,0,0,3,3,0
13:00:10.932,BluePickedUpBall,1,0,3,3,0
13:00:11.415,BluePickedUpBall,2,0,3,3,0
13:00:11.985,BluePickedUpBall,3,0,3,3,0
