Timestamp,EventType,BlueBallsLeft,PurpleBallsLeft,BlueLives,PurpleLives,Corner
12:20:53.615,Init,0,3,3,0
12:20:53.615,ResetScene,0,0,3,3,0
12:20:57.633,FinishCountDown,0,0,3,3,0
12:21:00.289,S,0,0,3,3,0
12:21:01.668,PurplePickedUpBall,0,1,3,3,0
12:21:01.699,PurplePickedUpBall,0,2,3,3,0
12:21:02.154,BluePickedUpBall,1,2,3,3,0
12:21:02.313,PurpleThrewBall,1,1,3,3,0
12:21:02.341,BluePickedUpBall,2,1,3,3,0
12:21:02.708,PurplePickedUpBall,2,2,3,3,0
12:21:03.405,PurplePickedUpBall,2,3,3,3,0
12:21:03.502,BlueThrewBall,1,3,3,3,0
12:21:03.672,PurplePickedUpBall,1,4,3,3,0
12:21:04.504,BlueThrewBall,0,4,3,3,0
12:21:06.927,BlueDash,0,4,3,3,0
12:21:07.089,BluePickedUpBall,1,4,3,3,0
12:21:08.622,BluePickedUpBall,2,4,3,3,0
12:21:09.212,BlueThrewBall,1,4,3,3,0
12:21:09.261,PurpleThrewBall,1,3,3,3,0
12:21:11.865,PurplePickedUpBall,1,4,3,3,0
12:21:11.980,BluePickedUpBall,2,4,3,3,0
12:21:13.445,BlueThrewBall,1,4,3,3,0
12:21:13.543,HitPurple,1,4,3,2,0
12:21:14.855,PurpleThrewBall,1,3,3,2,0
12:21:15.060,BluePickedUpBall,2,3,3,2,0
12:21:15.074,BlueThrewBall,1,3,3,2,0
12:21:16.153,BlueDash,1,3,3,2,0
12:21:16.170,BluePickedUpBall,2,3,3,2,0
12:21:16.744,BluePickedUpBall,3,3,3,2,0
12:21:17.401,PurplePickedUpBall,3,4,3,2,0
12:21:17.581,PurpleThrewBall,3,3,3,2,0
12:21:18.188,BlueThrewBall,2,3,3,2,0
12:21:18.359,PurpleThrewBall,2,2,3,2,0
12:21:21.053,PurpleThrewBall,2,1,3,2,0
12:21:21.167,HitBlue,2,1,2,2,0
12:21:21.310,BlueThrewBall,1,1,2,2,0
12:21:22.302,BlueThrewBall,0,1,2,2,0
12:21:22.404,PurpleThrewBall,0,0,2,2,0
12:21:24.103,PurplePickedUpBall,0,1,2,2,0
12:21:26.040,PurpleThrewBall,0,0,2,2,0
12:21:26.058,BlueDash,0,0,2,2,0
12:21:26.921,PurplePickedUpBall,0,1,2,2,0
12:21:29.559,BlueDash,0,1,2,2,0
12:21:29.711,BluePickedUpBall,1,1,2,2,0
12:21:30.950,BluePickedUpBall,2,1,2,2,0
12:21:31.945,PurplePickedUpBall,2,2,2,2,0
12:21:33.997,PurplePickedUpBall,2,3,2,2,0
12:21:37.315,BluePickedUpBall,3,3,2,2,0
12:21:38.132,BlueDash,3,3,2,2,0
12:21:38.133,BluePickedUpBall,4,3,2,2,0
12:21:38.985,BlueThrewBall,3,3,2,2,0
12:21:39.519,BlueThrewBall,2,3,2,2,0
12:21:39.960,BlueThrewBall,1,3,2,2,0
12:21:40.105,HitPurple,1,3,2,1,0
12:21:40.640,BlueThrewBall,0,3,2,1,0
12:21:42.879,PurpleThrewBall,0,2,2,1,0
12:21:42.964,BlueDash,0,2,2,1,0
12:21:44.722,BlueDash,0,2,2,1,0
12:21:46.395,BluePickedUpBall,1,2,2,1,0
12:21:48.852,PurpleThrewBall,1,1,2,1,0
12:21:48.925,BlueThrewBall,0,1,2,1,0
12:21:49.212,PurpleThrewBall,0,0,2,1,0
12:21:49.316,HitBlue,0,0,1,1,0
12:21:52.564,BluePickedUpBall,1,0,1,1,0
12:21:53.992,BluePickedUpBall,2,0,1,1,0
12:21:54.025,PurplePickedUpBall,2,1,1,1,0
12:21:54.712,BluePickedUpBall,3,1,1,1,0
12:21:56.697,BlueThrewBall,2,1,1,1,0
12:21:57.071,PurplePickedUpBall,2,2,1,1,0
12:21:57.221,BlueThrewBall,1,2,1,1,0
12:21:58.293,BlueThrewBall,0,2,1,1,0
12:21:58.577,HitPurple,0,2,1,0,0
12:21:58.581,GameEnd,0,0,1,0,0
12:22:00.586,WinScreenStart,0,0,1,0,0
12:22:15.617,ResetScene,0,0,3,3,0
12:22:19.649,FinishCountDown,0,0,3,3,0
12:22:22.541,BluePickedUpBall,1,0,3,3,0
12:22:23.513,BlueThrewBall,0,0,3,3,0
12:22:24.387,BluePickedUpBall,1,0,3,3,0
12:22:24.619,PurplePickedUpBall,1,1,3,3,0
12:22:26.652,BlueThrewBall,0,1,3,3,0
12:22:27.658,BluePickedUpBall,1,1,3,3,0
12:22:27.889,BluePickedUpBall,2,1,3,3,0
12:22:27.951,PurplePickedUpBall,2,2,3,3,0
12:22:28.760,BluePickedUpBall,3,2,3,3,0
12:22:29.687,BlueThrewBall,2,2,3,3,0
12:22:29.751,HitPurple,2,2,3,2,0
12:22:29.874,PurplePickedUpBall,2,3,3,2,0
12:22:31.031,BlueThrewBall,1,3,3,2,0
12:22:32.654,PurplePickedUpBall,1,4,3,2,0
12:22:32.859,BlueThrewBall,0,4,3,2,0
12:22:34.412,BluePickedUpBall,1,4,3,2,0
12:22:36.731,BluePickedUpBall,2,4,3,2,0
12:22:37.275,BlueThrewBall,1,4,3,2,0
12:22:38.570,BluePickedUpBall,2,4,3,2,0
12:22:39.198,PurpleThrewBall,2,3,3,2,0
12:22:39.302,BlueThrewBall,1,3,3,2,0
12:22:40.315,BlueThrewBall,0,3,3,2,0
12:22:40.531,PurpleThrewBall,0,2,3,2,0
12:22:42.266,BluePickedUpBall,1,2,3,2,0
12:22:43.051,BlueThrewBall,0,2,3,2,0
12:22:43.689,BlueDash,0,2,3,2,0
12:22:44.607,PurplePickedUpBall,0,3,3,2,0
12:22:45.072,BlueDash,0,3,3,2,0
12:22:49.471,BlueDash,0,3,3,2,0
12:22:50.110,PurplePickedUpBall,0,4,3,2,0
12:22:50.383,BluePickedUpBall,1,4,3,2,0
12:22:53.509,BluePickedUpBall,2,4,3,2,0
12:22:54.592,BluePickedUpBall,3,4,3,2,0
12:22:54.737,BlueThrewBall,2,4,3,2,0
12:22:55.891,BlueThrewBall,1,4,3,2,0
12:22:56.933,BlueThrewBall,0,4,3,2,0
12:22:57.109,PurpleThrewBall,0,3,3,2,0
12:22:58.072,BluePickedUpBall,1,3,3,2,0
12:22:58.426,BlueDash,1,3,3,2,0
12:22:59.346,BluePickedUpBall,2,3,3,2,0
12:22:59.760,PurplePickedUpBall,2,4,3,2,0
12:23:00.327,BlueThrewBall,1,4,3,2,0
12:23:00.548,HitPurple,1,4,3,1,0
12:23:01.289,BlueThrewBall,0,4,3,1,0
12:23:04.980,BlueDash,0,4,3,1,0
12:23:06.186,BlueDash,0,4,3,1,0
12:23:08.010,BluePickedUpBall,1,4,3,1,0
12:23:08.888,BlueThrewBall,0,4,3,1,0
12:23:09.357,BlueDash,0,4,3,1,0
12:23:15.026,BluePickedUpBall,1,4,3,1,0
12:23:17.042,PurpleThrewBall,1,3,3,1,0
12:23:17.348,HitBlue,1,3,2,1,0
12:23:17.506,BlueThrewBall,0,3,2,1,0
12:23:19.316,BluePickedUpBall,1,3,2,1,0
12:23:20.985,BlueThrewBall,0,3,2,1,0
12:23:21.182,PurplePickedUpBall,0,4,2,1,0
12:23:21.297,PurpleThrewBall,0,3,2,1,0
12:23:21.415,HitBlue,0,3,1,1,0
12:23:23.834,PurpleThrewBall,0,2,1,1,0
12:23:23.837,HitBlue,0,2,0,1,0
12:23:23.840,GameEnd,0,2,0,1,0
12:23:23.842,PurplePickedUpBall,0,3,0,1,0
12:23:25.836,WinScreenStart,0,3,0,1,0
12:23:36.856,ResetScene,0,0,3,3,0
12:23:40.888,FinishCountDown,0,0,3,3,0
12:23:42.284,PurplePickedUpBall,0,1,3,3,0
12:23:42.523,BluePickedUpBall,1,1,3,3,0
12:23:43.287,BluePickedUpBall,2,1,3,3,0
12:23:43.500,PurpleThrewBall,2,0,3,3,0
12:23:43.649,HitBlue,2,0,2,3,0
12:23:43.763,BlueThrewBall,1,0,2,3,0
12:23:43.783,PurplePickedUpBall,1,1,2,3,0
12:23:44.089,PurplePickedUpBall,1,2,2,3,0
12:23:44.278,PurpleThrewBall,1,1,2,3,0
12:23:44.540,BlueThrewBall,0,1,2,3,0
12:23:44.692,PurpleThrewBall,0,0,2,3,0
12:23:46.264,BluePickedUpBall,1,0,2,3,0
12:23:47.346,BluePickedUpBall,2,0,2,3,0
12:23:48.410,BlueThrewBall,1,0,2,3,0
12:23:48.894,BluePickedUpBall,2,0,2,3,0
12:23:49.636,BlueThrewBall,1,0,2,3,0
12:23:50.099,PurplePickedUpBall,1,1,2,3,0
12:23:50.321,PurplePickedUpBall,1,2,2,3,0
12:23:52.257,BlueThrewBall,0,2,2,3,0
12:23:53.689,BluePickedUpBall,1,2,2,3,0
12:23:56.411,BlueThrewBall,0,2,2,3,0
12:23:56.534,PurplePickedUpBall,0,3,2,3,0
12:23:58.918,BluePickedUpBall,1,3,2,3,0
12:23:59.729,BluePickedUpBall,2,3,2,3,0
12:24:03.499,BlueThrewBall,1,3,2,3,0
