Timestamp,EventType,BlueBallsLeft,PurpleBallsLeft,BlueLives,PurpleLives,Corner
17:19:41.705,Init,0,3,3,0
17:19:41.705,ResetScene,0,0,3,3,0
17:19:46.345,S,0,0,3,3,0
17:19:49.208,PurplePickedUpBall,0,1,3,3,0
17:19:49.560,PurpleThrewBall,0,0,3,3,0
17:19:49.648,BluePickedUpBall,1,0,3,3,0
17:19:50.217,PurplePickedUpBall,1,1,3,3,0
17:19:50.364,PurplePickedUpBall,1,2,3,3,0
17:19:51.433,BluePickedUpBall,2,2,3,3,0
17:19:51.884,PurpleThrewBall,2,1,3,3,0
17:19:51.920,HitBlue,2,1,2,3,0
17:19:52.220,PurpleThrewBall,2,0,2,3,0
17:19:53.369,PurplePickedUpBall,2,1,2,3,0
17:19:53.577,PurpleThrewBall,2,0,2,3,0
17:19:53.579,HitBlue,2,0,1,3,0
17:19:53.584,BluePickedUpBall,3,0,1,3,0
17:19:53.769,BluePickedUpBall,4,0,1,3,0
17:19:54.974,PurplePickedUpBall,4,1,1,3,0
17:19:55.476,PurplePickedUpBall,4,2,1,3,0
17:19:55.517,PurpleThrewBall,4,1,1,3,0
17:19:55.638,HitBlue,4,1,0,3,0
17:19:55.654,GameEnd,0,1,0,3,0
17:19:55.974,PurpleThrewBall,0,0,0,3,0
17:19:57.667,WinScreenStart,0,0,0,3,0
17:19:57.955,PurplePickedUpBall,0,1,0,3,0
17:19:58.274,PurplePickedUpBall,0,2,0,3,0
17:19:58.447,PurplePickedUpBall,0,3,0,3,0
17:19:59.303,PurpleThrewBall,0,2,0,3,0
17:20:00.027,PurpleThrewBall,0,1,0,3,0
17:20:00.282,PurpleThrewBall,0,0,0,3,0
17:20:00.741,PurplePickedUpBall,0,1,0,3,0
17:20:00.743,PurpleThrewBall,0,0,0,3,0
17:20:02.210,PurplePickedUpBall,0,1,0,3,0
17:20:03.984,PurplePickedUpBall,0,2,0,3,0
17:20:04.312,PurpleThrewBall,0,1,0,3,0
17:20:04.923,PurpleThrewBall,0,0,0,3,0
17:20:04.974,PurplePickedUpBall,0,1,0,3,0
17:20:05.226,PurpleThrewBall,0,0,0,3,0
17:20:05.659,PurplePickedUpBall,0,1,0,3,0
17:20:08.452,PurplePickedUpBall,0,2,0,3,0
17:20:10.019,PurplePickedUpBall,0,3,0,3,0
17:20:10.199,PurplePickedUpBall,0,4,0,3,0
17:20:13.030,PurpleThrewBall,0,3,0,3,0
17:20:13.281,PurplePickedUpBall,0,4,0,3,0
17:20:13.435,PurpleThrewBall,0,3,0,3,0
17:20:13.722,ResetScene,0,0,3,3,0
17:20:18.527,PurplePickedUpBall,0,1,3,3,0
17:20:18.728,PurpleThrewBall,0,0,3,3,0
17:20:18.939,PurplePickedUpBall,0,1,3,3,0
17:20:20.213,PurplePickedUpBall,0,2,3,3,0
17:20:21.449,PurpleThrewBall,0,1,3,3,0
17:20:22.860,BluePickedUpBall,1,1,3,3,0
17:20:22.911,PurplePickedUpBall,1,2,3,3,0
17:20:25.234,PurplePickedUpBall,1,3,3,3,0
17:20:26.640,PurpleThrewBall,1,2,3,3,0
17:20:27.227,PurpleThrewBall,1,1,3,3,0
17:20:27.736,PurpleThrewBall,1,0,3,3,0
17:20:28.605,PurplePickedUpBall,1,1,3,3,0
17:20:29.400,PurpleThrewBall,1,0,3,3,0
17:20:29.489,HitBlue,1,0,2,3,0
17:20:30.788,PurplePickedUpBall,1,1,2,3,0
17:20:31.938,PurpleThrewBall,1,0,2,3,0
17:20:32.122,HitBlue,1,0,1,3,0
17:20:32.129,BluePickedUpBall,2,0,1,3,0
17:20:34.136,PurplePickedUpBall,2,1,1,3,0
