Time: 20:14:18.537, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 20:14:53.438, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 20:15:28.737, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 20:16:46.592, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 20:17:47.308, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 20:18:23.548, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 20:19:44.587, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 20:20:03.808, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 20:20:26.235, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 20:20:50.365, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 20:21:51.593, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 20:22:46.676, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 20:23:20.247, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 20:23:55.450, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 20:25:31.245, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 20:26:38.081, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 20:27:24.632, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 20:27:57.605, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 20:28:47.884, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 20:29:15.816, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 20:30:15.979, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 20:30:47.582, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 20:31:19.131, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 20:31:45.280, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 20:32:06.211, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 20:32:40.627, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 20:33:53.697, Winner: Purple, Blue lives left: 0, Purple lives left: 1
