Time: 15:05:41.327, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 15:06:09.765, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 15:06:30.675, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 15:07:04.589, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 15:08:01.725, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 15:08:26.862, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 15:08:50.338, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 15:09:14.691, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 15:10:18.985, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 15:10:59.144, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 15:11:38.543, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 15:11:59.712, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 15:12:26.884, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 15:12:58.026, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 15:13:20.855, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 15:14:03.899, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 15:14:03.950, Winner: Purple, Blue lives left: 0, Purple lives left: 0
Time: 15:14:35.826, Winner: Blue, Blue lives left: 2, Purple lives left: 0
Time: 15:15:01.457, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 15:15:49.735, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 15:16:44.873, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 15:17:15.336, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 15:17:52.697, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 15:18:22.068, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 15:18:57.994, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 15:19:37.393, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 15:19:58.816, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 15:20:26.111, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 15:20:49.335, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 15:21:23.069, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 15:21:47.731, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 15:22:26.778, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 15:22:52.382, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 15:23:39.106, Winner: Blue, Blue lives left: 2, Purple lives left: 0
Time: 15:24:24.656, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 15:24:51.767, Winner: Purple, Blue lives left: 0, Purple lives left: 3
