Time: 13:44:30.511, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 13:45:10.737, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 13:45:34.914, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 13:46:41.664, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 13:47:11.940, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 13:47:40.983, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 13:48:12.345, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 13:48:48.110, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 13:49:07.884, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 13:49:46.170, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 13:50:13.829, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 13:50:43.837, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 13:51:28.191, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 13:51:49.819, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 13:52:19.229, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 13:52:48.601, Winner: Blue, Blue lives left: 2, Purple lives left: 0
Time: 13:53:18.368, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 13:53:45.207, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 13:54:32.639, Winner: Blue, Blue lives left: 2, Purple lives left: 0
Time: 13:55:23.669, Winner: Blue, Blue lives left: 2, Purple lives left: 0
Time: 13:55:51.418, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 13:56:27.580, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 13:57:17.203, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 13:58:35.933, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 13:59:33.914, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 13:59:55.524, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 14:00:29.871, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 14:00:55.519, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 14:01:44.201, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 14:02:20.291, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 14:02:58.516, Winner: Blue, Blue lives left: 2, Purple lives left: 0
Time: 14:03:20.953, Winner: Purple, Blue lives left: 0, Purple lives left: 1
