Time: 14:38:29.146, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 14:38:56.920, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 14:39:25.696, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 14:40:26.786, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 14:40:55.241, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 14:41:32.635, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 14:41:57.460, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 14:42:24.215, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 14:42:54.931, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 14:44:24.573, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 14:45:07.463, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 14:45:29.359, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 14:45:55.291, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 14:46:30.325, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 14:46:53.015, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 14:48:12.237, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 14:49:29.141, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 14:50:08.864, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 14:50:28.336, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 14:51:24.362, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 14:51:50.004, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 14:52:51.106, Winner: Blue, Blue lives left: 2, Purple lives left: 0
Time: 14:53:22.843, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 14:53:45.772, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 14:54:36.652, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 14:55:04.529, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 14:55:39.662, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 14:56:20.267, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 14:57:01.413, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 14:57:42.787, Winner: Purple, Blue lives left: 0, Purple lives left: 2
