Time: 21:57:18.482, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 21:57:52.138, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 21:58:30.838, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 21:59:01.738, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 21:59:23.797, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 21:59:52.020, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 22:01:01.665, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 22:01:31.212, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 22:02:02.843, Winner: Purple, Blue lives left: 0, Purple lives left: 3
