Time: 10:52:22.741, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 10:52:38.062, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 10:52:59.816, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 10:54:09.412, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 10:54:32.143, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 10:55:08.331, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 10:55:36.946, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 10:56:08.833, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 10:56:56.650, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 10:57:26.879, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 10:57:43.165, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 10:58:14.142, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 10:58:43.201, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 10:58:54.653, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 10:59:31.193, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 10:59:57.426, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 11:00:10.122, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 11:00:37.310, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 11:01:04.424, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 11:01:31.361, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 11:01:54.537, Winner: Purple, Blue lives left: 0, Purple lives left: 3
