Timestamp,(Position_Blue_X,Position_Blue_Y),Rotation_Blue,(Position_Purple_X,Position_Purple_Y),Rotation_Purple
19:19:16.572,(16,-24),180,(14.94784,-68.92714),352.7346
19:20:11.685,(16,-23.57084),180,(15.29296,-68.56702),10.13411
19:20:11.781,(16,-22.81796),180,(15.3822,-67.79834),356.164
19:20:11.887,(15.99999,-22.30324),180,(14.76262,-67.33206),356.0293
19:20:11.986,(15.99998,-22.11944),180,(13.9599,-66.96278),341.1553
19:20:12.087,(15.99996,-22.07627),180,(13.10379,-66.41914),336.3138
19:20:12.186,(15.99995,-22.07622),180,(12.32673,-66.05714),326.7271
19:20:12.287,(15.99994,-22.07733),180,(11.35585,-65.95016),325.9157
19:20:12.391,(15.99993,-22.55201),180,(10.52397,-66.11926),319.7172
19:20:12.493,(15.99993,-23.46945),180,(9.56325,-66.44885),316.9179
19:20:12.586,(16.3811,-24.24981),180,(9.338552,-66.7789),306.054
19:20:12.686,(17.15119,-24.9405),180,(9.345307,-67.55508),303.9213
19:20:12.787,(17.92566,-25.4067),180,(9.614558,-67.58946),306.3873
19:20:12.886,(18.87847,-25.81341),180,(9.433937,-67.7478),303.588
19:20:12.981,(19.74459,-26.08883),180,(9.308662,-68.33012),292.0576
19:20:13.080,(20.6286,-26.30774),180,(9.332295,-69.20555),291.8576
19:20:13.183,(21.64949,-26.51627),180,(9.179665,-70.06747),276.3947
19:20:13.282,(22.54223,-26.67964),180,(9.309342,-70.89589),276.1946
19:20:13.385,(23.45528,-26.90792),180.0295,(9.383689,-71.85619),286.7386
19:20:13.487,(24.16013,-27.39378),180.0963,(9.237979,-72.76833),281.9745
19:20:13.582,(23.73287,-28.08031),180.0963,(9.142591,-73.21654),266.445
19:20:13.685,(22.92663,-28.71386),180.0963,(9.421859,-73.146),266.9781
19:20:13.789,(22.34034,-29.27874),180.0963,(9.313724,-73.28632),256.7806
19:20:13.885,(22.53758,-30.15426),180.0963,(9.473655,-73.06867),255.9807
19:20:13.984,(23.17554,-30.79622),180.5057,(9.657441,-73.09357),243.3106
19:20:14.085,(24.03069,-31.3793),183.0851,(9.33034,-73.02477),242.4408
19:20:14.183,(24.80522,-31.81911),187.2346,(9.589118,-73.09333),232.3083
19:20:14.278,(25.35202,-32.36339),189.687,(10.37438,-73.04108),231.3768
19:20:14.388,(24.77746,-33.05381),189.6997,(10.77875,-73.11963),214.5938
19:20:14.485,(23.85398,-33.51693),189.6997,(10.66612,-72.99883),210.4615
19:20:14.588,(22.97909,-33.71527),189.6997,(11.51578,-73.07043),203.5966
19:20:14.681,(22.07708,-33.81569),189.6996,(12.13181,-73.04714),220.7256
19:20:14.787,(21.06219,-33.94382),189.6996,(11.82442,-73.12914),228.5903
19:20:14.880,(20.37825,-34.31749),189.6997,(11.454,-73.0619),227.0574
19:20:14.981,(19.90273,-35.11853),189.6997,(11.49367,-73.01082),216.9266
19:20:15.084,(20.51923,-35.95762),189.6997,(12.41032,-73.08162),216.7933
19:20:15.180,(21.17892,-36.55294),189.6997,(13.16315,-73.1158),205.2628
19:20:15.286,(21.63961,-37.35847),189.6997,(14.17137,-73.07475),223.1249
19:20:15.388,(21.80007,-38.18011),189.6996,(14.97729,-73.04045),214.927
19:20:15.485,(21.32786,-39.04521),189.6996,(15.96202,-73.08707),214.1272
19:20:15.581,(20.62017,-39.60708),189.6996,(16.69801,-73.12617),201.2637
19:20:15.693,(19.70225,-40.09221),189.6996,(17.33426,-73.04616),219.1259
19:20:15.786,(19.09274,-40.57899),189.6996,(18.0328,-72.99673),209.5949
19:20:15.878,(19.40619,-41.41659),189.6996,(18.90047,-73.09164),208.062
19:20:15.981,(20.00887,-42.2431),189.6996,(19.72721,-73.12013),197.2647
19:20:16.078,(20.67056,-42.74582),189.6996,(20.68247,-73.14371),193.0657
19:20:16.184,(20.90831,-43.57957),189.6996,(21.58027,-73.21691),180.9355
19:20:16.281,(20.29159,-44.23341),189.6996,(22.45203,-73.21432),171.6712
19:20:16.386,(19.43096,-44.79384),189.6996,(23.4698,-73.10146),153.8091
19:20:16.482,(19.61419,-45.56616),188.9798,(24.25448,-73.12874),160.3533
19:20:16.586,(19.73737,-46.37521),180.3289,(25.21787,-73.00583),134.2406
19:20:16.682,(19.13246,-47.04932),169.7207,(25.99059,-72.69363),118.4837
19:20:16.781,(18.3592,-47.74249),158.1381,(26.72295,-72.09296),113.4667
19:20:16.879,(18.24331,-48.28703),154.1312,(27.46127,-71.65721),98.23424
19:20:16.995,(19.26155,-48.72646),154.1313,(28.40492,-71.01364),70.30779
19:20:17.079,(19.40979,-49.42306),154.1313,(29.06042,-70.62949),77.90591
19:20:17.181,(19.14877,-50.419),154.1313,(29.70968,-70.01443),59.3772
19:20:17.279,(18.74225,-51.23185),154.1313,(29.86877,-69.19724),46.24716
19:20:17.388,(18.20729,-52.06656),154.1313,(29.78561,-68.20384),25.71897
19:20:17.477,(19.01619,-52.29777),154.1314,(29.51222,-67.34219),14.58843
19:20:17.585,(20.04918,-52.22819),154.1314,(29.01239,-66.46159),348.7641
19:20:17.685,(21.02351,-52.12589),154.1314,(28.43836,-65.69209),335.5812
19:20:17.780,(21.99106,-52.05764),154.1314,(27.51855,-65.63477),325.2483
19:20:17.885,(23.00832,-51.90501),154.1315,(26.70184,-66.02534),343.105
19:20:17.980,(23.25789,-52.16621),154.1315,(26.17332,-65.92001),339.3177
19:20:18.078,(22.69994,-52.88144),154.1315,(23.9079,-65.17331),337.7757
19:20:18.180,(21.97893,-53.62511),154.1315,(22.18809,-64.60651),327.6053
19:20:18.281,(21.34961,-54.21636),154.1315,(21.19224,-64.27824),326.0063
19:20:18.383,(21.85459,-54.5268),154.1315,(20.02338,-63.89925),313.855
19:20:18.488,(22.88968,-54.50753),154.1316,(18.86464,-63.53498),309.0562
19:20:18.581,(23.79449,-54.39949),155.3635,(18.01965,-63.23983),335.431
19:20:18.692,(24.81854,-54.22315),166.6649,(17.31026,-62.48841),358.7848
19:20:18.810,(25.40978,-53.80452),182.2649,(17.11156,-61.87737),19.06769
19:20:18.878,(26.19061,-53.57166),199.0649,(16.97582,-60.66237),13.23879
19:20:18.983,(27.01956,-53.0232),218.2649,(16.77334,-59.67584),13.37449
19:20:19.088,(28.02832,-53.0602),237.2539,(16.17081,-58.75002),20.75582
19:20:19.182,(28.24624,-52.44035),247.9132,(16.00275,-58.04937),13.27973
19:20:19.278,(28.15608,-51.53904),259.2637,(16.04399,-57.58522),12.7347
19:20:19.382,(28.02375,-50.50559),272.9715,(16.02369,-57.90229),3.459278
19:20:19.487,(27.7978,-50.34683),286.6792,(15.93475,-57.91448),8.846863
19:20:19.581,(27.45598,-51.19366),297.8135,(17.02566,-58.43561),37.52391
19:20:19.684,(27.01565,-52.13099),309.834,(17.9831,-58.89077),44.06069
19:20:19.781,(26.54715,-52.90791),317.6835,(18.8799,-59.05027),48.53173
19:20:19.880,(25.98804,-53.53199),317.7598,(19.71666,-59.0029),55.86551
19:20:19.990,(27.50328,-51.63819),317.7598,(20.57555,-58.60892),36.81528
19:20:20.089,(28.46578,-50.43523),316.0996,(21.0775,-57.96183),34.54616
19:20:20.185,(29.0352,-49.71375),311.8055,(20.79082,-57.09127),24.87646
19:20:20.291,(29.64462,-48.87351),302.7199,(20.09395,-56.15673),19.585
19:20:20.385,(30.11187,-48.09518),285.9391,(19.4754,-55.46772),0.3656646
19:20:20.479,(30.44544,-47.25446),268.0223,(19.15916,-54.51964),346.5418
19:20:20.586,(30.59581,-46.23276),252.1914,(19.24084,-53.31434),344.3025
19:20:20.687,(30.56701,-45.67718),252.1563,(19.10474,-52.24766),339.4658
19:20:20.780,(30.66662,-46.57782),252.1563,(18.84436,-51.3783),345.2643
19:20:20.885,(30.82259,-47.60546),252.1562,(18.34985,-50.2953),339.7991
19:20:20.984,(30.98401,-48.49893),252.1561,(18.15772,-49.40167),6.259138
19:20:21.085,(31.19593,-49.51339),252.1561,(18.10842,-48.34962),0.7938362
19:20:21.181,(31.39014,-50.38112),252.1562,(18.48687,-47.48392),5.925886
19:20:21.277,(31.11525,-50.05766),252.1561,(19.06912,-46.77429),19.05594
19:20:21.394,(30.59851,-49.01495),262.4331,(20.08833,-46.11335),51.29377
19:20:21.482,(30.30103,-48.57549),279.0965,(20.90119,-45.52951),54.05976
19:20:21.584,(29.97065,-49.41854),295.8965,(21.61371,-44.79187),49.59632
19:20:21.687,(29.55467,-50.37162),315.0964,(22.2122,-43.81604),55.73056
19:20:21.786,(29.08956,-51.14878),331.8964,(22.69871,-43.02671),69.26256
19:20:21.879,(28.5481,-51.8785),347.8429,(23.58729,-42.36362),72.40536
19:20:21.995,(27.61562,-52.55853),359.9267,(24.66191,-41.93442),107.121
19:20:22.079,(26.89445,-52.83898),5.415082,(25.26528,-41.78674),106.2712
19:20:22.193,(25.74878,-53.03444),8.657314,(25.18814,-40.36329),101.7361
19:20:22.278,(25.57294,-53.10595),8.657343,(25.17278,-39.43751),100.1365
19:20:22.381,(26.79003,-53.27558),8.657347,(25.30357,-38.44822),90.00571
19:20:22.493,(27.81474,-53.39405),8.657323,(25.4248,-37.41156),85.20692
