Timestamp,(Position_Blue_X,Position_Blue_Y),Rotation_Blue,(Position_Purple_X,Position_Purple_Y),Rotation_Purple
17:29:39.101,(16,-24),180,(14.94784,-68.92714),352.7346
17:29:41.114,(16.01099,-23.55012),181.4,(14.79036,-68.68237),353.9988
17:29:41.215,(16.03514,-22.56107),181.4,(14.1011,-68.07277),348.5244
17:29:41.295,(16.04889,-21.9987),181.4,(13.43364,-67.74066),342.91
17:29:41.412,(16.06264,-21.43629),181.4,(12.4461,-67.20004),329.4553
17:29:41.517,(16.06949,-21.52086),181.4,(11.9368,-66.7215),340.5312
17:29:41.612,(16.0747,-21.57419),181.4,(11.03947,-66.27536),347.0095
17:29:41.693,(16.07735,-21.60135),181.4,(10.451,-65.84854),340.0484
17:29:41.814,(16.07397,-21.87589),181.4,(9.571821,-65.1256),325.9221
17:29:41.904,(16.05404,-22.759),181.4,(9.433448,-64.65405),323.7226
17:29:42.043,(16.03063,-23.76828),181.4,(9.36718,-64.99495),316.2578
17:29:42.104,(16.00978,-24.6514),181.4,(9.357995,-65.59865),312.7254
17:29:42.195,(15.98869,-25.53452),181.4,(9.347956,-66.2402),301.8614
17:29:42.311,(15.98559,-26.54019),181.4,(9.31396,-67.05946),297.0625
17:29:42.416,(16.49699,-27.37698),181.4,(9.329507,-67.93159),287.5982
17:29:42.509,(17.25661,-27.86111),181.4,(9.294906,-68.8176),287.3983
17:29:42.614,(18.22811,-28.21624),181.4,(9.232402,-69.84386),280.5999
17:29:42.701,(19.11387,-28.42491),181.4,(9.196205,-70.71379),278.4004
17:29:42.815,(20.1376,-28.5862),181.4,(9.162179,-71.69958),268.9361
17:29:42.893,(21.044,-28.68368),181.4,(9.195464,-72.58188),268.7362
17:29:43.003,(21.94889,-28.75632),181.4,(9.22332,-73.15203),257.8722
17:29:43.096,(22.98089,-28.81821),181.4,(9.411478,-73.07854),257.7388
17:29:43.214,(23.65134,-28.8306),181.4,(9.197193,-73.04571),266.2034
17:29:43.333,(24.03364,-28.79767),181.4,(9.24294,-73.16454),262.7376
17:29:43.421,(24.17467,-29.02162),181.4,(9.577704,-73.12698),253.2733
17:29:43.507,(24.21335,-29.89005),181.4,(9.971976,-73.11245),248.4079
17:29:43.629,(24.14467,-30.87088),181.4,(9.272171,-73.16426),254.9395
17:29:43.692,(24.0092,-31.6025),181.4,(9.513447,-73.01685),252.6734
17:29:43.830,(23.87726,-32.71204),181.4,(9.294275,-73.02599),239.2767
17:29:43.905,(23.81004,-33.57879),181.4,(9.652296,-72.99776),237.0772
17:29:44.015,(23.75536,-34.54554),181.4,(9.845953,-73.03917),223.6139
17:29:44.110,(23.72625,-35.10271),181.4,(9.239571,-73.0869),240.7429
17:29:44.219,(23.70935,-35.42616),181.4,(10.25143,-72.95474),235.2776
17:29:44.315,(23.70415,-35.5257),181.4,(11.052,-73.09216),234.4112
17:29:44.426,(23.70992,-35.28292),181.4,(11.41751,-73.03097),243.6088
17:29:44.516,(23.73115,-34.41374),181.4,(11.09371,-73.0417),238.0768
17:29:44.634,(23.75541,-33.42039),181.4,(10.0636,-73.08885),250.607
17:29:44.696,(23.77664,-32.55121),181.4,(9.266847,-73.05515),245.0751
17:29:44.801,(23.79787,-31.68201),181.4,(10.03297,-72.99115),233.5446
17:29:44.905,(23.82213,-30.68857),181.4,(10.58969,-73.00227),230.7453
17:29:45.026,(23.84578,-29.72048),181.4,(10.79165,-73.04492),217.9485
17:29:45.122,(23.85941,-29.16267),181.4,(11.51271,-73.09019),215.749
17:29:45.233,(23.86732,-28.83885),181.4,(12.40958,-73.08661),206.9512
17:29:45.333,(23.86975,-28.73915),181.4,(13.2623,-73.13342),201.4193
17:29:45.401,(23.86989,-28.73352),181.4,(14.17663,-73.14917),193.8878
17:29:45.502,(23.86989,-28.73347),181.4,(15.08328,-73.22462),183.8903
17:29:45.630,(23.86989,-28.73342),181.4,(16.11378,-73.14079),160.0296
17:29:45.703,(24.11825,-28.73944),181.4,(16.95506,-72.99375),149.5656
17:29:45.818,(25.15397,-28.76474),181.4,(17.95136,-72.76377),127.7044
17:29:45.912,(26.06309,-28.78695),181.4,(18.766,-72.47749),115.9074
17:29:46.022,(27.0968,-28.8122),181.4,(19.61035,-71.92377),94.71268
17:29:46.119,(28.01066,-28.83452),181.4,(20.27719,-71.36178),81.58266
17:29:46.214,(29.05179,-28.85993),181.4,(20.8946,-70.5611),58.38845
17:29:46.306,(29.95929,-28.8821),181.4,(21.36483,-69.81271),42.62989
17:29:46.428,(30.99893,-28.90717),181.4,(21.59563,-68.89906),20.13067
17:29:46.499,(31.9053,-28.929),181.4,(21.74045,-68.07471),23.66771
17:29:46.640,(32.94419,-28.95414),181.4,(22.09501,-67.35603),21.80338
17:29:46.699,(33.85573,-28.97629),181.4,(22.85871,-66.89954),28.67553
17:29:46.884,(34.63693,-29.37456),181.4,(23.72508,-66.20947),45.5089
17:29:46.925,(34.75875,-30.17232),181.4,(24.50399,-65.74616),50.42788
17:29:47.016,(34.68308,-31.163),181.4,(25.40975,-65.24116),45.25598
17:29:47.116,(34.64149,-31.90709),181.4,(25.97323,-64.99551),52.2099
17:29:47.248,(34.59217,-33.0239),184.5166,(25.9399,-65.08173),44.98549
17:29:47.340,(34.54711,-33.89218),184.6,(26.45476,-65.50168),50.53935
17:29:47.396,(34.46484,-34.7555),213.5983,(26.86523,-65.77199),27.45292
17:29:47.494,(34.16806,-35.69313),226.4286,(26.60075,-65.64823),16.26096
17:29:47.596,(33.73883,-36.44495),226.45,(25.53687,-65.82236),3.262921
17:29:47.747,(33.14602,-37.24055),226.45,(24.73685,-65.64892),16.42063
17:29:47.855,(32.49536,-37.99096),226.45,(24.3042,-64.9333),17.35491
17:29:47.900,(31.91069,-38.63448),220.1404,(24.31105,-64.05581),8.42485
17:29:48.030,(31.25226,-39.37867),219.6048,(24.22287,-63.09159),356.9466
17:29:48.121,(30.68514,-40.03771),218.65,(23.9325,-62.35812),356.7219
17:29:48.194,(30.13322,-40.70922),211.1023,(23.36054,-61.64357),347.1462
17:29:48.323,(29.54466,-41.50933),210.8618,(22.72079,-61.01102),344.9497
17:29:48.398,(29.05712,-42.2291),210.4213,(22.71985,-60.31062),7.372697
17:29:48.501,(28.5623,-42.99529),210.3999,(23.14913,-59.24465),18.52374
17:29:48.601,(28.30669,-43.39329),210.3999,(23.27017,-58.47428),10.82525
17:29:48.701,(28.16652,-43.61153),210.3999,(22.53899,-57.69065),9.352655
17:29:48.818,(28.13285,-43.66399),210.3999,(21.65203,-57.02976),3.865997
17:29:48.887,(28.13286,-43.66399),210.3999,(20.97517,-56.65984),357.5627
17:29:49.002,(28.13287,-43.66399),210.3999,(19.89368,-56.03151),346.7487
17:29:49.094,(28.38429,-43.23544),210.3999,(18.94138,-55.47707),343.2828
17:29:49.229,(28.88276,-42.38574),210.3998,(18.12068,-55.34917),332.4855
17:29:49.293,(29.32273,-41.63576),210.3999,(18.5974,-55.49387),325.6205
17:29:49.410,(29.82555,-40.77864),210.3999,(18.50325,-55.69666),313.4901
17:29:49.536,(30.26552,-40.02867),210.3999,(18.05115,-56.63276),313.2902
17:29:49.607,(30.76834,-39.17155),210.3999,(17.56636,-57.47498),303.8259
17:29:49.727,(31.2083,-38.42157),210.3999,(17.11179,-58.21202),299.6268
17:29:49.803,(31.64827,-37.6716),210.3999,(16.5195,-58.8658),308.7578
17:29:49.898,(32.10983,-36.88485),210.3999,(15.73769,-59.45396),308.6245
17:29:50.009,(32.37275,-36.43674),210.3999,(14.98376,-59.95931),315.8226
