,elapsed_time,EventType,BlueBallsLeft,PurpleBallsLeft,BlueLives,PurpleLives,Corner
2,0.0,S,0,0,3,3,0.0
3,1.094,PurpleDash,0,0,3,3,0.0
4,1.134,BluePickedUpBall,1,0,3,3,0.0
5,1.406,PurplePickedUpBall,1,1,3,3,0.0
6,1.629,PurplePickedUpBall,1,2,3,3,0.0
7,1.768,BlueThrewBall,0,2,3,3,0.0
8,1.986,PurplePickedUpBall,0,3,3,3,0.0
9,2.197,PurpleDash,0,3,3,3,0.0
10,2.875,PurplePickedUpBall,0,4,3,3,0.0
11,3.292,PurpleDash,0,4,3,3,0.0
12,3.83,BluePickedUpBall,1,4,3,3,0.0
13,3.9,BlueThrewBall,0,4,3,3,0.0
14,4.349,PurpleDash,0,4,3,3,0.0
15,5.041,PurpleThrewBall,0,3,3,3,0.0
16,5.423,PurpleDash,0,3,3,3,0.0
17,6.07,PurpleThrewBall,0,2,3,3,0.0
18,6.08,HitPurple,0,2,2,3,0.0
19,6.308,BluePickedUpBall,1,2,2,3,0.0
20,6.516,PurpleDash,1,2,2,3,0.0
21,7.096,PurplePickedUpBall,1,3,2,3,0.0
22,7.468,PurplePickedUpBall,1,4,2,3,0.0
23,7.558,PurpleDash,1,4,2,3,0.0
24,7.636,BlueThrewBall,0,4,2,3,0.0
25,8.32,BluePickedUpBall,1,4,2,3,0.0
26,8.719,BluePickedUpBall,2,4,2,3,0.0
27,8.758,PurpleDash,2,4,2,3,0.0
28,9.152,BlueThrewBall,1,4,2,3,0.0
29,9.424,BlueThrewBall,0,4,2,3,0.0
30,9.827,PurpleDash,0,4,2,3,0.0
31,10.429,PurpleThrewBall,0,3,2,3,0.0
32,10.46,HitPurple,0,3,1,3,0.0
33,10.849,PurplePickedUpBall,0,4,1,3,0.0
34,10.886,PurpleThrewBall,0,3,1,3,0.0
35,11.028,PurpleDash,0,3,1,3,0.0
36,12.081,PurpleDash,0,3,1,3,0.0
37,13.155,PurpleDash,0,3,1,3,0.0
38,14.002,BluePickedUpBall,1,3,1,3,0.0
39,14.24,BlueThrewBall,0,3,1,3,0.0
40,14.241,PurpleDash,0,3,1,3,0.0
41,14.653,PurpleThrewBall,0,2,1,3,0.0
42,14.814,BluePickedUpBall,1,2,1,3,0.0
43,15.095,BlueThrewBall,0,2,1,3,0.0
44,15.313,PurpleDash,0,2,1,3,0.0
45,16.509,PurpleDash,0,2,1,3,0.0
46,16.525,PurplePickedUpBall,0,3,1,3,0.0
47,16.608,PurplePickedUpBall,0,4,1,3,0.0
48,17.617,PurpleDash,0,4,1,3,0.0
49,18.692,PurpleDash,0,4,1,3,0.0
50,18.969,PurpleThrewBall,0,3,1,3,0.0
51,19.09,HitPurple,0,3,0,3,0.0
52,19.108,GameEnd,0,3,0,3,0.0
53,21.093,WinScreenStart,0,3,0,3,0.0
54,22.173,ResetScene,0,0,3,3,0.0
55,26.329,PurpleDash,0,0,3,3,0.0
56,27.387,PurpleDash,0,0,3,3,0.0
57,27.859,BluePickedUpBall,1,0,3,3,0.0
58,27.951,PurplePickedUpBall,1,1,3,3,0.0
59,28.086,BluePickedUpBall,2,1,3,3,0.0
60,28.453,PurpleDash,2,1,3,3,0.0
61,29.336,BlueThrewBall,1,1,3,3,0.0
62,29.524,PurpleDash,1,1,3,3,0.0
63,29.639,PurplePickedUpBall,1,2,3,3,0.0
64,30.153,PurpleThrewBall,1,1,3,3,0.0
65,30.354,HitPurple,1,1,2,3,0.0
66,30.537,PurplePickedUpBall,1,2,2,3,0.0
67,30.58,BlueThrewBall,0,2,2,3,0.0
68,30.75,PurpleThrewBall,0,1,2,3,0.0
69,30.854,BluePickedUpBall,1,1,2,3,0.0
70,30.855,PurpleDash,1,1,2,3,0.0
71,30.984,BlueThrewBall,0,1,2,3,0.0
72,32.06,PurpleDash,0,1,2,3,0.0
73,32.359,PurplePickedUpBall,0,2,2,3,0.0
74,33.176,PurpleDash,0,2,2,3,0.0
75,33.313,BluePickedUpBall,1,2,2,3,0.0
76,33.856,BlueThrewBall,0,2,2,3,0.0
77,34.309,PurpleDash,0,2,2,3,0.0
78,34.391,BluePickedUpBall,1,2,2,3,0.0
79,34.709,BlueThrewBall,0,2,2,3,0.0
80,35.398,PurplePickedUpBall,0,3,2,3,0.0
81,35.643,PurpleDash,0,3,2,3,0.0
82,35.95,PurplePickedUpBall,0,4,2,3,0.0
83,36.735,PurpleDash,0,4,2,3,0.0
84,36.923,BluePickedUpBall,1,4,2,3,0.0
85,37.655,BlueThrewBall,0,4,2,3,0.0
86,38.046,PurpleDash,0,4,2,3,0.0
87,39.128,PurpleDash,0,4,2,3,0.0
88,40.176,PurpleDash,0,4,2,3,0.0
89,41.255,PurpleDash,0,4,2,3,0.0
90,42.447,PurpleDash,0,4,2,3,0.0
91,42.64,PurpleThrewBall,0,3,2,3,0.0
92,42.712,BluePickedUpBall,1,3,2,3,0.0
93,43.052,PurplePickedUpBall,1,4,2,3,0.0
94,43.252,BlueThrewBall,0,4,2,3,0.0
95,43.34,PurpleThrewBall,0,3,2,3,0.0
96,43.5,HitPurple,0,3,1,3,0.0
97,43.51,PurpleDash,0,3,1,3,0.0
98,44.456,BluePickedUpBall,1,3,1,3,0.0
99,44.572,PurpleDash,1,3,1,3,0.0
100,45.389,BlueThrewBall,0,3,1,3,0.0
101,45.638,PurpleDash,0,3,1,3,0.0
102,45.698,PurplePickedUpBall,0,4,1,3,0.0
103,46.482,BluePickedUpBall,1,4,1,3,0.0
104,46.778,PurpleDash,1,4,1,3,0.0
105,47.25,PurpleThrewBall,1,3,1,3,0.0
106,47.354,HitPurple,1,3,0,3,0.0
107,47.363,GameEnd,0,3,0,3,0.0
108,49.555,WinScreenStart,0,3,0,3,0.0
109,50.169,PurplePickedUpBall,0,4,0,3,0.0
110,50.507,ResetScene,0,0,3,3,0.0
111,54.806,PurpleDash,0,0,3,3,0.0
112,54.926,PurplePickedUpBall,0,1,3,3,0.0
113,55.753,PurpleDash,0,1,3,3,0.0
114,55.953,PurpleThrewBall,0,0,3,3,0.0
115,55.958,BluePickedUpBall,1,0,3,3,0.0
116,56.048,BluePickedUpBall,2,0,3,3,0.0
117,56.349,BlueThrewBall,1,0,3,3,0.0
118,56.62,BluePickedUpBall,2,0,3,3,0.0
119,56.645,PurplePickedUpBall,2,1,3,3,0.0
120,56.738,PurplePickedUpBall,2,2,3,3,0.0
121,56.871,PurpleDash,2,2,3,3,0.0
122,57.003,PurpleThrewBall,2,1,3,3,0.0
123,57.274,BlueThrewBall,1,1,3,3,0.0
124,57.328,PurplePickedUpBall,1,2,3,3,0.0
125,57.39,BluePickedUpBall,2,2,3,3,0.0
126,57.541,BluePickedUpBall,3,2,3,3,0.0
127,57.734,BlueThrewBall,2,2,3,3,0.0
128,58.138,PurpleDash,2,2,3,3,0.0
129,58.536,BluePickedUpBall,3,2,3,3,0.0
130,59.209,PurpleDash,3,2,3,3,0.0
131,59.423,BlueThrewBall,2,2,3,3,0.0
132,59.735,BlueThrewBall,1,2,3,3,0.0
