,elapsed_time,EventType,BlueBallsLeft,PurpleBallsLeft,BlueLives,PurpleLives,Corner
2,0.0,S,0,0,3,3,0.0
3,0.053,BlueDash,0,0,3,3,0.0
4,0.642,BluePickedUpBall,1,0,3,3,0.0
5,1.083,PurpleDash,1,0,3,3,0.0
6,1.196,BlueDash,1,0,3,3,0.0
7,1.402,BluePickedUpBall,2,0,3,3,0.0
8,1.514,PurplePickedUpBall,2,1,3,3,0.0
9,2.143,PurpleDash,2,1,3,3,0.0
10,2.248,PurplePickedUpBall,2,2,3,3,0.0
11,2.348,BlueDash,2,2,3,3,0.0
12,2.352,PurplePickedUpBall,2,3,3,3,0.0
13,2.359,PurplePickedUpBall,2,4,3,3,0.0
14,2.468,PurpleThrewBall,2,3,3,3,0.0
15,2.571,PurplePickedUpBall,2,4,3,3,0.0
16,3.105,PurpleThrewBall,2,3,3,3,0.0
17,3.211,PurpleDash,2,3,3,3,0.0
18,3.614,BlueDash,2,3,3,3,0.0
19,3.624,PurpleThrewBall,2,2,3,3,0.0
20,4.309,PurpleThrewBall,2,1,3,3,0.0
21,4.416,PurpleDash,2,1,3,3,0.0
22,4.651,BlueDash,2,1,3,3,0.0
23,4.876,PurpleThrewBall,2,0,3,3,0.0
24,5.226,BlueThrewBall,1,0,3,3,0.0
25,5.462,PurpleDash,1,0,3,3,0.0
26,5.57,BluePickedUpBall,2,0,3,3,0.0
27,5.799,BlueDash,2,0,3,3,0.0
28,5.923,PurplePickedUpBall,2,1,3,3,0.0
29,6.603,PurpleDash,2,1,3,3,0.0
30,6.605,PurplePickedUpBall,2,2,3,3,0.0
31,6.922,BlueDash,2,2,3,3,0.0
32,6.926,BluePickedUpBall,3,2,3,3,0.0
33,7.04,BluePickedUpBall,4,2,3,3,0.0
34,7.168,PurpleThrewBall,4,1,3,3,0.0
35,7.639,PurpleThrewBall,4,0,3,3,0.0
36,7.65,PurpleDash,4,0,3,3,0.0
37,7.962,BlueDash,4,0,3,3,0.0
38,8.917,PurpleDash,4,0,3,3,0.0
39,9.116,BlueDash,4,0,3,3,0.0
40,10.118,PurpleDash,4,0,3,3,0.0
41,10.225,BlueDash,4,0,3,3,0.0
42,10.735,BlueThrewBall,3,0,3,3,0.0
43,10.838,BluePickedUpBall,4,0,3,3,0.0
44,11.168,PurpleDash,4,0,3,3,0.0
45,11.375,BlueDash,4,0,3,3,0.0
46,12.104,BlueThrewBall,3,0,3,3,0.0
47,12.306,PurpleDash,3,0,3,3,0.0
48,12.731,BlueDash,3,0,3,3,0.0
49,12.825,BluePickedUpBall,4,0,3,3,0.0
50,13.581,PurpleDash,4,0,3,3,0.0
51,13.902,BlueDash,4,0,3,3,0.0
52,14.961,BlueDash,4,0,3,3,0.0
53,15.221,PurplePickedUpBall,4,1,3,3,0.0
54,15.227,PurpleDash,4,1,3,3,0.0
55,15.426,PurpleThrewBall,4,0,3,3,0.0
56,16.059,BlueDash,4,0,3,3,0.0
57,16.173,BlueThrewBall,3,0,3,3,0.0
58,16.392,PurpleDash,3,0,3,3,0.0
59,17.151,BlueDash,3,0,3,3,0.0
60,17.241,BluePickedUpBall,4,0,3,3,0.0
61,17.452,PurpleDash,4,0,3,3,0.0
62,18.259,BlueDash,4,0,3,3,0.0
63,18.752,PurpleDash,4,0,3,3,0.0
64,19.15,PurplePickedUpBall,4,1,3,3,0.0
65,19.157,PurpleThrewBall,4,0,3,3,0.0
66,19.16,HitBlue,4,0,2,3,0.0
67,19.362,BlueDash,4,0,2,3,0.0
68,19.464,BlueThrewBall,3,0,2,3,0.0
69,19.784,PurpleDash,3,0,2,3,0.0
70,20.246,BluePickedUpBall,4,0,2,3,0.0
71,20.756,BlueDash,4,0,2,3,0.0
72,20.955,BlueThrewBall,3,0,2,3,0.0
73,20.955,PurpleDash,3,0,2,3,0.0
74,21.35,BlueThrewBall,2,0,2,3,0.0
75,21.965,BlueDash,2,0,2,3,0.0
76,22.073,PurpleDash,2,0,2,3,0.0
77,22.703,PurplePickedUpBall,2,1,2,3,0.0
78,22.801,BlueThrewBall,1,1,2,3,0.0
79,22.893,PurpleThrewBall,1,0,2,3,0.0
80,23.118,BlueDash,1,0,2,3,0.0
81,23.213,PurpleDash,1,0,2,3,0.0
82,24.21,BlueDash,1,0,2,3,0.0
83,24.22,PurpleDash,1,0,2,3,0.0
84,24.332,BluePickedUpBall,2,0,2,3,0.0
85,24.529,BluePickedUpBall,3,0,2,3,0.0
86,25.357,BlueDash,3,0,2,3,0.0
87,25.357,PurpleDash,3,0,2,3,0.0
88,26.362,BlueDash,3,0,2,3,0.0
89,26.624,PurpleDash,3,0,2,3,0.0
90,26.959,BlueThrewBall,2,0,2,3,0.0
91,27.561,BlueDash,2,0,2,3,0.0
92,27.662,BlueThrewBall,1,0,2,3,0.0
93,27.662,PurpleDash,1,0,2,3,0.0
94,28.528,BlueThrewBall,0,0,2,3,0.0
95,28.634,BlueDash,0,0,2,3,0.0
96,28.84,PurpleDash,0,0,2,3,0.0
97,29.791,BlueDash,0,0,2,3,0.0
98,29.794,BluePickedUpBall,1,0,2,3,0.0
99,29.9,PurpleDash,1,0,2,3,0.0
100,30.295,BluePickedUpBall,2,0,2,3,0.0
101,30.942,PurplePickedUpBall,2,1,2,3,0.0
102,30.947,PurpleThrewBall,2,0,2,3,0.0
103,31.041,BlueDash,2,0,2,3,0.0
104,31.041,PurpleDash,2,0,2,3,0.0
105,31.452,BluePickedUpBall,3,0,2,3,0.0
106,31.879,PurplePickedUpBall,3,1,2,3,0.0
107,31.985,BlueThrewBall,2,1,2,3,0.0
108,31.985,PurpleThrewBall,2,0,2,3,0.0
109,32.103,BlueDash,2,0,2,3,0.0
110,32.119,PurpleDash,2,0,2,3,0.0
111,32.402,BlueThrewBall,1,0,2,3,0.0
