Time: 14:45:04.411, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 14:46:12.060, Winner: Blue, Blue lives left: 2, Purple lives left: 0
Time: 14:46:30.259, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 14:47:02.112, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 14:48:14.743, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 14:48:45.100, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 14:49:14.274, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 14:49:32.590, Winner: Blue, Blue lives left: 3, Purple lives left: 0
Time: 14:49:52.590, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 14:50:04.644, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 14:50:31.666, Winner: Blue, Blue lives left: 2, Purple lives left: 0
Time: 14:51:02.993, Winner: Blue, Blue lives left: 3, Purple lives left: 0
Time: 14:51:17.328, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 14:51:34.427, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 14:51:51.658, Winner: Blue, Blue lives left: 2, Purple lives left: 0
Time: 14:52:16.700, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 14:52:30.616, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 14:52:43.936, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 14:53:03.768, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 14:53:15.875, Winner: Blue, Blue lives left: 2, Purple lives left: 0
Time: 14:53:36.617, Winner: Blue, Blue lives left: 2, Purple lives left: 0
Time: 14:53:53.335, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 14:54:06.591, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 14:54:18.873, Winner: Blue, Blue lives left: 3, Purple lives left: 0
Time: 14:54:31.090, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 14:54:44.635, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 14:55:07.127, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 14:55:26.790, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 14:55:44.364, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 14:56:02.614, Winner: Blue, Blue lives left: 2, Purple lives left: 0
Time: 14:56:27.237, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 14:56:42.824, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 14:56:55.486, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 14:57:06.971, Winner: Blue, Blue lives left: 2, Purple lives left: 0
Time: 14:57:51.352, Winner: Blue, Blue lives left: 2, Purple lives left: 0
Time: 14:58:16.435, Winner: Blue, Blue lives left: 2, Purple lives left: 0
Time: 14:58:39.002, Winner: Blue, Blue lives left: 2, Purple lives left: 0
Time: 14:59:00.847, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 14:59:10.904, Winner: Blue, Blue lives left: 2, Purple lives left: 0
Time: 14:59:31.997, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 14:59:44.425, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 15:00:16.996, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 15:00:30.744, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 15:00:47.273, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 15:01:13.475, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 15:01:37.868, Winner: Blue, Blue lives left: 3, Purple lives left: 0
Time: 15:01:59.734, Winner: Blue, Blue lives left: 2, Purple lives left: 0
Time: 15:02:11.166, Winner: Blue, Blue lives left: 3, Purple lives left: 0
Time: 15:02:36.964, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 15:03:00.057, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 15:03:17.596, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 15:03:31.708, Winner: Blue, Blue lives left: 2, Purple lives left: 0
Time: 15:04:02.232, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 15:04:13.291, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 15:04:43.950, Winner: Blue, Blue lives left: 1, Purple lives left: 0
