Time: 14:10:36.432, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 14:10:57.687, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 14:11:26.826, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 14:11:43.945, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 14:12:11.703, Winner: Blue, Blue lives left: 3, Purple lives left: 0
Time: 14:12:43.484, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 14:13:09.581, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 14:13:20.470, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 14:13:39.119, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 14:14:18.857, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 14:14:42.649, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 14:15:10.686, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 14:15:29.727, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 14:15:51.628, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 14:16:17.581, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 14:16:51.604, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 14:17:08.878, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 14:17:32.495, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 14:17:48.226, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 14:18:08.102, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 14:18:21.567, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 14:18:36.953, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 14:19:00.171, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 14:19:16.163, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 14:19:28.650, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 14:19:46.709, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 14:20:02.620, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 14:20:19.855, Winner: Purple, Blue lives left: 0, Purple lives left: 1
