Time: 13:13:44.120, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 13:14:06.233, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 13:15:07.974, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 13:15:39.436, Winner: Blue, Blue lives left: 2, Purple lives left: 0
Time: 13:16:40.501, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 13:16:56.960, Winner: Purple, Blue lives left: 0, Purple lives left: 3
Time: 13:17:12.359, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 13:17:34.030, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 13:17:47.844, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 13:18:02.405, Winner: Purple, Blue lives left: 0, Purple lives left: 3
