Time: 21:10:13.469, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 21:10:34.004, Winner: Blue, Blue lives left: 2, Purple lives left: 0
Time: 21:10:49.374, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 21:11:00.258, Winner: Blue, Blue lives left: 3, Purple lives left: 0
Time: 21:11:21.063, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 21:11:33.313, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 21:11:53.010, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 21:12:07.271, Winner: Blue, Blue lives left: 2, Purple lives left: 0
Time: 21:12:28.491, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 21:13:01.679, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 21:13:12.959, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 21:13:37.195, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 21:13:48.355, Winner: Blue, Blue lives left: 2, Purple lives left: 0
Time: 21:14:17.322, Winner: Blue, Blue lives left: 2, Purple lives left: 0
Time: 21:14:52.300, Winner: Blue, Blue lives left: 2, Purple lives left: 0
Time: 21:15:14.681, Winner: Blue, Blue lives left: 2, Purple lives left: 0
Time: 21:15:28.575, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 21:15:40.693, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 21:16:03.024, Winner: Blue, Blue lives left: 2, Purple lives left: 0
Time: 21:16:23.882, Winner: Blue, Blue lives left: 2, Purple lives left: 0
Time: 21:16:51.344, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 21:17:03.861, Winner: Blue, Blue lives left: 2, Purple lives left: 0
Time: 21:17:28.876, Winner: Blue, Blue lives left: 2, Purple lives left: 0
Time: 21:18:00.666, Winner: Purple, Blue lives left: 0, Purple lives left: 2
Time: 21:18:45.089, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 21:19:01.713, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 21:19:14.902, Winner: Blue, Blue lives left: 1, Purple lives left: 0
Time: 21:19:27.251, Winner: Blue, Blue lives left: 2, Purple lives left: 0
Time: 21:19:41.687, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 21:19:53.085, Winner: Purple, Blue lives left: 0, Purple lives left: 1
Time: 21:20:18.994, Winner: Blue, Blue lives left: 1, Purple lives left: 0
