Timestamp,(Position_Blue_X,Position_Blue_Y),Rotation_Blue,(Position_Purple_X,Position_Purple_Y),Rotation_Purple
21:49:40.720,(16,-24),180,(15.31534,-68.94115),7.998001
21:49:46.470,(15.98389,-23.57113),177.85,(15.63243,-68.7146),7.998001
21:49:46.594,(15.95243,-22.73293),177.85,(16.30944,-67.99573),25.99351
21:49:46.750,(15.9342,-22.24759),177.85,(16.79633,-67.24944),35.99103
21:49:46.894,(15.92038,-21.87913),183.4484,(17.25473,-66.3427),56.65254
21:49:46.899,(15.91237,-21.66578),190.65,(17.67219,-65.61128),67.98304
21:49:47.014,(15.90629,-21.52612),191.2,(18.40401,-65.21663),69.98254
21:49:47.127,(16.53924,-21.65212),191.2,(19.21136,-64.84946),61.98454
21:49:47.263,(17.56209,-21.85522),191.3,(20.01122,-63.81683),45.32204
21:49:47.269,(18.33008,-22.00794),191.3,(20.45634,-63.18031),35.99104
21:49:47.403,(19.47259,-22.23638),191.55,(20.7782,-61.90027),15.32954
21:49:47.543,(20.36578,-22.41632),191.55,(20.83261,-60.87547),3.999042
21:49:47.659,(21.38121,-22.62197),191.55,(20.83357,-59.72921),4.665542
21:49:47.788,(22.27388,-22.80335),191.55,(20.8655,-58.68075),16.66253
21:49:47.815,(23.2944,-23.01114),191.55,(20.81881,-57.61759),17.32903
21:49:47.963,(24.18328,-23.19238),191.5499,(21.08929,-56.38486),5.99853
21:49:48.075,(25.16827,-23.41978),191.5499,(21.39992,-55.48055),6.665018
21:49:48.255,(25.60896,-24.07905),191.55,(21.48715,-54.76833),18.66202
21:49:48.265,(25.798,-25.04551),191.5499,(21.30828,-53.54173),19.32852
21:49:48.377,(25.81929,-25.91254),191.5499,(21.04642,-52.78487),7.998021
21:49:48.485,(25.75087,-26.90298),191.5499,(20.33966,-51.52041),8.664524
21:49:48.590,(25.64341,-27.76554),191.55,(19.8894,-50.71719),20.66153
21:49:48.715,(25.48927,-28.74712),191.55,(19.65836,-49.43328),21.32803
21:49:48.845,(25.32945,-29.60324),191.55,(19.37841,-48.56348),9.997527
21:49:48.856,(24.41894,-29.872),191.55,(20.0594,-47.87439),10.66403
21:49:48.947,(23.51486,-29.9117),191.55,(21.6664,-47.29399),22.66102
21:49:49.042,(22.5782,-29.62197),191.55,(22.88632,-46.85337),1.999518
21:49:49.139,(22.14597,-28.92045),191.55,(23.77302,-46.60034),350.669
21:49:49.234,(22.49951,-28.02388),191.5499,(24.63227,-46.20618),352.002
21:49:49.326,(23.24119,-27.49752),191.5499,(25.65701,-45.78788),340.6715
21:49:49.433,(24.07726,-27.02873),191.55,(26.18912,-45.43897),342.0045
21:49:49.520,(24.90093,-26.63692),191.55,(26.13368,-44.54766),330.674
21:49:49.637,(26.03426,-26.37884),191.5499,(25.57203,-43.44175),333.34
21:49:49.741,(26.93975,-26.33007),191.5499,(24.96996,-42.6695),345.337
21:49:49.844,(27.97794,-26.37077),191.5499,(24.43081,-41.97362),346.0035
21:49:49.940,(28.88187,-26.45762),191.5499,(23.57116,-41.67937),334.673
21:49:50.049,(29.91158,-26.59672),191.5499,(22.66791,-41.20403),358.0005
21:49:50.154,(30.68725,-26.71859),191.5499,(21.91189,-40.54613),346.67
21:49:50.283,(30.2943,-26.61364),191.5499,(21.20102,-39.80279),7.331537
21:49:50.391,(29.41005,-26.41962),191.5499,(20.82734,-38.87769),17.99554
21:49:50.490,(28.38792,-26.20124),191.55,(20.4286,-37.85706),41.32304
21:49:50.586,(27.49506,-26.01344),191.55,(20.37688,-37.30235),29.99254
21:49:50.687,(26.47652,-25.80132),191.55,(19.16665,-35.71732),30.65904
21:49:50.789,(25.58871,-25.61739),191.5499,(18.32497,-34.67274),41.98954
21:49:50.931,(24.6077,-25.4149),191.55,(17.75222,-33.96648),42.65605
21:49:50.940,(24.07056,-25.30411),191.55,(18.39767,-33.81375),54.65305
21:49:51.040,(23.76041,-25.2401),191.55,(19.4076,-33.69448),32.65855
