Timestamp,(Position_Blue_X,Position_Blue_Y),Rotation_Blue,(Position_Purple_X,Position_Purple_Y),Rotation_Purple
11:24:28.226,(16.21922,-23.97696),174.0015,(15.20679,-68.80693),7.998001
11:24:33.646,(17.09073,-25.53031),169.336,(14.69492,-67.98895),7.998001
11:24:33.775,(18.62287,-27.67992),170.669,(14.02135,-66.32201),21.99449
11:24:33.784,(19.36167,-28.71645),160.005,(13.69909,-65.51365),28.65949
11:24:33.890,(19.70665,-29.3983),176.001,(13.78803,-65.16058),25.327
11:24:33.988,(18.77806,-30.21136),184.6655,(14.43375,-65.46361),31.992
11:24:34.101,(18.15877,-30.99908),182.666,(15.56799,-65.74468),46.655
11:24:34.203,(18.32198,-31.04753),172.6685,(16.46077,-65.94862),54.653
11:24:34.307,(19.61446,-30.96485),153.34,(17.39905,-65.88956),74.648
11:24:34.416,(20.19945,-31.38797),164.004,(17.89406,-65.34742),83.979
11:24:34.519,(21.11912,-32.22035),144.009,(19.17926,-65.25798),69.316
11:24:34.622,(21.79355,-32.7194),132.6785,(20.00378,-65.11534),61.318
11:24:34.720,(22.94364,-33.29965),112.017,(20.70827,-64.31987),44.6555
11:24:34.821,(23.81685,-33.5165),102.686,(20.65168,-63.54315),35.3245
11:24:34.922,(24.81352,-33.21226),86.02352,(20.12189,-62.69912),14.663
11:24:35.029,(25.55882,-32.72681),77.35902,(19.75613,-62.01962),3.332509
11:24:35.126,(25.84291,-32.20403),80.69152,(19.30424,-60.98915),3.999009
11:24:35.225,(25.56958,-32.06294),71.36052,(19.37907,-60.33867),15.996
11:24:35.327,(26.02694,-31.73323),72.02703,(20.26514,-59.87717),16.6625
11:24:35.425,(25.94759,-31.77478),84.02402,(20.14054,-59.32972),5.331998
11:24:35.526,(25.62877,-31.83501),62.69603,(19.4207,-58.69576),5.998498
11:24:35.634,(26.08257,-31.84623),74.69303,(19.10717,-57.85808),17.329
11:24:35.739,(26.00362,-31.90224),52.69853,(19.02584,-56.91005),17.9955
11:24:35.841,(25.77128,-32.20287),64.69553,(19.07088,-56.06987),29.9925
