Timestamp,(Position_Blue_X,Position_Blue_Y),Rotation_Blue,(Position_Purple_X,Position_Purple_Y),Rotation_Purple
15:52:32.892,(16,-24),180,(15.04201,-68.94101),350.0681
15:52:37.529,(16.00982,-23.55009),181.2499,(14.57797,-69.19017),357.9995
15:52:37.632,(16.02812,-22.71151),181.2499,(14.10463,-69.05824),10.93127
15:52:37.695,(16.03657,-22.32408),181.2499,(14.86442,-68.51712),15.20332
15:52:37.816,(16.14741,-22.09967),181.2499,(16.06555,-67.81207),27.36153
15:52:37.916,(17.15808,-22.01076),181.25,(17.05519,-67.40205),28.88335
15:52:38.023,(18.20767,-21.96679),181.25,(18.11986,-67.21089),39.07318
15:52:38.117,(19.12005,-21.94892),181.25,(19.02579,-67.15298),40.60612
15:52:38.234,(20.1386,-22.032),181.25,(20.10494,-67.51256),47.40441
15:52:38.322,(20.89429,-22.39746),181.25,(20.99777,-67.81834),50.93685
15:52:38.431,(21.40458,-23.20601),181.25,(21.94723,-68.07016),43.73865
15:52:38.522,(21.65741,-24.03322),181.25,(22.39288,-67.8903),31.31539
15:52:38.620,(21.81892,-25.0119),181.25,(23.16898,-67.0065),28.1417
15:52:38.718,(21.89397,-25.87766),181.25,(23.55089,-66.24139),14.37858
15:52:38.835,(21.92595,-26.80189),181.25,(23.49043,-65.15384),351.4533
15:52:38.917,(21.94115,-27.67151),181.25,(23.21766,-64.19464),345.9149
15:52:39.028,(22.30484,-28.62325),181.25,(22.76547,-63.29845),332.418
15:52:39.117,(22.77021,-29.25218),181.25,(22.14932,-62.87356),329.4403
15:52:39.225,(23.64096,-29.98584),181.25,(21.19405,-62.26995),335.3401
15:52:39.322,(24.44242,-30.45074),181.25,(20.55452,-61.61862),331.1084
15:52:39.425,(24.96621,-31.26553),181.25,(20.11281,-60.82607),352.2604
15:52:39.528,(25.22621,-32.09024),181.25,(19.84161,-59.63802),345.3644
15:52:39.612,(25.21576,-32.95939),181.25,(19.51897,-58.39244),355.1463
15:52:39.720,(24.7464,-33.87402),181.25,(19.34909,-57.46471),6.332609
15:52:39.831,(24.4106,-34.77647),181.25,(18.93619,-56.54882),13.94599
15:52:39.946,(24.25497,-35.63084),181.25,(18.80619,-55.71733),23.51553
15:52:40.038,(24.14096,-36.61752),181.25,(19.22094,-55.08298),6.122597
15:52:40.095,(24.08384,-37.31056),181.25,(19.76961,-54.47283),17.45206
15:52:40.222,(24.0405,-37.68121),181.25,(20.45153,-53.74435),12.4555
15:52:40.314,(24.04564,-36.81171),181.25,(20.72553,-52.90007),21.40234
15:52:40.448,(24.05798,-35.81807),181.25,(20.62077,-51.85383),2.471863
15:52:40.519,(24.07216,-34.94873),181.25,(20.1328,-50.90011),358.9292
15:52:40.636,(24.0906,-33.9552),181.25,(19.74027,-50.13381),359.43
15:52:40.701,(24.10538,-33.21006),181.25,(19.18991,-49.58115),356.4816
15:52:40.862,(24.12844,-32.09233),181.25,(17.9462,-48.85173),19.97449
15:52:40.935,(24.04564,-31.34299),181.25,(17.24077,-48.28307),15.59113
15:52:41.028,(23.38301,-30.42076),181.25,(16.36441,-47.38403),22.5406
15:52:41.138,(22.89122,-29.70183),181.25,(15.75909,-46.72855),17.21841
15:52:41.258,(23.86725,-27.6964),181.25,(15.36165,-45.90982),34.89509
15:52:41.334,(24.41954,-26.56162),181.25,(15.28442,-44.97355),24.96595
15:52:41.429,(24.53196,-25.78398),181.25,(15.21936,-44.0927),8.763167
15:52:41.522,(23.68225,-25.20968),181.25,(15.09245,-43.05465),3.267709
15:52:41.620,(22.83925,-24.87877),181.25,(15.24117,-42.13491),28.92107
15:52:41.724,(21.83395,-24.62877),181.25,(15.58564,-41.13948),35.06059
15:52:41.817,(20.93522,-24.48358),181.25,(14.84874,-40.45959),29.26532
15:52:41.929,(19.89955,-24.36779),181.25,(14.06187,-39.77603),19.93573
15:52:42.025,(18.99673,-24.29586),181.25,(13.7993,-39.3525),30.26808
15:52:42.120,(18.08743,-24.24073),181.25,(14.3608,-39.36212),35.14791
15:52:42.236,(16.92512,-24.18777),181.25,(14.548,-40.16981),43.27568
15:52:42.332,(16.01407,-24.15469),181.25,(15.12522,-40.82448),46.83977
15:52:42.429,(14.97198,-24.1222),181.25,(15.91794,-41.33187),62.30256
15:52:42.563,(14.06522,-24.09704),181.25,(16.4358,-41.77133),69.16751
15:52:42.615,(13.15304,-24.07355),181.25,(16.84236,-42.47181),84.03045
15:52:42.720,(12.11676,-24.0482),181.25,(17.33895,-43.22215),72.83324
15:52:42.815,(11.24105,-24.02739),181.25,(18.02616,-43.17171),69.70069
15:52:42.919,(10.57565,-24.01174),181.25,(19.3562,-42.95148),75.16598
15:52:43.035,(10.25155,-24.00409),181.25,(20.16322,-42.67809),51.97179
15:52:43.116,(10.15155,-24.00169),181.25,(20.03246,-41.98897),41.50774
15:52:43.229,(10.14584,-24.0015),181.25,(19.91201,-41.22796),56.30404
15:52:43.320,(10.14582,-24.00145),181.25,(19.90641,-40.59032),45.83997
15:52:43.423,(10.14579,-24.0014),181.25,(19.46441,-39.57218),40.64128
15:52:43.526,(10.14577,-24.00136),181.25,(19.24206,-38.75819),24.17875
15:52:43.617,(10.14575,-24.0013),181.25,(19.57989,-38.04865),33.64305
15:52:43.747,(10.14572,-24.00126),181.25,(20.37548,-37.38538),19.8465
15:52:43.821,(10.78311,-24.01515),181.25,(21.10064,-36.84016),11.9818
15:52:43.924,(11.68638,-24.03484),181.25,(21.66253,-36.08716),16.84725
15:52:44.039,(12.73141,-24.05765),181.25,(22.41376,-35.31688),12.98155
15:52:44.120,(13.6429,-24.07751),181.25,(23.13934,-34.78995),15.8475
