Timestamp,EventType,BlueBallsLeft,PurpleBallsLeft,BlueLives,PurpleLives,Corner
16:43:48.758,Init,0,3,3,0
16:43:48.758,ResetScene,0,0,3,3,0
16:43:50.974,S,0,0,3,3,0
16:43:51.026,PurpleDash,0,0,3,3,0
16:43:51.662,PurplePickedUpBall,0,1,3,3,0
16:43:51.781,PurpleThrewBall,0,0,3,3,0
16:43:51.849,PurplePickedUpBall,0,1,3,3,0
16:43:52.060,PurplePickedUpBall,0,2,3,3,0
16:43:52.153,PurpleDash,0,2,3,3,0
16:43:52.254,PurplePickedUpBall,0,3,3,3,0
16:43:52.680,BluePickedUpBall,1,3,3,3,0
16:43:53.102,PurplePickedUpBall,1,4,3,3,0
16:43:53.252,PurpleDash,1,4,3,3,0
16:43:54.363,PurpleDash,1,4,3,3,0
16:43:55.433,PurpleDash,1,4,3,3,0
16:43:55.980,PurpleThrewBall,1,3,3,3,0
16:43:56.337,PurplePickedUpBall,1,4,3,3,0
16:43:56.509,PurpleThrewBall,1,3,3,3,0
16:43:56.511,PurpleDash,1,3,3,3,0
16:43:57.568,PurpleDash,1,3,3,3,0
16:43:58.628,PurpleDash,1,3,3,3,0
16:43:58.717,PurpleThrewBall,1,2,3,3,0
16:43:59.824,PurpleDash,1,2,3,3,0
16:44:00.024,PurpleThrewBall,1,1,3,3,0
16:44:00.296,PurpleThrewBall,1,0,3,3,0
16:44:00.740,PurplePickedUpBall,1,1,3,3,0
16:44:00.779,PurpleThrewBall,1,0,3,3,0
16:44:00.883,PurplePickedUpBall,1,1,3,3,0
16:44:00.889,PurpleDash,1,1,3,3,0
16:44:01.038,PurpleThrewBall,1,0,3,3,0
16:44:01.050,HitBlue,1,0,2,3,0
16:44:01.304,PurplePickedUpBall,1,1,2,3,0
16:44:01.373,PurpleThrewBall,1,0,2,3,0
16:44:01.379,HitBlue,1,0,1,3,0
16:44:02.230,PurplePickedUpBall,1,1,1,3,0
16:44:02.287,PurpleDash,1,1,1,3,0
16:44:02.900,PurpleThrewBall,1,0,1,3,0
16:44:03.051,BluePickedUpBall,2,0,1,3,0
16:44:03.396,PurpleDash,2,0,1,3,0
16:44:03.495,PurplePickedUpBall,2,1,1,3,0
16:44:03.647,PurpleThrewBall,2,0,1,3,0
16:44:04.588,PurpleDash,2,0,1,3,0
16:44:04.809,BluePickedUpBall,3,0,1,3,0
16:44:05.650,PurpleDash,3,0,1,3,0
16:44:06.768,PurplePickedUpBall,3,1,1,3,0
16:44:06.790,PurpleDash,3,1,1,3,0
16:44:07.376,PurplePickedUpBall,3,2,1,3,0
16:44:07.829,PurpleDash,3,2,1,3,0
16:44:08.902,PurpleDash,3,2,1,3,0
16:44:09.963,PurpleDash,3,2,1,3,0
16:44:10.563,PurpleThrewBall,3,1,1,3,0
16:44:11.017,PurpleDash,3,1,1,3,0
16:44:12.302,PurpleThrewBall,3,0,1,3,0
16:44:12.303,PurpleDash,3,0,1,3,0
16:44:12.306,BluePickedUpBall,4,0,1,3,0
16:44:13.337,BlueThrewBall,3,0,1,3,0
16:44:13.554,PurpleDash,3,0,1,3,0
16:44:14.621,PurpleDash,3,0,1,3,0
16:44:14.709,PurplePickedUpBall,3,1,1,3,0
16:44:15.749,PurpleDash,3,1,1,3,0
16:44:16.825,PurpleDash,3,1,1,3,0
16:44:17.378,PurplePickedUpBall,3,2,1,3,0
16:44:17.631,PurpleThrewBall,3,1,1,3,0
16:44:17.895,PurpleDash,3,1,1,3,0
16:44:17.972,PurpleThrewBall,3,0,1,3,0
16:44:19.016,PurpleDash,3,0,1,3,0
16:44:20.165,PurpleDash,3,0,1,3,0
16:44:20.247,PurplePickedUpBall,3,1,1,3,0
16:44:20.306,PurpleThrewBall,3,0,1,3,0
16:44:20.450,HitBlue,3,0,0,3,0
16:44:20.468,GameEnd,0,0,0,3,0
16:44:21.340,PurpleDash,0,0,0,3,0
16:44:22.465,WinScreenStart,0,0,0,3,0
16:44:22.486,PurpleDash,0,0,0,3,0
16:44:22.662,PurplePickedUpBall,0,1,0,3,0
16:44:23.561,PurpleDash,0,1,0,3,0
16:44:24.621,PurpleThrewBall,0,0,0,3,0
16:44:24.626,PurplePickedUpBall,0,1,0,3,0
16:44:25.005,PurpleDash,0,1,0,3,0
16:44:26.083,PurpleDash,0,1,0,3,0
16:44:27.145,PurpleDash,0,1,0,3,0
16:44:27.468,PurpleThrewBall,0,0,0,3,0
16:44:28.410,PurpleDash,0,0,0,3,0
16:44:29.522,PurpleDash,0,0,0,3,0
16:44:29.662,PurplePickedUpBall,0,1,0,3,0
16:44:30.341,PurpleThrewBall,0,0,0,3,0
16:44:30.576,PurpleDash,0,0,0,3,0
16:44:31.637,PurpleDash,0,0,0,3,0
16:44:32.709,PurpleDash,0,0,0,3,0
16:44:33.853,PurpleDash,0,0,0,3,0
16:44:34.885,PurplePickedUpBall,0,1,0,3,0
16:44:34.920,PurpleDash,0,1,0,3,0
16:44:35.977,PurpleDash,0,1,0,3,0
16:44:36.236,PurpleThrewBall,0,0,0,3,0
16:44:36.573,ResetScene,0,0,3,3,0
16:44:41.158,PurpleDash,0,0,3,3,0
16:44:42.359,PurpleDash,0,0,3,3,0
16:44:42.735,BluePickedUpBall,1,0,3,3,0
16:44:43.551,PurpleDash,1,0,3,3,0
16:44:44.150,PurplePickedUpBall,1,1,3,3,0
16:44:44.633,PurpleDash,1,1,3,3,0
16:44:44.704,PurplePickedUpBall,1,2,3,3,0
16:44:44.942,PurplePickedUpBall,1,3,3,3,0
16:44:45.753,PurpleDash,1,3,3,3,0
16:44:46.267,PurplePickedUpBall,1,4,3,3,0
16:44:46.552,PurpleThrewBall,1,3,3,3,0
16:44:46.821,PurpleDash,1,3,3,3,0
16:44:46.901,PurpleThrewBall,1,2,3,3,0
16:44:47.947,PurpleDash,1,2,3,3,0
16:44:48.706,BluePickedUpBall,2,2,3,3,0
16:44:49.042,PurpleDash,2,2,3,3,0
16:44:50.088,PurpleThrewBall,2,1,3,3,0
16:44:50.389,PurpleDash,2,1,3,3,0
16:44:51.501,PurpleDash,2,1,3,3,0
16:44:51.823,PurpleThrewBall,2,0,3,3,0
16:44:52.558,PurpleDash,2,0,3,3,0
16:44:52.941,BluePickedUpBall,3,0,3,3,0
16:44:53.653,PurpleDash,3,0,3,3,0
16:44:54.126,BluePickedUpBall,4,0,3,3,0
16:44:54.250,PurplePickedUpBall,4,1,3,3,0
16:44:54.700,PurpleDash,4,1,3,3,0
16:44:55.758,PurpleDash,4,1,3,3,0
16:44:56.045,PurpleThrewBall,4,0,3,3,0
16:44:56.840,PurpleDash,4,0,3,3,0
16:44:57.953,PurpleDash,4,0,3,3,0
16:44:58.958,PurplePickedUpBall,4,1,3,3,0
16:44:59.082,PurpleDash,4,1,3,3,0
