Timestamp,EventType,BlueBallsLeft,PurpleBallsLeft,BlueLives,PurpleLives,Corner
13:34:11.636,Init,0,3,3,0
13:34:11.636,ResetScene,0,0,3,3,0
13:34:13.312,S,0,0,3,3,0
13:34:14.166,PurplePickedUpBall,0,1,3,3,0
13:34:14.582,PurpleThrewBall,0,0,3,3,0
13:34:15.343,PurplePickedUpBall,0,1,3,3,0
13:34:15.718,PurpleThrewBall,0,0,3,3,0
13:34:16.362,PurplePickedUpBall,0,1,3,3,0
13:34:16.735,PurplePickedUpBall,0,2,3,3,0
13:34:17.866,PurplePickedUpBall,0,3,3,3,0
13:34:18.326,PurpleThrewBall,0,2,3,3,0
13:34:18.370,BluePickedUpBall,1,2,3,3,0
13:34:18.856,PurpleThrewBall,1,1,3,3,0
13:34:19.187,BluePickedUpBall,2,1,3,3,0
13:34:19.451,PurplePickedUpBall,2,2,3,3,0
13:34:20.367,BluePickedUpBall,3,2,3,3,0
13:34:20.543,PurplePickedUpBall,3,3,3,3,0
13:34:20.820,PurplePickedUpBall,3,4,3,3,0
13:34:22.588,PurpleThrewBall,3,3,3,3,0
13:34:22.860,PurpleThrewBall,3,2,3,3,0
13:34:22.864,BluePickedUpBall,4,2,3,3,0
13:34:22.870,HitBlue,4,2,2,3,0
13:34:23.011,BlueThrewBall,3,2,2,3,0
13:34:23.180,PurpleThrewBall,3,1,2,3,0
13:34:23.222,HitBlue,3,1,1,3,0
13:34:23.583,PurpleThrewBall,3,0,1,3,0
13:34:24.556,BluePickedUpBall,4,0,1,3,0
13:34:25.303,PurplePickedUpBall,4,1,1,3,0
13:34:25.719,PurpleThrewBall,4,0,1,3,0
13:34:28.280,PurplePickedUpBall,4,1,1,3,0
13:34:28.813,PurplePickedUpBall,4,2,1,3,0
13:34:29.644,PurpleThrewBall,4,1,1,3,0
13:34:30.587,PurpleThrewBall,4,0,1,3,0
13:34:32.817,BlueThrewBall,3,0,1,3,0
