,elapsed_time,EventType,BlueBallsLeft,PurpleBallsLeft,BlueLives,PurpleLives,Corner
978,0.0,ResetScene,0,0,3,3,0.0
979,4.033,FinishCountDown,0,0,3,3,0.0
980,4.659,BluePickedUpBall,1,0,3,3,0.0
981,4.885,BluePickedUpBall,2,0,3,3,0.0
982,4.958,PurplePickedUpBall,2,1,3,3,0.0
983,5.41,PurplePickedUpBall,2,2,3,3,0.0
984,6.604,PurplePickedUpBall,2,3,3,3,0.0
985,7.354,PurplePickedUpBall,2,4,3,3,0.0
986,9.368,PurpleThrewBall,2,3,3,3,0.0
987,9.414,HitBlue,2,3,2,3,0.0
988,9.479,BluePickedUpBall,3,3,2,3,0.0
989,9.658,BlueThrewBall,2,3,2,3,0.0
990,9.883,PurpleThrewBall,2,2,2,3,0.0
991,9.907,HitBlue,2,2,1,3,0.0
992,10.121,BlueThrewBall,1,2,1,3,0.0
993,10.534,BluePickedUpBall,2,2,1,3,0.0
994,10.843,BlueThrewBall,1,2,1,3,0.0
995,10.986,PurpleThrewBall,1,1,1,3,0.0
996,11.367,PurpleThrewBall,1,0,1,3,0.0
997,11.675,BlueThrewBall,0,0,1,3,0.0
998,12.264,BluePickedUpBall,1,0,1,3,0.0
999,13.054,BlueThrewBall,0,0,1,3,0.0
1000,15.193,BlueDash,0,0,1,3,0.0
1001,15.503,PurplePickedUpBall,0,1,1,3,0.0
1002,15.514,BluePickedUpBall,1,1,1,3,0.0
1003,15.956,PurplePickedUpBall,1,2,1,3,0.0
1004,18.206,PurplePickedUpBall,1,3,1,3,0.0
1005,18.319,BlueDash,1,3,1,3,0.0
1006,19.526,BluePickedUpBall,2,3,1,3,0.0
1007,19.744,BlueThrewBall,1,3,1,3,0.0
1008,20.041,PurpleThrewBall,1,2,1,3,0.0
1009,20.118,BlueThrewBall,0,2,1,3,0.0
1010,20.882,PurplePickedUpBall,0,3,1,3,0.0
1011,21.666,BlueDash,0,3,1,3,0.0
1012,22.258,PurplePickedUpBall,0,4,1,3,0.0
1013,23.927,BlueDash,0,4,1,3,0.0
1014,24.316,BluePickedUpBall,1,4,1,3,0.0
1015,24.72,PurpleThrewBall,1,3,1,3,0.0
1016,24.809,HitBlue,1,3,0,3,0.0
1017,24.814,GameEnd,0,3,0,3,0.0
1018,26.811,WinScreenStart,0,3,0,3,0.0
