,elapsed_time,EventType,BlueBallsLeft,PurpleBallsLeft,BlueLives,PurpleLives,Corner
3,0.0,S,0,0,3,3,0.0
4,0.059,PurpleDash,0,0,3,3,0.0
5,1.196,PurpleDash,0,0,3,3,0.0
6,1.821,PurplePickedUpBall,0,1,3,3,0.0
7,1.98,PurplePickedUpBall,0,2,3,3,0.0
8,2.002,PurpleThrewBall,0,1,3,3,0.0
9,2.268,PurpleDash,0,1,3,3,0.0
10,2.394,PurpleThrewBall,0,0,3,3,0.0
11,3.458,PurpleDash,0,0,3,3,0.0
12,4.027,PurplePickedUpBall,0,1,3,3,0.0
13,4.597,PurpleDash,0,1,3,3,0.0
14,5.025,PurplePickedUpBall,0,2,3,3,0.0
15,5.925,PurpleDash,0,2,3,3,0.0
16,7.108,PurplePickedUpBall,0,3,3,3,0.0
17,7.172,PurplePickedUpBall,0,4,3,3,0.0
18,7.257,PurpleDash,0,4,3,3,0.0
19,7.733,PurpleThrewBall,0,3,3,3,0.0
20,8.076,PurpleThrewBall,0,2,3,3,0.0
21,8.46,PurpleDash,0,2,3,3,0.0
22,8.682,BluePickedUpBall,1,2,3,3,0.0
23,8.861,PurpleThrewBall,1,1,3,3,0.0
24,9.261,PurpleThrewBall,1,0,3,3,0.0
25,9.525,PurpleDash,1,0,3,3,0.0
26,10.42,PurplePickedUpBall,1,1,3,3,0.0
27,10.52,PurpleThrewBall,1,0,3,3,0.0
28,10.655,PurpleDash,1,0,3,3,0.0
29,11.718,PurpleDash,1,0,3,3,0.0
30,12.863,PurpleDash,1,0,3,3,0.0
31,12.995,PurplePickedUpBall,1,1,3,3,0.0
32,13.069,PurpleThrewBall,1,0,3,3,0.0
33,13.127,HitBlue,1,0,2,3,0.0
34,13.99,PurpleDash,1,0,2,3,0.0
35,14.235,PurplePickedUpBall,1,1,2,3,0.0
36,15.064,PurpleDash,1,1,2,3,0.0
37,15.487,PurplePickedUpBall,1,2,2,3,0.0
38,16.129,PurpleDash,1,2,2,3,0.0
39,16.326,PurpleThrewBall,1,1,2,3,0.0
40,17.187,PurpleDash,1,1,2,3,0.0
41,17.791,PurpleThrewBall,1,0,2,3,0.0
42,18.522,PurpleDash,1,0,2,3,0.0
43,19.219,PurplePickedUpBall,1,1,2,3,0.0
44,19.725,PurpleDash,1,1,2,3,0.0
45,20.614,BlueThrewBall,0,1,2,3,0.0
46,20.859,PurpleDash,0,1,2,3,0.0
47,21.661,PurpleThrewBall,0,0,2,3,0.0
48,21.723,HitBlue,0,0,1,3,0.0
49,21.767,BluePickedUpBall,1,0,1,3,0.0
50,22.189,PurpleDash,1,0,1,3,0.0
51,23.385,PurpleDash,1,0,1,3,0.0
52,23.451,PurplePickedUpBall,1,1,1,3,0.0
53,24.45,PurpleDash,1,1,1,3,0.0
54,25.52,PurpleDash,1,1,1,3,0.0
55,26.849,PurpleDash,1,1,1,3,0.0
56,28.057,PurpleDash,1,1,1,3,0.0
57,28.523,PurpleThrewBall,1,0,1,3,0.0
58,29.18,PurpleDash,1,0,1,3,0.0
59,30.32,PurpleDash,1,0,1,3,0.0
60,31.259,PurplePickedUpBall,1,1,1,3,0.0
61,31.659,PurpleDash,1,1,1,3,0.0
62,31.997,PurpleThrewBall,1,0,1,3,0.0
63,32.717,PurpleDash,1,0,1,3,0.0
64,33.782,PurpleDash,1,0,1,3,0.0
65,34.921,PurpleDash,1,0,1,3,0.0
66,36.189,PurpleDash,1,0,1,3,0.0
67,37.261,PurpleDash,1,0,1,3,0.0
68,38.449,PurpleDash,1,0,1,3,0.0
69,38.496,BlueThrewBall,0,0,1,3,0.0
70,39.52,PurpleDash,0,0,1,3,0.0
71,40.078,PurplePickedUpBall,0,1,1,3,0.0
72,40.583,PurpleDash,0,1,1,3,0.0
73,40.673,PurplePickedUpBall,0,2,1,3,0.0
74,41.383,PurplePickedUpBall,0,3,1,3,0.0
75,41.651,PurpleDash,0,3,1,3,0.0
76,42.318,PurplePickedUpBall,0,4,1,3,0.0
77,42.984,PurpleDash,0,4,1,3,0.0
78,43.579,PurpleThrewBall,0,3,1,3,0.0
79,44.051,PurpleDash,0,3,1,3,0.0
80,45.118,PurpleDash,0,3,1,3,0.0
81,45.12,PurplePickedUpBall,0,4,1,3,0.0
82,45.198,PurpleThrewBall,0,3,1,3,0.0
83,45.449,PurpleThrewBall,0,2,1,3,0.0
84,46.185,PurpleDash,0,2,1,3,0.0
85,47.248,PurpleDash,0,2,1,3,0.0
86,47.819,PurplePickedUpBall,0,3,1,3,0.0
87,48.31,PurpleThrewBall,0,2,1,3,0.0
88,48.312,PurpleDash,0,2,1,3,0.0
89,49.441,PurpleDash,0,2,1,3,0.0
90,50.585,PurpleDash,0,2,1,3,0.0
91,51.641,PurpleDash,0,2,1,3,0.0
92,52.187,PurpleThrewBall,0,1,1,3,0.0
93,52.784,PurpleDash,0,1,1,3,0.0
94,53.846,PurpleDash,0,1,1,3,0.0
95,53.854,PurplePickedUpBall,0,2,1,3,0.0
96,54.026,PurplePickedUpBall,0,3,1,3,0.0
97,54.913,PurpleThrewBall,0,2,1,3,0.0
98,54.915,PurpleDash,0,2,1,3,0.0
99,56.313,PurpleDash,0,2,1,3,0.0
100,56.656,PurpleThrewBall,0,1,1,3,0.0
101,57.385,PurpleDash,0,1,1,3,0.0
102,58.42,PurplePickedUpBall,0,2,1,3,0.0
103,58.453,PurpleDash,0,2,1,3,0.0
104,59.218,PurplePickedUpBall,0,3,1,3,0.0
105,59.378,PurpleThrewBall,0,2,1,3,0.0
106,59.51,PurpleDash,0,2,1,3,0.0
107,60.048,PurpleThrewBall,0,1,1,3,0.0
108,60.289,PurplePickedUpBall,0,2,1,3,0.0
109,60.58,PurpleDash,0,2,1,3,0.0
110,60.846,PurpleThrewBall,0,1,1,3,0.0
111,61.642,PurpleDash,0,1,1,3,0.0
112,62.664,BluePickedUpBall,1,1,1,3,0.0
113,62.714,PurpleDash,1,1,1,3,0.0
114,63.289,BlueThrewBall,0,1,1,3,0.0
115,63.453,PurpleThrewBall,0,0,1,3,0.0
116,63.909,PurpleDash,0,0,1,3,0.0
117,65.315,PurpleDash,0,0,1,3,0.0
118,66.383,PurpleDash,0,0,1,3,0.0
119,66.431,PurplePickedUpBall,0,1,1,3,0.0
120,66.509,PurpleThrewBall,0,0,1,3,0.0
121,66.528,HitBlue,0,0,0,3,0.0
122,66.538,GameEnd,0,0,0,3,0.0
123,67.545,PurpleDash,0,0,0,3,0.0
124,68.534,WinScreenStart,0,0,0,3,0.0
125,82.546,ResetScene,0,0,3,3,0.0
126,86.555,FinishCountDown,0,0,3,3,0.0
127,86.823,PurpleDash,0,0,3,3,0.0
128,87.828,PurplePickedUpBall,0,1,3,3,0.0
129,87.952,PurplePickedUpBall,0,2,3,3,0.0
130,88.032,PurplePickedUpBall,0,3,3,3,0.0
131,88.081,PurpleThrewBall,0,2,3,3,0.0
132,88.159,PurpleDash,0,2,3,3,0.0
133,88.615,PurpleThrewBall,0,1,3,3,0.0
134,88.695,BluePickedUpBall,1,1,3,3,0.0
135,89.415,PurpleDash,1,1,3,3,0.0
136,90.249,PurplePickedUpBall,1,2,3,3,0.0
137,90.501,PurplePickedUpBall,1,3,3,3,0.0
138,90.548,PurpleDash,1,3,3,3,0.0
139,91.618,PurpleDash,1,3,3,3,0.0
140,92.143,PurplePickedUpBall,1,4,3,3,0.0
141,92.578,BluePickedUpBall,2,4,3,3,0.0
142,92.688,PurpleDash,2,4,3,3,0.0
143,92.707,BluePickedUpBall,3,4,3,3,0.0
144,93.125,BluePickedUpBall,4,4,3,3,0.0
145,93.284,PurpleThrewBall,4,3,3,3,0.0
146,93.681,PurpleThrewBall,4,2,3,3,0.0
147,93.733,BlueThrewBall,3,2,3,3,0.0
148,93.924,HitPurple,3,2,3,2,0.0
149,94.083,PurpleThrewBall,3,1,3,2,0.0
150,94.147,PurpleDash,3,1,3,2,0.0
151,94.227,BluePickedUpBall,4,1,3,2,0.0
152,94.292,PurplePickedUpBall,4,2,3,2,0.0
153,94.596,BlueThrewBall,3,2,3,2,0.0
154,95.293,PurpleThrewBall,3,1,3,2,0.0
155,95.294,PurpleDash,3,1,3,2,0.0
156,95.36,BluePickedUpBall,4,1,3,2,0.0
157,95.419,BlueThrewBall,3,1,3,2,0.0
158,95.544,PurpleThrewBall,3,0,3,2,0.0
159,95.785,HitBlue,3,0,2,2,0.0
160,96.484,PurpleDash,3,0,2,2,0.0
161,97.543,BluePickedUpBall,4,0,2,2,0.0
162,97.558,PurpleDash,4,0,2,2,0.0
163,98.292,PurplePickedUpBall,4,1,2,2,0.0
164,98.627,PurpleDash,4,1,2,2,0.0
165,99.364,PurplePickedUpBall,4,2,2,2,0.0
166,99.487,PurpleThrewBall,4,1,2,2,0.0
167,99.813,PurpleDash,4,1,2,2,0.0
168,99.887,BlueThrewBall,3,1,2,2,0.0
169,100.224,PurpleThrewBall,3,0,2,2,0.0
170,100.896,PurpleDash,3,0,2,2,0.0
171,102.023,PurpleDash,3,0,2,2,0.0
172,103.071,BlueThrewBall,2,0,2,2,0.0
173,103.091,PurpleDash,2,0,2,2,0.0
174,104.151,PurpleDash,2,0,2,2,0.0
175,104.26,PurplePickedUpBall,2,1,2,2,0.0
176,104.823,PurpleThrewBall,2,0,2,2,0.0
177,104.986,BlueThrewBall,1,0,2,2,0.0
178,105.213,PurpleDash,1,0,2,2,0.0
179,106.253,BlueThrewBall,0,0,2,2,0.0
180,107.012,PurpleDash,0,0,2,2,0.0
181,107.929,BlueDash,0,0,2,2,0.0
182,107.932,PurplePickedUpBall,0,1,2,2,0.0
183,108.085,PurpleDash,0,1,2,2,0.0
184,109.146,PurpleDash,0,1,2,2,0.0
185,109.288,PurpleThrewBall,0,0,2,2,0.0
186,109.783,PurplePickedUpBall,0,1,2,2,0.0
187,110.017,PurpleThrewBall,0,0,2,2,0.0
188,110.554,PurpleDash,0,0,2,2,0.0
189,111.567,PurplePickedUpBall,0,1,2,2,0.0
190,111.617,PurpleDash,0,1,2,2,0.0
191,112.349,BluePickedUpBall,1,1,2,2,0.0
192,112.42,PurpleThrewBall,1,0,2,2,0.0
193,112.873,PurpleDash,1,0,2,2,0.0
194,114.007,PurpleDash,1,0,2,2,0.0
195,115.076,PurpleDash,1,0,2,2,0.0
196,115.312,BluePickedUpBall,2,0,2,2,0.0
197,115.379,BluePickedUpBall,3,0,2,2,0.0
198,115.98,PurplePickedUpBall,3,1,2,2,0.0
199,116.208,PurpleThrewBall,3,0,2,2,0.0
200,116.209,PurpleDash,3,0,2,2,0.0
201,116.259,BluePickedUpBall,4,0,2,2,0.0
202,116.616,BlueThrewBall,3,0,2,2,0.0
203,117.272,PurpleDash,3,0,2,2,0.0
204,118.284,BlueThrewBall,2,0,2,2,0.0
205,118.346,PurpleDash,2,0,2,2,0.0
206,119.673,PurpleDash,2,0,2,2,0.0
207,120.226,BlueThrewBall,1,0,2,2,0.0
208,120.807,PurpleDash,1,0,2,2,0.0
209,121.047,BlueThrewBall,0,0,2,2,0.0
210,121.877,PurpleDash,0,0,2,2,0.0
211,122.513,BlueDash,0,0,2,2,0.0
212,122.941,PurpleDash,0,0,2,2,0.0
213,124.078,PurpleDash,0,0,2,2,0.0
214,124.177,BluePickedUpBall,1,0,2,2,0.0
215,125.144,PurpleDash,1,0,2,2,0.0
216,125.995,BlueThrewBall,0,0,2,2,0.0
217,126.207,PurpleDash,0,0,2,2,0.0
218,126.243,PurplePickedUpBall,0,1,2,2,0.0
219,126.748,PurpleThrewBall,0,0,2,2,0.0
220,127.484,PurpleDash,0,0,2,2,0.0
221,127.551,BluePickedUpBall,1,0,2,2,0.0
222,127.6,PurplePickedUpBall,1,1,2,2,0.0
223,128.206,PurpleThrewBall,1,0,2,2,0.0
224,128.549,PurpleDash,1,0,2,2,0.0
225,128.85,BluePickedUpBall,2,0,2,2,0.0
226,129.679,PurpleDash,2,0,2,2,0.0
227,130.154,BluePickedUpBall,3,0,2,2,0.0
228,130.177,BluePickedUpBall,4,0,2,2,0.0
229,130.743,PurpleDash,4,0,2,2,0.0
230,131.81,PurpleDash,4,0,2,2,0.0
231,132.883,PurpleDash,4,0,2,2,0.0
232,134.206,PurpleDash,4,0,2,2,0.0
233,134.27,BlueThrewBall,3,0,2,2,0.0
234,134.727,BlueThrewBall,2,0,2,2,0.0
235,135.271,PurpleDash,2,0,2,2,0.0
236,135.354,BlueThrewBall,1,0,2,2,0.0
237,136.337,PurpleDash,1,0,2,2,0.0
238,137.405,PurpleDash,1,0,2,2,0.0
239,137.789,BlueThrewBall,0,0,2,2,0.0
240,138.469,PurpleDash,0,0,2,2,0.0
241,138.484,PurplePickedUpBall,0,1,2,2,0.0
242,138.72,BluePickedUpBall,1,1,2,2,0.0
243,139.134,PurpleThrewBall,1,0,2,2,0.0
244,139.226,HitBlue,1,0,1,2,0.0
245,139.227,BluePickedUpBall,2,0,1,2,0.0
246,139.492,BlueDash,2,0,1,2,0.0
247,139.542,PurpleDash,2,0,1,2,0.0
248,140.458,BlueThrewBall,1,0,1,2,0.0
249,140.61,PurpleDash,1,0,1,2,0.0
250,141.672,PurpleDash,1,0,1,2,0.0
251,142.016,BlueThrewBall,0,0,1,2,0.0
252,142.386,PurplePickedUpBall,0,1,1,2,0.0
253,142.811,PurpleDash,0,1,1,2,0.0
254,142.914,BlueDash,0,1,1,2,0.0
255,143.347,PurpleThrewBall,0,0,1,2,0.0
256,143.417,HitBlue,0,0,0,2,0.0
257,143.421,GameEnd,0,0,0,2,0.0
258,143.841,PurpleDash,0,0,0,2,0.0
259,144.558,PurplePickedUpBall,0,1,0,2,0.0
260,144.769,PurplePickedUpBall,0,2,0,2,0.0
261,144.897,PurpleThrewBall,0,1,0,2,0.0
262,144.977,PurpleDash,0,1,0,2,0.0
263,145.417,WinScreenStart,0,1,0,2,0.0
264,156.439,ResetScene,0,0,3,3,0.0
265,160.475,FinishCountDown,0,0,3,3,0.0
266,160.492,PurpleDash,0,0,3,3,0.0
267,161.545,PurpleDash,0,0,3,3,0.0
268,161.655,PurplePickedUpBall,0,1,3,3,0.0
269,161.795,BluePickedUpBall,1,1,3,3,0.0
270,161.99,PurplePickedUpBall,1,2,3,3,0.0
271,162.61,PurpleDash,1,2,3,3,0.0
272,162.612,PurplePickedUpBall,1,3,3,3,0.0
273,162.706,BluePickedUpBall,2,3,3,3,0.0
274,162.931,BluePickedUpBall,3,3,3,3,0.0
275,162.977,PurplePickedUpBall,3,4,3,3,0.0
276,163.476,PurpleThrewBall,3,3,3,3,0.0
277,163.839,BluePickedUpBall,4,3,3,3,0.0
278,164.003,PurpleDash,4,3,3,3,0.0
279,164.373,PurplePickedUpBall,4,4,3,3,0.0
280,165.071,PurpleDash,4,4,3,3,0.0
281,165.275,PurpleThrewBall,4,3,3,3,0.0
282,166.149,PurpleDash,4,3,3,3,0.0
283,166.298,PurpleThrewBall,4,2,3,3,0.0
284,166.803,PurpleThrewBall,4,1,3,3,0.0
285,167.273,PurpleThrewBall,4,0,3,3,0.0
286,167.274,PurpleDash,4,0,3,3,0.0
287,168.345,BlueThrewBall,3,0,3,3,0.0
288,168.417,PurpleDash,3,0,3,3,0.0
289,169.214,BluePickedUpBall,4,0,3,3,0.0
290,169.35,BlueThrewBall,3,0,3,3,0.0
291,169.472,PurpleDash,3,0,3,3,0.0
292,170.608,PurpleDash,3,0,3,3,0.0
293,171.404,PurplePickedUpBall,3,1,3,3,0.0
294,171.81,PurpleDash,3,1,3,3,0.0
295,171.916,PurplePickedUpBall,3,2,3,3,0.0
296,172.169,BluePickedUpBall,4,2,3,3,0.0
297,172.205,PurpleThrewBall,4,1,3,3,0.0
298,172.874,PurpleDash,4,1,3,3,0.0
299,173.005,PurpleThrewBall,4,0,3,3,0.0
