,elapsed_time,EventType,BlueBallsLeft,PurpleBallsLeft,BlueLives,PurpleLives,Corner
2,0.0,S,0,0,3,3,0.0
3,0.085,PurpleDash,0,0,3,3,0.0
4,1.07,FinishCountDown,0,0,3,3,0.0
5,1.211,PurpleDash,0,0,3,3,0.0
6,1.808,PurplePickedUpBall,0,1,3,3,0.0
7,2.009,BluePickedUpBall,1,1,3,3,0.0
8,2.275,PurpleDash,1,1,3,3,0.0
9,2.415,PurpleThrewBall,1,0,3,3,0.0
10,2.65,BluePickedUpBall,2,0,3,3,0.0
11,2.716,BluePickedUpBall,3,0,3,3,0.0
12,3.405,PurpleDash,3,0,3,3,0.0
13,3.407,PurplePickedUpBall,3,1,3,3,0.0
14,3.839,PurplePickedUpBall,3,2,3,3,0.0
15,4.48,PurpleDash,3,2,3,3,0.0
16,4.89,PurplePickedUpBall,3,3,3,3,0.0
17,5.413,PurplePickedUpBall,3,4,3,3,0.0
18,5.541,PurpleThrewBall,3,3,3,3,0.0
19,5.542,PurpleDash,3,3,3,3,0.0
20,6.149,PurpleThrewBall,3,2,3,3,0.0
21,6.613,PurpleDash,3,2,3,3,0.0
22,6.838,BluePickedUpBall,4,2,3,3,0.0
23,7.473,PurpleThrewBall,4,1,3,3,0.0
24,7.524,HitBlue,4,1,2,3,0.0
25,7.673,PurpleDash,4,1,2,3,0.0
26,7.705,PurplePickedUpBall,4,2,2,3,0.0
27,7.743,PurpleThrewBall,4,1,2,3,0.0
28,7.791,HitBlue,4,1,1,3,0.0
29,8.004,PurpleThrewBall,4,0,1,3,0.0
30,8.076,BlueThrewBall,3,0,1,3,0.0
31,8.879,PurpleDash,3,0,1,3,0.0
32,9.931,PurpleDash,3,0,1,3,0.0
33,10.289,PurplePickedUpBall,3,1,1,3,0.0
34,11.138,PurpleDash,3,1,1,3,0.0
35,11.957,PurplePickedUpBall,3,2,1,3,0.0
36,12.203,PurpleDash,3,2,1,3,0.0
37,13.262,PurpleDash,3,2,1,3,0.0
38,14.34,PurpleDash,3,2,1,3,0.0
39,14.352,PurplePickedUpBall,3,3,1,3,0.0
40,14.599,PurpleThrewBall,3,2,1,3,0.0
41,15.4,PurpleDash,3,2,1,3,0.0
42,15.669,PurpleThrewBall,3,1,1,3,4.0
43,16.196,PurpleThrewBall,3,0,1,3,4.0
44,16.535,PurpleDash,3,0,1,3,4.0
45,17.734,PurpleDash,3,0,1,3,0.0
46,18.798,PurpleDash,3,0,1,3,0.0
47,19.041,PurplePickedUpBall,3,1,1,3,0.0
48,19.428,BlueThrewBall,2,1,1,3,0.0
49,19.531,PurpleThrewBall,2,0,1,3,0.0
50,19.846,BlueThrewBall,1,0,1,3,0.0
51,19.865,PurpleDash,1,0,1,3,0.0
52,20.265,BlueThrewBall,0,0,1,3,0.0
53,20.291,PurplePickedUpBall,0,1,1,3,0.0
54,20.337,PurpleThrewBall,0,0,1,3,0.0
55,21.004,PurpleDash,0,0,1,3,0.0
56,22.214,PurpleDash,0,0,1,3,0.0
57,23.405,PurpleDash,0,0,1,3,0.0
58,23.753,BluePickedUpBall,1,0,1,3,0.0
59,24.474,PurpleDash,1,0,1,3,0.0
60,25.317,BlueThrewBall,0,0,1,3,0.0
61,25.534,PurpleDash,0,0,1,3,0.0
62,26.86,PurpleDash,0,0,1,3,0.0
63,28.069,PurpleDash,0,0,1,3,0.0
64,28.304,BluePickedUpBall,1,0,1,3,0.0
65,29.069,BlueThrewBall,0,0,1,3,0.0
66,29.083,HitPurple,0,0,1,2,0.0
67,29.198,PurpleDash,0,0,1,2,0.0
68,29.29,BluePickedUpBall,1,0,1,2,0.0
69,30.329,PurpleDash,1,0,1,2,0.0
70,31.669,PurpleDash,1,0,1,2,0.0
71,32.663,BlueThrewBall,0,0,1,2,0.0
72,32.675,HitPurple,0,0,1,1,0.0
73,32.746,PurpleDash,0,0,1,1,0.0
74,33.113,PurplePickedUpBall,0,1,1,1,0.0
75,33.202,PurpleThrewBall,0,0,1,1,0.0
76,33.278,HitBlue,0,0,0,1,0.0
77,33.286,GameEnd,0,0,0,1,0.0
78,33.759,PurpleDash,0,0,0,1,0.0
79,34.893,PurpleDash,0,0,0,1,0.0
80,35.282,WinScreenStart,0,0,0,1,0.0
81,44.308,ResetScene,0,0,3,3,0.0
82,48.339,FinishCountDown,0,0,3,3,0.0
83,48.361,PurpleDash,0,0,3,3,0.0
84,49.649,PurpleDash,0,0,3,3,0.0
85,50.251,BluePickedUpBall,1,0,3,3,0.0
86,50.332,BluePickedUpBall,2,0,3,3,0.0
87,50.716,PurpleDash,2,0,3,3,0.0
88,50.846,PurplePickedUpBall,2,1,3,3,0.0
89,51.792,PurpleDash,2,1,3,3,0.0
90,52.318,PurpleThrewBall,2,0,3,3,0.0
91,52.856,PurpleDash,2,0,3,3,0.0
92,53.921,PurpleDash,2,0,3,3,0.0
93,54.025,BluePickedUpBall,3,0,3,3,0.0
94,54.56,PurplePickedUpBall,3,1,3,3,0.0
95,54.975,PurplePickedUpBall,3,2,3,3,0.0
96,55.058,PurpleDash,3,2,3,3,0.0
97,55.122,BluePickedUpBall,4,2,3,3,0.0
98,55.473,BlueThrewBall,3,2,3,3,0.0
99,55.636,HitPurple,3,2,3,2,0.0
100,55.718,PurpleThrewBall,3,1,3,2,0.0
101,56.079,BlueThrewBall,2,1,3,2,0.0
102,56.259,PurpleDash,2,1,3,2,0.0
103,57.314,PurpleDash,2,1,3,2,0.0
104,57.382,BlueThrewBall,1,1,3,2,0.0
105,57.58,PurpleThrewBall,1,0,3,2,0.0
106,57.953,BluePickedUpBall,2,0,3,2,0.0
107,58.378,PurpleDash,2,0,3,2,0.0
108,59.046,BlueThrewBall,1,0,3,2,0.0
109,59.445,PurpleDash,1,0,3,2,0.0
110,61.246,PurpleDash,1,0,3,2,0.0
111,62.446,PurpleDash,1,0,3,2,0.0
112,62.849,PurplePickedUpBall,1,1,3,2,0.0
113,63.38,PurpleThrewBall,1,0,3,2,0.0
114,63.512,PurpleDash,1,0,3,2,0.0
115,64.583,PurpleDash,1,0,3,2,0.0
116,65.645,PurpleDash,1,0,3,2,0.0
117,66.728,PurpleDash,1,0,3,2,0.0
118,67.798,BluePickedUpBall,2,0,3,2,0.0
119,67.92,PurpleDash,2,0,3,2,0.0
120,67.922,PurplePickedUpBall,2,1,3,2,0.0
121,68.38,PurpleThrewBall,2,0,3,2,0.0
122,68.479,BluePickedUpBall,3,0,3,2,0.0
123,69.308,PurpleDash,3,0,3,2,0.0
124,70.384,PurpleDash,3,0,3,2,0.0
125,71.584,PurpleDash,3,0,3,2,0.0
126,71.784,BlueThrewBall,2,0,3,2,0.0
127,71.867,PurplePickedUpBall,2,1,3,2,0.0
128,72.321,PurpleThrewBall,2,0,3,2,0.0
129,72.538,PurplePickedUpBall,2,1,3,2,0.0
