,elapsed_time,EventType,BlueBallsLeft,PurpleBallsLeft,BlueLives,PurpleLives,Corner
2,0.0,S,0,0,3,3,0.0
3,0.096,PurpleDash,0,0,3,3,0.0
4,1.361,BluePickedUpBall,1,0,3,3,0.0
5,1.805,PurpleDash,1,0,3,3,0.0
6,3.272,BluePickedUpBall,2,0,3,3,0.0
7,4.241,BluePickedUpBall,3,0,3,3,0.0
8,4.504,PurpleDash,3,0,3,3,0.0
9,5.445,BluePickedUpBall,4,0,3,3,0.0
10,5.598,PurpleDash,4,0,3,3,0.0
11,6.332,PurplePickedUpBall,4,1,3,3,0.0
12,6.409,BlueThrewBall,3,1,3,3,0.0
13,6.749,PurpleDash,3,1,3,3,0.0
14,6.752,PurplePickedUpBall,3,2,3,3,0.0
15,6.81,PurplePickedUpBall,3,3,3,3,0.0
16,7.188,PurplePickedUpBall,3,4,3,3,0.0
17,7.208,BlueThrewBall,2,4,3,3,0.0
18,7.61,PurpleThrewBall,2,3,3,3,0.0
19,8.524,PurpleDash,2,3,3,3,0.0
20,9.568,PurpleDash,2,3,3,3,0.0
21,9.705,BlueThrewBall,1,3,3,3,0.0
22,10.52,PurplePickedUpBall,1,4,3,3,0.0
23,10.679,PurpleThrewBall,1,3,3,3,0.0
24,10.68,PurpleDash,1,3,3,3,0.0
25,11.726,PurpleDash,1,3,3,3,0.0
26,12.064,PurpleThrewBall,1,2,3,3,0.0
27,12.69,PurpleThrewBall,1,1,3,3,0.0
28,12.815,PurpleDash,1,1,3,3,0.0
29,13.644,PurplePickedUpBall,1,2,3,3,0.0
30,13.86,PurpleDash,1,2,3,3,0.0
31,14.921,PurpleDash,1,2,3,3,0.0
32,15.707,BlueThrewBall,0,2,3,3,0.0
33,15.943,HitPurple,0,2,3,2,0.0
34,16.139,PurpleDash,0,2,3,2,0.0
35,17.619,PurpleDash,0,2,3,2,0.0
36,18.321,BluePickedUpBall,1,2,3,2,0.0
37,18.678,PurpleDash,1,2,3,2,0.0
38,18.683,PurplePickedUpBall,1,3,3,2,0.0
39,19.172,PurplePickedUpBall,1,4,3,2,0.0
40,19.462,BlueThrewBall,0,4,3,2,0.0
41,19.54,PurpleThrewBall,0,3,3,2,0.0
42,19.854,PurpleDash,0,3,3,2,0.0
43,20.827,PurpleDash,0,3,3,2,0.0
44,20.937,PurpleThrewBall,0,2,3,2,0.0
45,21.26,BluePickedUpBall,1,2,3,2,0.0
46,21.462,PurpleThrewBall,1,1,3,2,0.0
47,22.22,PurpleDash,1,1,3,2,0.0
48,23.276,PurpleDash,1,1,3,2,0.0
49,24.329,PurpleDash,1,1,3,2,0.0
50,25.027,PurplePickedUpBall,1,2,3,2,0.0
51,25.913,PurpleThrewBall,1,1,3,2,0.0
52,25.914,PurpleDash,1,1,3,2,0.0
53,26.121,HitBlue,1,1,2,2,0.0
54,27.014,BluePickedUpBall,2,1,2,2,0.0
55,27.019,PurpleThrewBall,2,0,2,2,0.0
56,27.147,PurpleDash,2,0,2,2,0.0
57,27.528,BluePickedUpBall,3,0,2,2,0.0
58,28.222,PurpleDash,3,0,2,2,1.0
59,29.239,BluePickedUpBall,4,0,2,2,0.0
60,29.533,BlueThrewBall,3,0,2,2,0.0
61,29.598,PurpleDash,3,0,2,2,0.0
62,29.766,HitPurple,3,0,2,1,0.0
63,30.208,BlueThrewBall,2,0,2,1,0.0
64,30.648,PurpleDash,2,0,2,1,0.0
65,30.977,BlueThrewBall,1,0,2,1,0.0
66,32.552,PurpleDash,1,0,2,1,0.0
67,32.868,BlueThrewBall,0,0,2,1,0.0
68,33.629,PurpleDash,0,0,2,1,0.0
69,34.872,PurpleDash,0,0,2,1,0.0
70,35.923,PurpleDash,0,0,2,1,2.0
71,36.611,BluePickedUpBall,1,0,2,1,2.0
72,36.894,BluePickedUpBall,2,0,2,1,2.0
73,36.954,PurpleDash,2,0,2,1,2.0
74,37.01,BluePickedUpBall,3,0,2,1,2.0
75,38.154,PurpleDash,3,0,2,1,2.0
76,38.335,BlueThrewBall,2,0,2,1,0.0
77,39.095,BlueThrewBall,1,0,2,1,0.0
78,39.182,PurpleDash,1,0,2,1,0.0
79,40.064,PurplePickedUpBall,1,1,2,1,0.0
80,40.264,PurpleDash,1,1,2,1,0.0
81,40.268,BluePickedUpBall,2,1,2,1,0.0
82,41.324,PurpleDash,2,1,2,1,0.0
83,41.819,PurpleThrewBall,2,0,2,1,0.0
84,42.482,PurpleDash,2,0,2,1,0.0
85,42.647,BlueThrewBall,1,0,2,1,0.0
