,elapsed_time,EventType,BlueBallsLeft,PurpleBallsLeft,BlueLives,PurpleLives,Corner
2,0.0,S,0,0,3,3,0.0
3,0.255,PurpleDash,0,0,3,3,0.0
4,0.746,BluePickedUpBall,1,0,3,3,0.0
5,1.161,PurplePickedUpBall,1,1,3,3,0.0
6,1.27,PurpleThrewBall,1,0,3,3,0.0
7,1.389,PurpleDash,1,0,3,3,0.0
8,1.454,BluePickedUpBall,2,0,3,3,0.0
9,1.634,PurplePickedUpBall,2,1,3,3,0.0
10,1.856,PurpleThrewBall,2,0,3,3,0.0
11,2.456,PurpleDash,2,0,3,3,0.0
12,2.639,BluePickedUpBall,3,0,3,3,0.0
13,3.186,PurplePickedUpBall,3,1,3,3,0.0
14,3.526,PurpleDash,3,1,3,3,0.0
15,3.726,PurpleThrewBall,3,0,3,3,0.0
16,4.333,PurplePickedUpBall,3,1,3,3,0.0
17,4.54,PurplePickedUpBall,3,2,3,3,0.0
18,4.845,PurplePickedUpBall,3,3,3,3,0.0
19,4.988,PurpleThrewBall,3,2,3,3,0.0
20,5.065,PurpleDash,3,2,3,3,0.0
21,5.125,BlueThrewBall,2,2,3,3,0.0
22,5.521,PurpleThrewBall,2,1,3,3,0.0
23,6.127,PurpleThrewBall,2,0,3,3,0.0
24,6.267,PurpleDash,2,0,3,3,0.0
25,7.324,PurpleDash,2,0,3,3,0.0
26,8.066,BluePickedUpBall,3,0,3,3,0.0
27,8.424,BlueThrewBall,2,0,3,3,0.0
28,8.457,PurpleDash,2,0,3,3,0.0
29,9.656,PurpleDash,2,0,3,3,0.0
30,10.681,BluePickedUpBall,3,0,3,3,0.0
31,11.352,PurpleDash,3,0,3,3,0.0
32,11.36,PurplePickedUpBall,3,1,3,3,0.0
33,11.651,BlueThrewBall,2,1,3,3,0.0
34,11.721,PurpleThrewBall,2,0,3,3,0.0
35,12.459,PurpleDash,2,0,3,3,0.0
36,13.406,BluePickedUpBall,3,0,3,3,0.0
37,14.055,PurpleDash,3,0,3,3,0.0
38,15.183,PurpleDash,3,0,3,3,0.0
39,15.867,BluePickedUpBall,4,0,3,3,0.0
40,16.255,PurpleDash,4,0,3,3,0.0
41,16.924,BlueThrewBall,3,0,3,3,0.0
42,17.022,HitPurple,3,0,3,2,0.0
43,17.72,PurpleDash,3,0,3,2,0.0
44,18.492,BlueThrewBall,2,0,3,2,0.0
45,18.608,HitPurple,2,0,3,1,0.0
46,18.855,PurpleDash,2,0,3,1,0.0
47,20.184,PurpleDash,2,0,3,1,0.0
48,21.32,PurpleDash,2,0,3,1,0.0
49,21.372,BluePickedUpBall,3,0,3,1,0.0
50,22.721,PurpleDash,3,0,3,1,0.0
51,23.382,PurplePickedUpBall,3,1,3,1,0.0
52,23.652,PurpleThrewBall,3,0,3,1,0.0
53,23.808,HitBlue,3,0,2,1,0.0
54,23.971,BlueThrewBall,2,0,2,1,0.0
55,24.049,PurpleDash,2,0,2,1,0.0
56,25.26,PurpleDash,2,0,2,1,0.0
57,25.6,BluePickedUpBall,3,0,2,1,0.0
58,26.328,PurpleDash,3,0,2,1,0.0
59,26.82,BluePickedUpBall,4,0,2,1,0.0
60,27.65,PurpleDash,4,0,2,1,0.0
61,28.714,PurpleDash,4,0,2,1,0.0
62,30.12,PurpleDash,4,0,2,1,0.0
63,31.324,PurpleDash,4,0,2,1,0.0
64,31.615,BlueThrewBall,3,0,2,1,0.0
65,32.391,BlueThrewBall,2,0,2,1,0.0
66,32.493,HitPurple,2,0,2,0,0.0
67,32.5,GameEnd,2,0,2,0,0.0
68,34.492,WinScreenStart,2,0,2,0,1.0
69,35.516,ResetScene,0,0,3,3,0.0
70,39.558,PurpleDash,0,0,3,3,0.0
71,40.703,PurplePickedUpBall,0,1,3,3,0.0
72,40.714,PurpleDash,0,1,3,3,0.0
73,40.735,PurplePickedUpBall,0,2,3,3,0.0
74,40.827,BluePickedUpBall,1,2,3,3,0.0
75,41.541,PurplePickedUpBall,1,3,3,3,0.0
76,41.833,BluePickedUpBall,2,3,3,3,0.0
77,41.901,BluePickedUpBall,3,3,3,3,0.0
78,41.914,PurpleDash,3,3,3,3,0.0
79,42.246,PurpleThrewBall,3,2,3,3,0.0
80,42.444,HitBlue,3,2,2,3,0.0
81,42.987,PurpleDash,3,2,2,3,0.0
82,42.989,PurplePickedUpBall,3,3,2,3,0.0
83,43.251,PurpleThrewBall,3,2,2,3,0.0
84,44.046,PurpleThrewBall,3,1,2,3,0.0
85,44.138,PurpleDash,3,1,2,3,0.0
86,45.007,PurplePickedUpBall,3,2,2,3,0.0
87,45.445,PurpleDash,3,2,2,3,0.0
88,45.578,PurpleThrewBall,3,1,2,3,0.0
89,45.783,PurplePickedUpBall,3,2,2,3,0.0
90,46.978,PurpleDash,3,2,2,3,0.0
91,47.177,PurpleThrewBall,3,1,2,3,0.0
92,47.438,BlueThrewBall,2,1,2,3,0.0
93,47.515,PurpleThrewBall,2,0,2,3,0.0
94,47.959,BlueThrewBall,1,0,2,3,0.0
95,48.058,PurpleDash,1,0,2,3,0.0
96,48.531,PurplePickedUpBall,1,1,2,3,0.0
97,49.113,PurpleDash,1,1,2,3,0.0
98,49.182,PurpleThrewBall,1,0,2,3,0.0
99,50.174,PurpleDash,1,0,2,3,0.0
100,50.188,BluePickedUpBall,2,0,2,3,0.0
101,50.924,BluePickedUpBall,3,0,2,3,0.0
102,51.245,PurpleDash,3,0,2,3,0.0
103,52.442,PurpleDash,3,0,2,3,0.0
104,54.047,BluePickedUpBall,4,0,2,3,0.0
105,54.105,PurpleDash,4,0,2,3,0.0
106,55.246,BlueThrewBall,3,0,2,3,0.0
107,55.299,HitPurple,3,0,2,2,0.0
108,55.507,PurpleDash,3,0,2,2,0.0
109,55.806,PurplePickedUpBall,3,1,2,2,0.0
110,55.923,PurpleThrewBall,3,0,2,2,0.0
111,56.454,BlueThrewBall,2,0,2,2,0.0
112,56.909,PurpleDash,2,0,2,2,0.0
113,57.925,BluePickedUpBall,3,0,2,2,0.0
114,57.974,PurpleDash,3,0,2,2,0.0
115,58.839,BlueThrewBall,2,0,2,2,0.0
116,59.272,PurpleDash,2,0,2,2,0.0
117,60.054,BlueThrewBall,1,0,2,2,0.0
118,60.309,PurpleDash,1,0,2,2,0.0
119,60.653,PurplePickedUpBall,1,1,2,2,0.0
120,61.437,PurpleDash,1,1,2,2,0.0
121,61.921,PurpleThrewBall,1,0,2,2,0.0
122,62.338,BluePickedUpBall,2,0,2,2,0.0
123,62.393,BlueThrewBall,1,0,2,2,0.0
124,62.498,PurplePickedUpBall,1,1,2,2,0.0
125,62.51,PurpleThrewBall,1,0,2,2,0.0
126,62.53,HitBlue,1,0,1,2,0.0
127,62.905,PurpleDash,1,0,1,2,0.0
128,63.969,PurpleDash,1,0,1,2,0.0
129,64.884,BluePickedUpBall,2,0,1,2,0.0
130,65.236,PurpleDash,2,0,1,2,0.0
131,66.301,PurpleDash,2,0,1,2,0.0
132,66.405,BluePickedUpBall,3,0,1,2,0.0
133,67.437,PurpleDash,3,0,1,2,0.0
134,68.505,PurpleDash,3,0,1,2,0.0
135,68.535,PurplePickedUpBall,3,1,1,2,0.0
136,68.709,PurpleThrewBall,3,0,1,2,0.0
137,68.814,HitBlue,3,0,0,2,0.0
138,68.819,GameEnd,0,0,0,2,0.0
139,69.76,PurpleDash,0,0,0,2,0.0
140,70.025,PurplePickedUpBall,0,1,0,2,0.0
141,70.815,WinScreenStart,0,1,0,2,0.0
142,70.824,PurpleDash,0,1,0,2,0.0
143,71.221,PurpleThrewBall,0,0,0,2,0.0
144,71.658,PurplePickedUpBall,0,1,0,2,0.0
145,71.815,ResetScene,0,0,3,3,0.0
146,76.052,PurpleDash,0,0,3,3,0.0
147,77.054,BluePickedUpBall,1,0,3,3,0.0
148,77.559,PurplePickedUpBall,1,1,3,3,0.0
149,77.664,PurpleDash,1,1,3,3,0.0
150,77.849,BluePickedUpBall,2,1,3,3,0.0
151,78.712,PurpleDash,2,1,3,3,0.0
152,78.788,PurpleThrewBall,2,0,3,3,0.0
153,78.986,HitBlue,2,0,2,3,0.0
154,79.091,BluePickedUpBall,3,0,2,3,0.0
155,79.912,PurpleDash,3,0,2,3,0.0
156,79.926,PurplePickedUpBall,3,1,2,3,0.0
157,80.452,PurpleThrewBall,3,0,2,3,0.0
158,80.737,PurplePickedUpBall,3,1,2,3,0.0
159,80.847,PurpleThrewBall,3,0,2,3,0.0
