Timestamp,(Position_Blue_X,Position_Blue_Y),Rotation_Blue,(Position_Purple_X,Position_Purple_Y),Rotation_Purple
14:50:44.859,(16,-24),180,(14.7185,-69.45155),352.1761
14:50:49.886,(16.06173,-23.54041),187.65,(16.72931,-69.37488),6.155544
14:50:49.987,(16.16205,-22.79355),187.65,(18.7694,-69.68021),7.028004
14:50:50.072,(16.69986,-22.41924),187.65,(20.15959,-69.88826),5.945505
14:50:50.170,(17.72604,-22.24691),187.65,(21.29831,-70.05887),9.953186
14:50:50.270,(18.63486,-22.19435),187.65,(22.38082,-70.22206),15.13961
14:50:50.390,(19.7914,-22.29269),187.65,(23.6881,-70.48102),24.28904
14:50:50.476,(20.66943,-22.54568),187.65,(24.76578,-70.77628),28.26876
14:50:50.569,(21.45602,-22.92605),187.6501,(25.74611,-71.0535),31.93039
14:50:50.675,(21.96051,-23.73412),187.6501,(26.90881,-71.06348),31.89692
14:50:50.774,(22.06123,-24.57846),187.65,(27.86016,-70.91562),31.24978
14:50:50.871,(21.63033,-25.36036),187.65,(28.96881,-70.51434),30.63614
14:50:50.969,(20.92221,-26.0982),187.65,(29.97252,-70.06203),28.94825
14:50:51.068,(20.44982,-26.81645),187.65,(30.83557,-69.52251),27.86722
14:50:51.173,(20.16059,-27.75653),187.65,(31.83469,-68.64804),25.26652
14:50:51.276,(20.41927,-28.74706),187.65,(32.60736,-67.88431),23.71568
14:50:51.374,(20.83799,-29.53607),187.6501,(33.23967,-66.96288),20.1393
14:50:51.471,(21.18125,-30.25913),187.6501,(33.73188,-66.05765),18.26275
14:50:51.573,(21.40211,-30.7697),187.6501,(34.15948,-65.00598),14.54033
14:50:51.666,(21.49519,-30.98487),187.6501,(34.43405,-63.91223),12.69622
14:50:51.773,(21.6486,-31.07503),187.6501,(34.6237,-62.79639),9.07342
14:50:51.869,(22.52864,-31.20899),187.6501,(34.65661,-61.67642),7.306779
14:50:51.969,(23.51637,-31.35257),187.6501,(34.59271,-60.32858),3.809784
14:50:52.067,(24.11443,-31.43829),187.6501,(34.45472,-59.26723),2.097943
14:50:52.173,(24.48356,-31.39798),187.6501,(34.2129,-58.08957),358.7505
14:50:52.275,(24.83212,-30.50796),187.6501,(33.80684,-57.3254),350.7625
14:50:52.372,(25.10995,-29.86369),187.6501,(32.61583,-57.9418),336.2068
14:50:52.475,(25.28147,-29.46598),187.6501,(31.58516,-58.55489),329.6421
14:50:52.574,(25.34604,-29.31623),187.6501,(30.83513,-59.30541),317.8276
14:50:52.668,(25.35842,-29.28748),187.6501,(30.24273,-60.17457),312.5529
14:50:52.773,(26.3782,-29.42443),187.6501,(29.71587,-61.24514),303.3011
14:50:52.870,(27.2813,-29.54572),187.6501,(29.3908,-62.18088),299.265
14:50:52.981,(28.30919,-29.68377),187.1551,(29.14056,-63.25644),292.3141
14:50:53.069,(29.21358,-29.79923),181.3674,(28.92734,-64.37212),289.3431
14:50:53.180,(30.24545,-29.89325),178.25,(28.95341,-64.11669),284.1982
14:50:53.270,(31.15307,-29.93541),178.25,(29.03864,-63.5863),281.7858
14:50:53.368,(32.15145,-29.95631),178.25,(29.1374,-63.86724),277.3965
14:50:53.466,(32.72638,-29.96432),178.25,(28.93271,-63.74366),275.4196
14:50:53.573,(33.06316,-29.96899),178.25,(29.11231,-63.8253),271.8903
14:50:53.666,(33.17032,-29.97046),178.25,(29.25216,-63.70806),270.2527
14:50:53.772,(33.17797,-29.97054),178.25,(30.04924,-63.64483),267.4178
14:50:53.867,(33.17797,-29.9705),178.25,(30.83406,-63.76837),266.1766
14:50:53.969,(32.92107,-29.97831),178.25,(31.87704,-63.35483),264.11
14:50:54.075,(31.88518,-30.00997),178.25,(32.91729,-63.80497),263.2002
14:50:54.170,(30.9763,-30.03773),178.25,(33.71183,-64.45635),261.9551
14:50:54.266,(30.06605,-30.06554),178.25,(34.39441,-65.23244),261.5467
14:50:54.373,(29.03029,-30.09713),178.25,(34.74432,-66.26104),261.1707
14:50:54.470,(28.12341,-30.12467),178.25,(34.6849,-67.75266),261.2548
14:50:54.569,(27.09068,-30.15613),178.25,(34.64508,-68.9347),261.8379
14:50:54.667,(26.17553,-30.18405),178.25,(34.6738,-69.87421),262.2941
14:50:54.774,(25.13394,-30.21935),178.25,(34.76292,-71.36346),263.5126
14:50:54.875,(24.23737,-30.52393),178.2501,(34.76292,-72.53011),264.305
14:50:54.987,(23.77039,-31.22938),178.2501,(34.70771,-73.61451),266.0535
14:50:55.068,(23.30047,-32.00233),178.2501,(34.43214,-73.1862),266.8724
14:50:55.187,(22.60515,-32.77211),178.2501,(33.90853,-73.13686),268.3676
