Timestamp,(Position_Blue_X,Position_Blue_Y),Rotation_Blue,(Position_Purple_X,Position_Purple_Y),Rotation_Purple
21:53:42.965,(16,8.66),180,(15.99944,-35.02813),358.7025
21:53:48.038,(16.3295,8.475187),320.0515,(17.3346,-34.91748),5.633136
21:53:48.141,(16.99055,8.073463),3.490139,(19.26752,-34.49606),350.7602
21:53:48.244,(17.2982,7.88652),68.71184,(20.28585,-34.27404),336.3328
21:53:48.324,(17.43707,7.802153),76.37376,(20.9527,-34.13985),328.7704
21:53:48.417,(17.46346,7.78615),83.875,(21.14049,-33.771),308.6206
21:53:48.530,(17.46346,7.786206),83.875,(20.58014,-33.24076),297.2232
21:53:48.628,(17.46346,7.786258),83.875,(19.81788,-32.78481),300.3375
21:53:48.736,(17.46346,7.786311),83.875,(19.22292,-32.82791),301.8764
21:53:48.823,(17.46346,7.786357),83.875,(19.52651,-32.13929),310.7363
21:53:48.939,(17.46346,7.786409),83.875,(19.88553,-31.24101),322.4033
21:53:49.036,(17.46346,7.786454),83.875,(20.20717,-30.41884),324.6135
21:53:49.124,(17.46345,7.7865),89.87228,(20.57168,-29.35132),334.3453
21:53:49.216,(17.46344,7.786546),122.3722,(21.31493,-27.38269),321.27
21:53:49.340,(17.46344,7.786603),131.25,(22.00983,-25.91587),298.6248
21:53:49.435,(17.46342,7.786645),132.0952,(22.27491,-25.10784),286.7357
21:53:49.543,(17.46341,7.786695),135,(22.1755,-24.14227),290.2106
21:53:49.634,(17.4634,7.786737),135.5,(21.9174,-23.29761),277.0128
21:53:49.753,(17.46339,7.786784),135.5,(21.43144,-22.44656),253.9592
21:53:49.869,(17.46339,7.786829),135.5,(20.87815,-21.81607),237.0208
21:53:49.934,(17.46338,7.786879),135.375,(20.02913,-21.32381),244.103
21:53:50.037,(17.46338,7.786923),135.125,(19.26697,-21.21165),242.9436
21:53:50.149,(17.46337,7.786977),130.125,(18.74353,-21.94287),228.6121
21:53:50.244,(17.46336,7.787024),129.625,(17.94543,-23.60594),218.9746
21:53:50.359,(17.46336,7.787077),130,(16.98743,-25.60927),210.0818
21:53:50.440,(17.46336,7.787122),130,(16.61594,-26.57984),190.3046
21:53:50.542,(17.46336,7.787174),130,(16.76588,-27.48863),170.6373
21:53:50.639,(17.46336,7.78722),130,(17.11627,-27.96318),156.3927
21:53:50.743,(17.46336,7.787269),130,(17.42805,-28.16086),153.246
21:53:50.826,(17.46336,7.787314),130,(17.75373,-27.6167),139.7932
21:53:50.941,(17.46336,7.787366),130,(18.32232,-27.42992),116.9648
21:53:51.021,(17.46336,7.78741),130,(19.12937,-27.3025),99.44083
21:53:51.152,(17.46336,7.787459),130,(19.8597,-26.73959),82.14902
21:53:51.216,(17.46336,7.787498),130,(20.2839,-26.17067),64.14187
21:53:51.334,(17.46336,7.787556),130,(20.49346,-25.10598),37.13113
21:53:51.423,(17.46336,7.787601),130,(20.40604,-23.3545),25.7434
