Timestamp,(Position_Blue_X,Position_Blue_Y),Rotation_Blue,(Position_Purple_X,Position_Purple_Y),Rotation_Purple
13:01:28.987,(16.02987,-24.02224),179.5597,(15.15108,-69.17122),358.4718
13:01:33.690,(16.37927,-24.27942),181.7163,(15.10668,-69.61108),5.365013
13:01:33.802,(16.94381,-24.56056),186.8169,(14.95168,-69.53542),357.2234
13:01:33.911,(17.59653,-24.65218),193.4199,(14.43328,-68.92485),352.4712
13:01:33.930,(18.27295,-24.61411),199.9843,(13.99673,-68.38409),348.039
13:01:34.030,(19.1624,-24.53044),203.1965,(13.4061,-67.76392),324.0314
13:01:34.136,(20.08422,-24.49846),207.8797,(12.67825,-67.19176),313.6071
13:01:34.249,(20.883,-24.55685),213.4229,(12.00942,-66.73811),319.7515
13:01:34.354,(21.76594,-24.68575),221.5753,(11.36609,-66.74274),320.5573
13:01:34.458,(22.23397,-24.97117),232.6577,(11.62925,-66.66908),329.0713
13:01:34.568,(22.58714,-25.87079),238.0714,(11.24113,-66.89229),335.3275
13:01:34.674,(23.08949,-27.558),248.7912,(11.25803,-66.87943),341.8131
13:01:34.779,(23.6444,-29.46983),270.4315,(12.45721,-66.03664),346.929
13:01:34.880,(23.94193,-30.49481),285.0551,(13.90133,-65.29605),334.3073
13:01:34.986,(24.11086,-31.2417),306.0066,(14.10664,-65.4213),318.6716
13:01:35.091,(23.46344,-31.14816),319.132,(14.81454,-65.67873),311.744
13:01:35.204,(22.62334,-30.84979),317.4796,(15.19854,-65.789),327.6671
13:01:35.299,(21.92535,-30.57179),297.9161,(14.99788,-65.35732),330.4275
13:01:35.397,(21.14106,-30.56032),290.4846,(14.38851,-65.58431),314.3565
13:01:35.497,(20.7758,-31.12262),295.0196,(14.79342,-65.37045),308.0246
13:01:35.600,(20.88234,-31.7771),307.8687,(14.66738,-65.40287),320.2365
13:01:35.691,(20.45619,-32.44067),322.84,(14.83105,-65.12646),326.5658
13:01:35.792,(19.4715,-33.3698),331.8104,(15.08795,-65.43144),316.144
13:01:35.884,(17.62933,-34.13272),337.2603,(16.13392,-64.84021),319.2387
13:01:35.992,(18.06667,-34.88992),348.9166,(16.57891,-65.49233),329.5264
13:01:36.096,(18.12574,-35.55657),1.041251,(17.00939,-65.71247),327.8346
13:01:36.206,(17.90424,-36.23054),10.26667,(17.57362,-65.82311),336.8958
13:01:36.299,(17.64333,-36.39629),16.93562,(18.10715,-66.2378),334.1844
13:01:36.405,(16.74719,-36.36513),31.58192,(18.88864,-66.59151),347.5505
13:01:36.551,(15.97911,-36.24231),45.40933,(19.60465,-66.8876),347.9372
13:01:36.571,(15.19405,-35.82095),63.67695,(20.55953,-66.74601),330.8652
13:01:36.699,(14.68656,-35.24412),75.86755,(21.27939,-66.27804),331.7343
13:01:36.826,(14.53704,-34.39538),86.4854,(22.00142,-65.56951),344.3021
13:01:36.836,(14.57539,-33.60446),97.66766,(22.61133,-64.92008),343.6663
13:01:36.941,(15.00284,-32.57734),102.5197,(23.4286,-63.67542),336.0145
13:01:37.045,(15.78014,-32.94178),113.0682,(23.82874,-62.06501),329.7302
13:01:37.140,(16.3709,-33.48999),124.6143,(24.07746,-60.87274),339.6318
13:01:37.237,(16.96113,-33.71125),133.5084,(24.13871,-60.03668),330.3795
13:01:37.343,(17.56236,-33.75972),140.8811,(23.77189,-59.22642),313.7272
13:01:37.438,(18.26028,-33.49234),139.596,(23.0291,-58.80463),302.2021
13:01:37.541,(18.9638,-32.94979),142.1569,(22.10093,-58.56577),304.2087
13:01:37.640,(19.53839,-32.41684),138.7071,(21.26289,-58.36985),292.6183
13:01:37.737,(20.21919,-31.73055),136.3518,(20.27843,-58.15958),285.613
13:01:37.833,(20.76814,-31.06946),137.0879,(19.45949,-58.20012),267.7148
13:01:37.932,(21.1779,-30.35471),136.4585,(18.67712,-58.28941),251.7419
13:01:38.019,(21.56033,-28.83373),138.0738,(17.16792,-57.96396),248.6282
13:01:38.215,(22.03649,-27.40884),140.8454,(15.94743,-58.27378),230.5014
13:01:38.225,(22.68776,-27.48851),153.9616,(15.86269,-58.92123),233.7678
13:01:38.333,(23.5665,-27.54898),163.8418,(15.82859,-59.72241),230.368
13:01:38.451,(24.42418,-27.69694),171.2744,(15.55665,-60.35136),235.5682
13:01:38.553,(25.22733,-27.90304),176.9548,(15.25134,-60.88499),217.6984
13:01:38.654,(25.97577,-28.1094),187.3334,(14.65079,-61.29527),214.5373
13:01:38.756,(26.08814,-28.63338),196.6886,(14.28179,-61.67306),195.2619
13:01:38.853,(26.24916,-29.36682),216.109,(14.73354,-61.99525),190.1674
13:01:38.975,(26.37677,-30.24049),227.0206,(14.66567,-61.94382),192.0332
13:01:39.068,(26.3267,-30.59376),232.6503,(14.39706,-62.69126),180.3848
13:01:39.177,(27.04459,-30.49891),249.5682,(14.12995,-63.9642),181.986
13:01:39.274,(27.43995,-30.67978),266.2084,(14.38998,-63.36313),190.9642
13:01:39.372,(27.15466,-31.04652),280.8825,(14.47052,-63.03913),185.8604
13:01:39.467,(26.60093,-30.75555),294.9424,(14.47901,-62.61169),195.5841
13:01:39.565,(25.86869,-30.66467),301.9778,(14.40539,-62.46354),178.6817
13:01:39.660,(25.09743,-30.80654),301.7887,(15.15622,-62.64138),158.9464
13:01:39.755,(24.23673,-31.12375),296.9074,(16.08023,-62.74405),140.0564
13:01:39.844,(23.69546,-31.60262),289.9189,(16.57134,-62.65431),123.5271
13:01:39.942,(23.5933,-32.4578),288.3227,(16.48745,-61.76101),112.7897
13:01:40.044,(23.78296,-33.23339),298.2415,(16.61149,-60.91922),97.58291
13:01:40.148,(24.12824,-33.99001),310.3034,(17.43339,-59.80537),99.43761
13:01:40.245,(24.43265,-34.5369),317.611,(19.00113,-58.36428),110.3952
13:01:40.342,(24.92327,-35.18594),325.0526,(20.19128,-57.27028),108.3403
13:01:40.446,(24.87919,-35.84896),338.9338,(20.87929,-56.64621),121.5627
13:01:40.630,(23.99518,-36.85417),355.1075,(21.55211,-56.75023),107.2302
13:01:40.746,(22.29969,-38.00633),3.064964,(22.18486,-57.32081),100.3208
13:01:40.768,(21.08253,-38.83348),18.10649,(22.5113,-58.07674),101.1548
13:01:40.879,(20.36089,-39.28051),31.98466,(22.4224,-58.87913),88.25471
13:01:41.006,(19.46801,-39.37144),39.66882,(22.35674,-59.62712),86.00211
13:01:41.107,(18.64635,-39.40022),42.66623,(22.47243,-60.34277),67.31088
13:01:41.231,(17.76844,-39.35469),46.78068,(22.77648,-60.57039),55.22627
13:01:41.339,(17.12748,-39.02279),48.63619,(24.51944,-60.32395),50.54544
13:01:41.357,(16.69828,-38.45277),52.55325,(26.38191,-60.24886),56.82101
13:01:41.454,(16.37646,-37.63775),56.7831,(27.79582,-60.19182),54.84956
13:01:41.561,(16.23296,-36.74379),58.5699,(28.66272,-60.07417),38.02296
13:01:41.663,(16.46024,-35.01797),55.99655,(28.99036,-59.43488),29.85656
13:01:41.778,(16.81724,-33.04441),58.15241,(29.13302,-58.88068),31.72255
13:01:41.885,(17.08715,-32.52746),64.96683,(29.9234,-58.90765),26.12055
13:01:41.997,(17.05954,-32.58434),72.56451,(30.8204,-59.24419),17.22057
13:01:42.090,(16.95262,-32.71748),85.62582,(31.62846,-59.48855),22.06167
13:01:42.201,(17.00288,-32.87715),103.7474,(32.33184,-59.45023),16.88125
13:01:42.308,(17.49119,-32.90357),123.4513,(32.6468,-59.30874),20.53947
13:01:42.413,(17.97692,-32.95963),133.9392,(31.97434,-59.79461),13.28449
13:01:42.518,(18.25166,-32.73774),138.4279,(32.2325,-61.35957),22.2451
13:01:42.628,(18.66746,-32.43398),139.3351,(32.70132,-63.55896),25.92149
13:01:42.726,(19.16706,-32.20923),136.2477,(32.97279,-64.83255),8.180825
13:01:42.832,(19.80199,-31.7263),135.1042,(33.17336,-65.77069),344.1713
13:01:42.934,(20.31475,-31.17063),135.7167,(32.75565,-66.12294),323.1629
13:01:42.954,(20.64673,-30.47556),137.2708,(32.60853,-66.04576),316.9406
13:01:43.056,(20.81236,-29.53309),143.2638,(32.97298,-65.18022),304.8422
