Timestamp,(Position_Blue_X,Position_Blue_Y),Rotation_Blue,(Position_Purple_X,Position_Purple_Y),Rotation_Purple
21:10:50.006,(16.02987,-24.02224),179.5597,(15.15502,-69.16742),358.7883
21:10:54.508,(16.39182,-24.28034),182.0711,(15.19484,-69.59648),6.709999
21:10:54.607,(17.0091,-24.50018),189.3764,(15.45234,-69.68286),1.132048
21:10:54.708,(17.68119,-24.53661),199.8208,(15.27353,-68.92036),1.898256
21:10:54.823,(18.57373,-24.52164),211.1781,(15.02955,-68.07721),1.44952
21:10:54.921,(19.37809,-24.51696),216.8877,(14.67201,-67.3409),341.769
21:10:54.940,(20.05765,-24.38743),224.6139,(14.16751,-66.6684),332.1347
21:10:55.051,(20.10627,-24.37924),233.9999,(13.51773,-65.95758),346.0011
21:10:55.189,(20.29888,-24.95986),244.3056,(12.76441,-65.68663),349.3406
21:10:55.304,(20.71372,-25.53123),254.1107,(12.52876,-65.68022),358.8916
21:10:55.414,(21.23952,-26.24474),255.0053,(11.72754,-65.67702),6.90844
21:10:55.518,(21.7146,-26.87195),255.9427,(11.32989,-65.7661),8.785882
21:10:55.538,(22.17372,-27.48814),257.7689,(12.37577,-65.94202),21.9796
21:10:55.645,(22.61942,-28.17999),253.2163,(14.7568,-66.33698),18.88493
21:10:55.747,(22.81602,-29.42981),251.3802,(16.2928,-66.59181),3.849312
21:10:55.835,(22.40112,-31.42898),258.387,(17.20171,-66.73898),356.604
21:10:55.942,(22.13564,-32.7081),261.4865,(17.74105,-66.78609),10.70336
21:10:56.035,(21.9107,-33.66216),270.9197,(18.51316,-66.26012),13.84264
21:10:56.136,(21.59217,-34.362),277.126,(18.97641,-65.60364),359.5711
21:10:56.240,(20.93688,-34.93465),283.0916,(19.52558,-64.85094),352.9864
21:10:56.349,(20.14518,-35.27161),284.7794,(19.89484,-64.01089),5.239184
21:10:56.447,(19.36852,-35.27804),290.5601,(20.20684,-63.22354),10.49379
21:10:56.548,(18.61132,-34.8338),285.4355,(20.53107,-62.42342),1.791575
21:10:56.643,(18.34774,-34.21716),280.151,(21.94746,-61.48843),7.326306
21:10:56.742,(18.2465,-33.38998),271.6279,(23.62761,-60.70843),24.69511
21:10:56.844,(18.58911,-33.58776),274.1717,(24.90311,-60.11624),26.66483
21:10:56.946,(19.23809,-34.237),285.9598,(25.49858,-59.60089),34.39476
21:10:57.034,(19.67731,-34.92202),299.6069,(25.18269,-58.86993),31.68328
21:10:57.142,(19.96042,-35.55933),317.1524,(24.68226,-58.24815),41.25673
21:10:57.235,(19.95882,-36.38739),329.1038,(23.91891,-57.61999),34.64375
21:10:57.333,(19.83258,-37.13523),339.2255,(23.40015,-57.07639),18.65403
21:10:57.472,(19.61853,-37.96605),359.9603,(23.01573,-56.16929),17.9653
21:10:57.574,(19.21294,-38.75857),18.05878,(22.70346,-55.26074),35.90285
21:10:57.687,(18.6977,-39.30852),30.61759,(22.6807,-54.48843),42.75579
21:10:57.780,(17.83444,-39.68625),48.4187,(22.44345,-53.5217),31.17401
21:10:57.867,(17.19911,-39.68947),66.63807,(22.45971,-51.74999),30.03528
21:10:57.959,(16.10408,-37.50626),78.0704,(22.62983,-49.71349),41.30846
21:10:58.055,(15.41174,-36.15176),86.34438,(22.72833,-48.53427),32.19883
21:10:58.153,(14.92226,-35.15308),99.12133,(22.84408,-47.56969),21.35719
21:10:58.246,(14.62328,-34.33129),104.8355,(22.80939,-46.73043),19.70293
21:10:58.335,(14.31647,-33.52169),105.4737,(22.68125,-45.93024),29.21464
21:10:58.497,(13.88009,-32.81727),108.5044,(22.66263,-45.03105),15.82128
21:10:58.601,(13.9177,-32.6287),126.6515,(22.63532,-44.09129),16.29996
21:10:58.699,(14.01922,-32.68704),136.8131,(22.32774,-43.33944),358.189
21:10:58.801,(14.38301,-33.0042),150.0324,(22.03758,-42.48573),345.7734
21:10:58.899,(15.03754,-33.31242),156.3221,(21.93746,-41.78583),342.1245
21:10:59.005,(15.75574,-33.16354),159.8414,(21.15844,-40.67916),330.0523
21:10:59.098,(15.92992,-32.7716),171.9586,(19.47493,-39.49445),336.3276
21:10:59.196,(16.29531,-32.76868),184.9225,(18.19689,-38.59504),330.1642
21:10:59.286,(16.91194,-32.87631),198.1245,(17.45198,-38.08879),334.8765
21:10:59.384,(17.75285,-33.05933),210.568,(16.81075,-37.53962),317.159
21:10:59.478,(19.4501,-32.85138),227.0385,(16.45201,-36.88987),319.8704
21:10:59.576,(21.39039,-32.42348),241.8765,(16.15062,-36.38926),302.1529
21:10:59.682,(22.4305,-32.19406),254.58,(15.74147,-36.53762),303.5942
21:10:59.786,(23.16689,-32.35441),273.6416,(16.05408,-35.84147),316.1769
21:10:59.879,(23.57699,-33.00484),283.6588,(16.23559,-35.02038),313.5417
21:10:59.982,(23.92377,-33.84288),293.9436,(16.44077,-34.11238),335.8158
21:11:00.084,(24.02506,-34.59361),301.0511,(16.55616,-33.35865),350.7293
21:11:00.181,(23.92417,-35.2525),319.9438,(16.66279,-32.79712),350.0042
21:11:00.275,(23.52386,-35.34029),340.9521,(16.96522,-32.77365),2.680821
21:11:00.374,(22.7466,-35.35168),355.8966,(16.44954,-32.76931),347.2818
21:11:00.470,(21.98305,-35.6778),2.3889,(16.27691,-33.37298),331.5943
21:11:00.562,(20.66355,-36.24847),19.98476,(15.8256,-33.33749),326.6089
21:11:00.655,(18.79494,-36.97296),28.30086,(15.93335,-33.02781),315.0882
21:11:00.758,(17.43717,-37.49937),49.59196,(16.59151,-33.3521),313.9408
21:11:00.860,(16.67096,-37.59341),61.64161,(16.9618,-33.97205),306.6202
21:11:00.962,(16.01174,-37.09399),79.22568,(17.2403,-34.35675),310.2424
21:11:01.053,(15.51162,-36.42173),94.83196,(17.67569,-34.79433),324.1666
21:11:01.205,(15.18832,-35.4788),103.5479,(18.28598,-34.97002),333.7679
21:11:01.298,(14.91731,-34.66431),96.97712,(18.95821,-34.5554),352.0774
21:11:01.422,(14.586,-33.73777),96.15212,(19.78992,-34.08175),343.7713
21:11:01.522,(14.19012,-32.98007),92.48689,(22.03073,-33.37064),1.181541
21:11:01.542,(13.95113,-32.73544),104.6163,(24.16656,-32.7332),19.05957
21:11:01.636,(14.40289,-32.43718),122.6963,(24.58901,-33.77843),19.18894
21:11:01.733,(14.62763,-33.13639),136.2495,(23.96922,-35.48615),24.27315
21:11:01.828,(15.20289,-33.46239),143.6612,(23.54687,-36.64983),16.01358
21:11:01.942,(15.97166,-33.36941),150.0376,(23.2422,-37.56103),16.31062
21:11:02.039,(16.61636,-32.99303),158.3535,(23.29128,-37.62395),30.38546
21:11:02.138,(16.91234,-32.72594),175.7545,(23.80408,-37.32404),48.75904
21:11:02.236,(17.51048,-32.83578),181.2949,(24.41255,-36.74369),56.08655
21:11:02.337,(18.24881,-32.80345),182.6261,(24.86669,-36.45633),51.06245
21:11:02.441,(19.08589,-32.92369),171.048,(24.92478,-35.54799),41.52912
21:11:02.547,(19.74072,-33.09155),169.7105,(24.65875,-34.70719),43.17482
21:11:02.635,(20.52925,-33.43911),170.3247,(24.54024,-33.94623),40.46329
21:11:02.811,(22.5147,-34.72381),171.9812,(24.57625,-34.08479),44.78225
21:11:02.928,(23.75433,-35.52965),173.4729,(25.72956,-35.4357),56.70716
21:11:02.951,(24.54696,-36.05161),184.8254,(26.94343,-36.83064),71.9278
21:11:03.056,(24.97243,-36.6487),196.1693,(27.86497,-37.88959),81.58027
21:11:03.157,(25.42373,-37.198),217.4547,(28.32638,-38.40353),92.13824
21:11:03.246,(25.73256,-37.44625),235.2897,(28.20566,-38.62838),113.1466
21:11:03.340,(25.93332,-37.87452),247.0884,(27.4864,-38.2086),123.16
21:11:03.428,(26.08993,-38.127),250.2009,(27.31937,-38.41656),116.9571
21:11:03.606,(26.41094,-38.94313),258.9699,(27.52333,-39.25588),95.60069
21:11:03.737,(26.43036,-39.65933),271.6806,(27.45753,-39.13507),77.55834
21:11:03.755,(26.19066,-40.50735),281.5522,(27.10032,-38.69181),73.78837
21:11:03.855,(24.78755,-41.57542),280.5627,(26.86998,-38.75656),63.57536
21:11:04.006,(23.96043,-42.10316),275.1951,(25.97441,-40.96968),67.36362
21:11:04.148,(23.61935,-42.82283),271.5598,(24.83783,-41.52957),66.24124
21:11:04.168,(23.50083,-43.6677),270.6963,(23.96889,-41.75621),54.45137
21:11:04.295,(23.47678,-44.66833),266.1646,(23.02231,-41.64683),53.25007
21:11:04.439,(23.56946,-45.65417),268.5704,(22.17982,-41.48931),60.29484
21:11:04.565,(23.72535,-46.50113),284.451,(21.48901,-41.15462),40.43047
21:11:04.590,(23.825,-47.43026),305.0746,(20.7312,-40.68687),19.4435
21:11:04.721,(23.3574,-48.09538),322.5594,(20.24557,-40.05138),14.88995
21:11:04.856,(22.80832,-48.8663),328.4889,(19.85415,-39.20983),20.93213
21:11:04.870,(22.38481,-49.5549),334.2004,(19.47526,-38.48158),14.62687
21:11:05.005,(20.56072,-51.07055),343.0539,(19.07621,-37.72787),1.579519
21:11:05.137,(19.39508,-52.01109),0.7370569,(20.17867,-36.61445),14.32168
21:11:05.280,(18.56686,-52.67785),20.5008,(21.90268,-35.51769),26.95757
