Timestamp,EventType,BlueBallsLeft,PurpleBallsLeft,BlueLives,PurpleLives,Corner
21:53:43.038,Init,0,3,3,0
21:53:43.038,ResetScene,0,0,3,3,0
21:53:47.946,S,0,0,3,3,0
21:53:49.282,PurplePickedUpBall,0,1,3,3,0
21:53:50.434,PurplePickedUpBall,0,2,3,3,0
21:53:50.935,PurpleThrewBall,0,1,3,3,0
21:53:52.107,BluePickedUpBall,1,1,3,3,0
21:53:52.549,PurplePickedUpBall,1,2,3,3,0
21:53:52.639,BlueThrewBall,0,2,3,3,0
21:53:53.547,PurplePickedUpBall,0,3,3,3,0
21:53:54.111,BluePickedUpBall,1,3,3,3,0
21:53:54.853,PurpleThrewBall,1,2,3,3,0
21:53:55.022,PurplePickedUpBall,1,3,3,3,0
21:53:55.128,PurpleThrewBall,1,2,3,3,0
21:53:55.157,HitBlue,1,2,2,3,0
21:53:55.592,PurpleThrewBall,1,1,2,3,0
21:53:55.688,HitBlue,1,1,1,3,0
21:53:56.009,PurplePickedUpBall,1,2,1,3,0
21:53:57.192,PurpleThrewBall,1,1,1,3,0
21:53:58.156,PurplePickedUpBall,1,2,1,3,0
21:53:58.335,PurpleThrewBall,1,1,1,3,0
21:53:58.806,PurplePickedUpBall,1,2,1,3,0
21:53:58.969,PurplePickedUpBall,1,3,1,3,0
21:53:59.866,PurpleThrewBall,1,2,1,3,0
21:53:59.930,BlueThrewBall,0,2,1,3,0
21:54:00.796,PurplePickedUpBall,0,3,1,3,0
21:54:02.263,PurpleThrewBall,0,2,1,3,0
21:54:02.524,PurpleThrewBall,0,1,1,3,0
21:54:02.772,PurplePickedUpBall,0,2,1,3,0
21:54:08.415,PurplePickedUpBall,0,3,1,3,0
21:54:09.150,PurplePickedUpBall,0,4,1,3,0
21:54:11.282,PurpleThrewBall,0,3,1,3,0
21:54:11.968,PurpleThrewBall,0,2,1,3,0
21:54:14.600,PurpleThrewBall,0,1,1,3,0
21:54:14.925,PurpleThrewBall,0,0,1,3,0
21:54:23.947,PurplePickedUpBall,0,1,1,3,0
21:54:24.474,PurpleThrewBall,0,0,1,3,0
21:54:25.745,PurplePickedUpBall,0,1,1,3,0
21:54:26.625,PurpleThrewBall,0,0,1,3,0
21:54:29.428,PurplePickedUpBall,0,1,1,3,0
21:54:29.611,PurpleThrewBall,0,0,1,3,0
21:54:30.538,PurplePickedUpBall,0,1,1,3,0
21:54:30.697,PurplePickedUpBall,0,2,1,3,0
21:54:30.992,BluePickedUpBall,1,2,1,3,0
21:54:31.651,PurplePickedUpBall,1,3,1,3,0
21:54:32.367,PurpleThrewBall,1,2,1,3,0
21:54:32.936,BlueThrewBall,0,2,1,3,0
21:54:33.463,PurpleThrewBall,0,1,1,3,0
21:54:34.122,PurplePickedUpBall,0,2,1,3,0
21:54:35.096,PurplePickedUpBall,0,3,1,3,0
21:54:36.312,PurpleThrewBall,0,2,1,3,0
21:54:37.052,PurpleThrewBall,0,1,1,3,0
21:54:37.066,HitBlue,0,1,0,3,0
21:54:37.085,GameEnd,0,1,0,3,0
21:54:37.240,PurplePickedUpBall,0,2,0,3,0
21:54:38.042,PurpleThrewBall,0,1,0,3,0
21:54:39.053,WinScreenStart,0,1,0,3,0
21:54:39.670,PurpleThrewBall,0,0,0,3,0
21:54:40.111,ResetScene,0,0,3,3,0
21:54:50.370,PurplePickedUpBall,0,1,3,3,0
21:54:51.168,PurplePickedUpBall,0,2,3,3,0
21:54:51.388,PurpleThrewBall,0,1,3,3,0
21:54:53.209,PurplePickedUpBall,0,2,3,3,0
21:54:53.476,PurpleThrewBall,0,1,3,3,0
21:54:55.487,PurpleThrewBall,0,0,3,3,0
21:54:56.143,PurplePickedUpBall,0,1,3,3,0
21:54:56.211,PurpleThrewBall,0,0,3,3,0
21:54:56.214,HitBlue,0,0,2,3,0
21:54:57.398,BluePickedUpBall,1,0,2,3,0
