Timestamp,EventType,BlueBallsLeft,PurpleBallsLeft,BlueLives,PurpleLives,Corner
22:08:03.539,Init,0,3,3,0
22:08:03.539,ResetScene,0,0,3,3,0
22:08:07.341,S,0,0,3,3,0
22:08:07.992,PurplePickedUpBall,0,1,3,3,0
22:08:08.150,PurpleThrewBall,0,0,3,3,0
22:08:11.487,PurplePickedUpBall,0,1,3,3,0
22:08:11.503,PurplePickedUpBall,0,2,3,3,0
22:08:11.677,PurplePickedUpBall,0,3,3,3,0
22:08:12.691,PurplePickedUpBall,0,4,3,3,0
22:08:13.753,PurpleThrewBall,0,3,3,3,0
22:08:13.779,HitBlue,0,3,2,3,0
22:08:13.780,BluePickedUpBall,1,3,2,3,0
22:08:13.836,BluePickedUpBall,2,3,2,3,0
22:08:14.019,PurpleThrewBall,2,2,2,3,0
22:08:14.035,HitBlue,2,2,1,3,0
22:08:14.038,BluePickedUpBall,3,2,1,3,0
22:08:14.282,PurpleThrewBall,3,1,1,3,0
22:08:14.305,HitBlue,3,1,0,3,0
22:08:14.317,GameEnd,0,1,0,3,0
22:08:15.051,PurpleThrewBall,0,0,0,3,0
22:08:16.090,PurplePickedUpBall,0,1,0,3,0
22:08:16.319,WinScreenStart,0,1,0,3,0
22:08:17.323,ResetScene,0,0,3,3,0
22:08:22.147,PurplePickedUpBall,0,1,3,3,0
22:08:23.367,PurpleThrewBall,0,0,3,3,0
22:08:28.358,PurplePickedUpBall,0,1,3,3,0
22:08:28.814,PurplePickedUpBall,0,2,3,3,0
22:08:32.820,PurplePickedUpBall,0,3,3,3,0
22:08:33.694,BluePickedUpBall,1,3,3,3,0
22:08:34.016,PurpleThrewBall,1,2,3,3,0
22:08:34.187,BlueThrewBall,0,2,3,3,0
22:08:34.272,PurpleThrewBall,0,1,3,3,0
22:08:34.287,HitBlue,0,1,2,3,0
22:08:34.537,PurplePickedUpBall,0,2,2,3,0
22:08:34.738,PurpleThrewBall,0,1,2,3,0
22:08:34.783,HitBlue,0,1,1,3,0
22:08:34.903,BluePickedUpBall,1,1,1,3,0
22:08:34.980,PurpleThrewBall,1,0,1,3,0
22:08:35.043,HitBlue,1,0,0,3,0
22:08:35.046,GameEnd,0,0,0,3,0
22:08:37.050,WinScreenStart,0,0,0,3,0
22:08:38.095,ResetScene,0,0,3,3,0
22:08:42.846,PurplePickedUpBall,0,1,3,3,0
22:08:43.186,PurplePickedUpBall,0,2,3,3,0
22:08:44.011,PurpleThrewBall,0,1,3,3,0
22:08:44.601,BluePickedUpBall,1,1,3,3,0
22:08:44.841,PurplePickedUpBall,1,2,3,3,0
22:08:45.099,PurplePickedUpBall,1,3,3,3,0
22:08:45.327,PurpleThrewBall,1,2,3,3,0
22:08:45.859,PurplePickedUpBall,1,3,3,3,0
22:08:46.393,BlueThrewBall,0,3,3,3,0
22:08:47.258,PurplePickedUpBall,0,4,3,3,0
22:08:47.329,PurpleThrewBall,0,3,3,3,0
22:08:47.331,PurplePickedUpBall,0,4,3,3,0
22:08:47.378,HitBlue,0,4,2,3,0
22:08:48.464,PurpleThrewBall,0,3,2,3,0
22:08:48.512,HitBlue,0,3,1,3,0
22:08:48.759,PurplePickedUpBall,0,4,1,3,0
22:08:49.067,PurpleThrewBall,0,3,1,3,0
22:08:49.255,HitBlue,0,3,0,3,0
22:08:49.259,GameEnd,0,3,0,3,0
22:08:49.653,PurplePickedUpBall,0,4,0,3,1
22:08:49.756,PurpleThrewBall,0,3,0,3,1
22:08:51.270,WinScreenStart,0,3,0,3,0
22:08:51.471,PurplePickedUpBall,0,4,0,3,0
22:08:51.546,PurpleThrewBall,0,3,0,3,0
22:08:51.956,PurpleThrewBall,0,2,0,3,0
22:08:52.297,ResetScene,0,0,3,3,0
22:08:57.758,PurplePickedUpBall,0,1,3,3,0
22:08:58.007,PurplePickedUpBall,0,2,3,3,0
22:08:58.163,PurpleThrewBall,0,1,3,3,0
22:08:58.564,PurplePickedUpBall,0,2,3,3,0
22:08:58.950,PurplePickedUpBall,0,3,3,3,0
22:08:59.208,BluePickedUpBall,1,3,3,3,0
22:08:59.568,PurpleThrewBall,1,2,3,3,0
22:09:01.106,PurpleThrewBall,1,1,3,3,0
22:09:02.077,PurplePickedUpBall,1,2,3,3,0
22:09:03.302,BluePickedUpBall,2,2,3,3,0
22:09:03.897,PurpleThrewBall,2,1,3,3,0
22:09:03.959,HitBlue,2,1,2,3,0
22:09:05.201,PurplePickedUpBall,2,2,2,3,0
22:09:05.484,PurpleThrewBall,2,1,2,3,0
22:09:05.571,HitBlue,2,1,1,3,0
22:09:05.573,BluePickedUpBall,3,1,1,3,0
22:09:05.841,PurpleThrewBall,3,0,1,3,0
22:09:10.139,PurplePickedUpBall,3,1,1,3,0
22:09:10.538,PurplePickedUpBall,3,2,1,3,0
22:09:10.540,PurplePickedUpBall,3,3,1,3,0
22:09:10.697,PurpleThrewBall,3,2,1,3,0
22:09:10.807,HitBlue,3,2,0,3,0
22:09:10.810,GameEnd,0,2,0,3,0
22:09:11.149,PurpleThrewBall,0,1,0,3,0
22:09:11.665,PurpleThrewBall,0,0,0,3,0
22:09:12.752,PurplePickedUpBall,0,1,0,3,0
22:09:12.823,WinScreenStart,0,1,0,3,0
22:09:13.016,PurpleThrewBall,0,0,0,3,0
22:09:13.926,ResetScene,0,0,3,3,0
22:09:19.401,PurplePickedUpBall,0,1,3,3,0
22:09:19.478,PurplePickedUpBall,0,2,3,3,0
22:09:19.990,PurplePickedUpBall,0,3,3,3,0
22:09:20.298,PurpleThrewBall,0,2,3,3,0
22:09:22.665,PurplePickedUpBall,0,3,3,3,0
22:09:23.387,BluePickedUpBall,1,3,3,3,0
22:09:24.225,PurplePickedUpBall,1,4,3,3,0
22:09:25.098,PurpleThrewBall,1,3,3,3,0
22:09:25.196,PurplePickedUpBall,1,4,3,3,0
22:09:26.025,PurpleThrewBall,1,3,3,3,0
22:09:26.074,PurplePickedUpBall,1,4,3,3,0
22:09:27.094,PurpleThrewBall,1,3,3,3,0
22:09:28.045,PurpleThrewBall,1,2,3,3,0
22:09:28.345,PurpleThrewBall,1,1,3,3,0
22:09:29.097,PurplePickedUpBall,1,2,3,3,0
22:09:29.374,PurpleThrewBall,1,1,3,3,0
22:09:30.117,BluePickedUpBall,2,1,3,3,0
22:09:30.167,PurpleThrewBall,2,0,3,3,0
22:09:31.057,BluePickedUpBall,3,0,3,3,0
22:09:32.595,BluePickedUpBall,4,0,3,3,0
22:09:38.745,PurplePickedUpBall,4,1,3,3,0
22:09:38.890,PurpleThrewBall,4,0,3,3,0
22:09:38.941,BlueThrewBall,3,0,3,3,0
22:09:41.416,BlueThrewBall,2,0,3,3,0
22:09:41.452,HitPurple,2,0,3,2,0
22:09:42.227,PurplePickedUpBall,2,1,3,2,0
22:09:42.279,PurpleThrewBall,2,0,3,2,0
22:09:42.345,HitBlue,2,0,2,2,0
22:09:42.945,BlueThrewBall,1,0,2,2,0
22:09:45.599,PurplePickedUpBall,1,1,2,2,0
22:09:46.950,PurpleThrewBall,1,0,2,2,0
22:09:47.075,BlueThrewBall,0,0,2,2,0
22:09:48.402,PurplePickedUpBall,0,1,2,2,0
22:09:48.453,PurpleThrewBall,0,0,2,2,0
22:09:48.951,PurplePickedUpBall,0,1,2,2,0
22:09:49.007,PurpleThrewBall,0,0,2,2,0
22:09:49.063,HitBlue,0,0,1,2,0
22:09:50.421,PurplePickedUpBall,0,1,1,2,0
22:09:50.876,PurpleThrewBall,0,0,1,2,0
22:09:50.929,HitBlue,0,0,0,2,0
22:09:50.938,GameEnd,0,0,0,2,0
22:09:53.047,WinScreenStart,0,0,0,2,0
22:09:54.054,ResetScene,0,0,3,3,0
22:10:02.446,PurplePickedUpBall,0,1,3,3,0
22:10:02.603,PurplePickedUpBall,0,2,3,3,0
22:10:02.680,PurplePickedUpBall,0,3,3,3,0
22:10:03.266,PurpleThrewBall,0,2,3,3,0
22:10:03.315,PurplePickedUpBall,0,3,3,3,0
22:10:04.013,PurpleThrewBall,0,2,3,3,0
22:10:04.421,PurplePickedUpBall,0,3,3,3,0
22:10:05.007,PurplePickedUpBall,0,4,3,3,0
22:10:05.658,PurpleThrewBall,0,3,3,3,0
22:10:06.458,PurpleThrewBall,0,2,3,3,0
