,elapsed_time,EventType,BlueBallsLeft,PurpleBallsLeft,BlueLives,PurpleLives,Corner
2,0.0,S,0,0,3,3,0.0
3,2.106,PurplePickedUpBall,0,1,3,3,0.0
4,2.286,PurplePickedUpBall,0,2,3,3,0.0
5,2.39,PurpleThrewBall,0,1,3,3,0.0
6,2.649,PurpleThrewBall,0,0,3,3,0.0
7,4.147,PurplePickedUpBall,0,1,3,3,0.0
8,4.981,PurpleThrewBall,0,0,3,3,0.0
9,5.32,PurplePickedUpBall,0,1,3,3,0.0
10,5.518,PurpleThrewBall,0,0,3,3,0.0
11,7.279,PurplePickedUpBall,0,1,3,3,0.0
12,7.556,PurplePickedUpBall,0,2,3,3,0.0
13,7.718,PurpleThrewBall,0,1,3,3,0.0
14,8.544,PurplePickedUpBall,0,2,3,3,0.0
15,8.628,BluePickedUpBall,1,2,3,3,0.0
16,9.254,PurpleThrewBall,1,1,3,3,0.0
17,9.45,BlueThrewBall,0,1,3,3,0.0
18,9.52,PurpleThrewBall,0,0,3,3,0.0
19,10.354,PurplePickedUpBall,0,1,3,3,0.0
20,10.381,PurpleThrewBall,0,0,3,3,0.0
21,10.591,PurplePickedUpBall,0,1,3,3,0.0
22,10.648,PurpleThrewBall,0,0,3,3,0.0
23,10.655,HitBlue,0,0,2,3,0.0
24,10.657,PurplePickedUpBall,0,1,2,3,0.0
25,11.783,PurplePickedUpBall,0,2,2,3,0.0
26,12.053,PurpleThrewBall,0,1,2,3,0.0
27,12.321,PurpleThrewBall,0,0,2,3,0.0
28,12.338,HitBlue,0,0,1,3,0.0
29,15.059,PurplePickedUpBall,0,1,1,3,0.0
30,16.974,PurplePickedUpBall,0,2,1,3,0.0
31,19.277,BluePickedUpBall,1,2,1,3,0.0
32,21.314,PurpleThrewBall,1,1,1,3,0.0
33,22.051,BlueThrewBall,0,1,1,3,0.0
34,22.257,PurplePickedUpBall,0,2,1,3,0.0
35,22.956,PurplePickedUpBall,0,3,1,3,0.0
36,23.321,PurpleThrewBall,0,2,1,3,0.0
37,24.719,PurplePickedUpBall,0,3,1,3,0.0
38,25.38,PurpleThrewBall,0,2,1,3,0.0
39,25.998,PurplePickedUpBall,0,3,1,3,0.0
40,26.976,PurpleThrewBall,0,2,1,3,0.0
41,27.767,BluePickedUpBall,1,2,1,3,0.0
42,31.181,PurpleThrewBall,1,1,1,3,0.0
43,31.844,PurpleThrewBall,1,0,1,3,0.0
44,32.112,BluePickedUpBall,2,0,1,3,0.0
45,33.045,BluePickedUpBall,3,0,1,3,0.0
46,34.442,PurplePickedUpBall,3,1,1,3,0.0
47,36.507,PurpleThrewBall,3,0,1,3,0.0
48,37.325,PurplePickedUpBall,3,1,1,3,0.0
49,38.441,PurpleThrewBall,3,0,1,3,0.0
50,38.68,BlueThrewBall,2,0,1,3,0.0
51,39.071,BlueThrewBall,1,0,1,3,0.0
52,39.627,BlueThrewBall,0,0,1,3,0.0
53,44.811,BluePickedUpBall,1,0,1,3,0.0
54,44.985,PurplePickedUpBall,1,1,1,3,0.0
55,45.175,PurpleThrewBall,1,0,1,3,0.0
56,46.112,BlueThrewBall,0,0,1,3,0.0
57,48.974,PurplePickedUpBall,0,1,1,3,0.0
58,49.244,PurpleThrewBall,0,0,1,3,0.0
59,49.979,PurplePickedUpBall,0,1,1,3,0.0
60,51.71,PurpleThrewBall,0,0,1,3,0.0
61,52.679,BluePickedUpBall,1,0,1,3,0.0
62,53.316,BlueThrewBall,0,0,1,3,0.0
63,53.466,HitPurple,0,0,1,2,0.0
64,53.904,PurplePickedUpBall,0,1,1,2,0.0
65,54.244,PurpleThrewBall,0,0,1,2,0.0
66,58.105,PurplePickedUpBall,0,1,1,2,0.0
67,59.377,PurpleThrewBall,0,0,1,2,0.0
68,60.35,BluePickedUpBall,1,0,1,2,0.0
69,61.804,PurplePickedUpBall,1,1,1,2,0.0
70,62.501,PurplePickedUpBall,1,2,1,2,0.0
71,62.658,BluePickedUpBall,2,2,1,2,2.0
72,64.371,PurpleThrewBall,2,1,1,2,0.0
73,64.705,PurpleThrewBall,2,0,1,2,0.0
74,64.818,BlueThrewBall,1,0,1,2,0.0
75,66.814,PurplePickedUpBall,1,1,1,2,0.0
76,67.304,PurpleThrewBall,1,0,1,2,0.0
77,71.554,BlueThrewBall,0,0,1,2,0.0
78,72.503,PurplePickedUpBall,0,1,1,2,0.0
79,72.765,PurpleThrewBall,0,0,1,2,0.0
80,73.232,BluePickedUpBall,1,0,1,2,0.0
81,73.829,BlueThrewBall,0,0,1,2,0.0
82,75.8,PurplePickedUpBall,0,1,1,2,0.0
83,76.834,PurpleThrewBall,0,0,1,2,0.0
84,86.082,BluePickedUpBall,1,0,1,2,0.0
85,89.568,BluePickedUpBall,2,0,1,2,0.0
86,89.684,BlueThrewBall,1,0,1,2,0.0
